,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(1, 2, 2, 0)",0.00252524881436,0.000816516985649,0.00080932760812,0.000801519810463,0.000793243445552,0.000784610597475,0.000775712718002,0.000766623357194,0.000757402074636,0.000748096354911,0.00073874571076,0.000729380443698,0.000720026428358,0.000710706572136
"U(1, 2, 2, 1)",0.00252524881436,0.000816516985649,0.000822864286273,0.000827553686121,0.000830911500945,0.000833171038862,0.000834524184815,0.000835126386018,0.000835105212653,0.000834563618281,0.000833590101884,0.000832252441794,0.00083061125241,0.000828723330059
"U(1, 2, 2, 2)",0.00252524881436,0.000816516985649,0.000800517123076,0.000784149068033,0.000767666646149,0.000751191799816,0.000734825840718,0.000718646453563,0.000702715596903,0.000687077586072,0.000671776183659,0.000656829138341,0.000642258911563,0.000628097463952
"U(1, 2, 3, 0)",0.00252524881436,0.000816516985649,0.000815760181264,0.000814205825467,0.000812014058532,0.000809303497223,0.000806172068598,0.000802699696132,0.000798952341022,0.000794983804045,0.000790840103814,0.00078655763623,0.000782168528793,0.000777702110529
"U(1, 2, 3, 1)",0.00252524881436,0.000816516985649,0.000819172735255,0.000819868146541,0.000819063445873,0.000817056303883,0.000814093385231,0.000810370730208,0.000806048377718,0.00080125192053,0.000796094310867,0.000790652736988,0.000785001394636,0.000779217040211
"U(1, 2, 3, 2)",0.00252524881436,0.000816516985649,0.000802640411257,0.00078845217911,0.000774196458389,0.000759994019177,0.000745944843604,0.000732125285479,0.000718595946901,0.000705400108827,0.000692579839814,0.000680152748522,0.000668140282777,0.000656572038242
"U(2, 0, 0, 0)",0.00252524881436,0.000816516985649,0.000791514444964,0.000767666203874,0.000744885573976,0.000723096648434,0.000702232111024,0.000682232259749,0.000663043897472,0.000644619556145,0.000626916468509,0.000609896218507,0.000593523813674,0.000577767143173
"U(2, 0, 0, 1)",0.00252524881436,0.000816516985649,0.000782420381864,0.000750709273487,0.000721091129299,0.000693334743774,0.000667243383922,0.000642650619597,0.000619414193311,0.000597413044688,0.00057654083143,0.000556707888015,0.000537833699325,0.000519844514602
"U(2, 0, 0, 2)",0.00252524881436,0.000816516985649,0.000796893674706,0.000778106932847,0.000760088255768,0.000742777759845,0.00072612231115,0.000710074771275,0.00069459317888,0.000679640158553,0.000665182163887,0.000651189180113,0.000637634036863,0.00062449198551
"U(2, 0, 1, 0)",0.00252524881436,0.000816516985649,0.000788876451508,0.00076257180022,0.000737502494087,0.000713580805932,0.000690727938419,0.000668873061997,0.000647952296687,0.000627907987445,0.000608687716656,0.000590244034724,0.000572533450106,0.000555515880222
"U(2, 0, 1, 1)",0.00252524881436,0.000816516985649,0.00078993414229,0.000764622781211,0.000740481134746,0.000717420012667,0.000695360374338,0.000674232165076,0.000653973007056,0.000634527281422,0.000615844958697,0.000597881113538,0.000580594938292,0.000563949138955
"U(2, 0, 1, 2)",0.00252524881436,0.000816516985649,0.000794060425457,0.000772501755224,0.000751786255665,0.000731864100194,0.000712689682824,0.000694221218094,0.000676420338029,0.000659251764532,0.000642682960061,0.0006266838601,0.000611226603015,0.00059628530065
"U(2, 0, 2, 0)",0.00252524881436,0.000816516985649,0.000790080666861,0.000764871111012,0.000740797305198,0.000717779210912,0.000695745038542,0.000674630369756,0.000654377194664,0.000634933221872,0.000616250961885,0.000598287426243,0.000581003240549,0.000564362137727
"U(2, 0, 2, 1)",0.00252524881436,0.000816516985649,0.000781888616571,0.000749407801163,0.000718851871179,0.000690036703016,0.00066280319785,0.000637014167353,0.00061255036124,0.00058930818919,0.000567195862979,0.000546133490845,0.000526049086664,0.000506876978896
"U(2, 0, 2, 2)",0.00252524881436,0.000816516985649,0.000777788293405,0.000741609320268,0.000707708858904,0.000675865047676,0.000645886257219,0.000617607429026,0.000590885155438,0.000565595009374,0.000541626578622,0.000518884145331,0.000497281241169,0.000476738678499
"U(2, 0, 3, 0)",0.00252524881436,0.000816516985649,0.000786986143343,0.000758938865667,0.000732266856971,0.000706875031781,0.000682677449403,0.000659596375792,0.000637561284974,0.000616508142129,0.000596378414468,0.000577118823391,0.000558680290729,0.000541017380855
"U(2, 0, 3, 1)",0.00252524881436,0.000816516985649,0.000773872799917,0.000734300690399,0.000697446339191,0.000663027285332,0.000630800892992,0.000600559798949,0.000572124953273,0.000545342294847,0.000520075239139,0.00049620718466,0.000473632575086,0.000452254151605
"U(2, 0, 3, 2)",0.00252524881436,0.000816516985649,0.000776089712516,0.000738401247145,0.000703164411668,0.000670144627056,0.000639138156323,0.000609968455855,0.000582481308784,0.000556542198611,0.000532031230396,0.000508844098421,0.000486886229633,0.000466070723711
"U(2, 1, 0, 0)",0.00252524881436,0.000816516985649,0.000804431153511,0.000791622862622,0.000778295786237,0.000764600254985,0.00075065893676,0.000736570411551,0.000722414352549,0.000708254003871,0.000694141843166,0.000680117478227,0.000666214579349,0.000652462946563
"U(2, 1, 0, 1)",0.00252524881436,0.000816516985649,0.000816860483741,0.000815057679666,0.000811619162176,0.000806882858675,0.000801125014465,0.000794564757813,0.00078737917638,0.000779706688296,0.000771668083919,0.000763347123177,0.000754821487909,0.000746169001499
"U(2, 1, 0, 2)",0.00252524881436,0.000816516985649,0.00080272755314,0.000788555284985,0.000774142584779,0.000759591938524,0.000744987172057,0.000730395951187,0.00071587299998,0.000701461689775,0.000687197806833,0.000673107847576,0.000659214103181,0.000645536203615
"U(2, 1, 1, 0)",0.00252524881436,0.000816516985649,0.00081741738247,0.000816872127069,0.00081510885807,0.000812305809779,0.000808613716337,0.000804159362519,0.000799050313126,0.000793377369447,0.000787219438965,0.000780642450623,0.000773704925883,0.000766459827788
"U(2, 1, 1, 1)",0.00252524881436,0.000816516985649,0.000832160819945,0.000846191094745,0.000858757356377,0.000869999224559,0.00088003936816,0.000888985629443,0.000896933123301,0.000903966128551,0.000910158992927,0.000915579279653,0.000920286809552,0.000924334210815
"U(2, 1, 1, 2)",0.00252524881436,0.000816516985649,0.000815064143856,0.000812648198071,0.00080940465606,0.000805443475444,0.000800860490252,0.000795739184014,0.000790152538182,0.000784164206024,0.000777830413758,0.000771199907389,0.000764316218041,0.000757218603735
"U(2, 1, 2, 0)",0.00252524881436,0.000816516985649,0.000814822658553,0.000812009346548,0.000808273954263,0.000803769560674,0.000798624000053,0.000792943129039,0.00078681526879,0.000780313530654,0.00077350039465,0.000766426730714,0.000759137000237,0.000751671001104
"U(2, 1, 2, 1)",0.00252524881436,0.000816516985649,0.000829993421487,0.000840993901701,0.000849933525353,0.000857121749844,0.000862816676436,0.000867231358897,0.000870543678742,0.000872900594772,0.000874429354708,0.000875231976145,0.000875399559374,0.000875016190236
