,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(1, 1, 3, 2)",0.00252524692193,0.000465298966934,0.000512971452884,0.000560278949017,0.0006071045964,0.00065339889115,0.000699125756713,0.000744264070484,0.000788801651486,0.000832735677813,0.000876063110148,0.0009187927823,0.000960930121387,0.00100247536323
"U(1, 2, 0, 0)",0.00252524692193,0.000465298966934,0.000455591038498,0.000445808873949,0.000436024409705,0.000426288981525,0.000416642948603,0.000407117165757,0.000397735151033,0.000388514115365,0.000379467238265,0.000370602963886,0.000361927677783,0.000353446496682
"U(1, 2, 0, 1)",0.00252524692193,0.000465298966934,0.000459434547024,0.00045288494893,0.000445894253611,0.000438606229342,0.000431136886119,0.000423574751897,0.000415989181506,0.000408430914586,0.000400945020428,0.00039355631537,0.000386289794351,0.000379173980467
"U(1, 2, 0, 2)",0.00252524692193,0.000465298966934,0.000453173093001,0.000441227459524,0.000429508152224,0.000418045033712,0.00040685954921,0.000395965892066,0.000385372687258,0.000375083812251,0.000365100241962,0.000355419405818,0.000346037472885,0.000336950038058
"U(1, 2, 1, 0)",0.00252524692193,0.000465298966934,0.000462996010135,0.000460175260893,0.000456928414928,0.000453326636668,0.00044942981477,0.000445288059808,0.000440943664094,0.000436432110925,0.000431784029666,0.000427024853093,0.000422177007688,0.00041726063616
"U(1, 2, 1, 1)",0.00252524692193,0.000465298966934,0.000470401913831,0.00047479186788,0.000478541672635,0.000481720585253,0.000484389072928,0.000486599951464,0.000488399457837,0.000489828291334,0.000490921888889,0.000491712482599,0.000492228128873,0.000492492911797
"U(1, 2, 1, 2)",0.00252524692193,0.000465298966934,0.00045811165632,0.000450993893592,0.000443945232466,0.000436966359575,0.000430058151231,0.000423221652177,0.000416458017773,0.000409768501138,0.000403154323018,0.000396616842011,0.00039015727297,0.000383776626189
"U(1, 2, 2, 0)",0.00252524692193,0.000465298966934,0.000461701761088,0.000457757279884,0.000453541624754,0.000449113371803,0.000444520767053,0.000439803085194,0.000434992497866,0.000430115046034,0.000425192503018,0.000420242086638,0.000415278503383,0.000410314634807
"U(1, 2, 2, 1)",0.00252524692193,0.000465298966934,0.000466842929696,0.000467319665085,0.000466990988998,0.000466022846836,0.000464551688197,0.00046268564291,0.000460512517001,0.000458100809011,0.000455511442811,0.000452785534263,0.000449962468868,0.000447083006165
"U(1, 2, 2, 2)",0.00252524692193,0.000465298966934,0.000459176507619,0.000452609429338,0.000445762904062,0.000438731638196,0.000431593039278,0.000424407488984,0.000417223362631,0.000410077162191,0.000403001857161,0.000396016766119,0.000389141435502,0.000382397902917
"U(1, 2, 3, 0)",0.00252524692193,0.000465298966934,0.00046578914852,0.000465800610198,0.000465417883826,0.00046470574979,0.000463718288914,0.000462500283196,0.000461089181222,0.000459516053534,0.000457807596378,0.000455985622051,0.000454069358241,0.000452076149717
"U(1, 2, 3, 1)",0.00252524692193,0.000465298966934,0.000468120938769,0.000469748403819,0.000470448585723,0.000470404585732,0.000469766960158,0.000468655745938,0.000467168760388,0.000465383492479,0.000463367578052,0.000461170250408,0.000458836814893,0.000456411242089
"U(1, 2, 3, 2)",0.00252524692193,0.000465298966934,0.000457550507606,0.000449341433408,0.000440846850107,0.000432171443733,0.000423400981336,0.000414602174997,0.000405828371377,0.000397119816762,0.000388512541216,0.00038002821448,0.000371688230653,0.000363515886477
"U(2, 0, 0, 0)",0.00252524692193,0.000465298966934,0.000451578543169,0.000438466439474,0.000425919227162,0.000413898578786,0.000402370380017,0.00039130426201,0.000380673064377,0.00037045245936,0.000360620462367,0.000351157236623,0.00034204467011,0.000333266114156
"U(2, 0, 0, 1)",0.00252524692193,0.000465298966934,0.000444933339341,0.000426043108284,0.000408443124932,0.000391988285723,0.000376555259891,0.000362039986598,0.000348353641856,0.000335420831505,0.000323175312278,0.000311561471752,0.000300529283607,0.000290032836611
"U(2, 0, 0, 2)",0.00252524692193,0.000465298966934,0.00045624024687,0.00044756388677,0.00043923928922,0.000431239413038,0.000423540053309,0.000416119545293,0.000408958448669,0.000402039312055,0.000395346383981,0.000388865470151,0.000382583675977,0.000376489235074
"U(2, 0, 1, 0)",0.00252524692193,0.000465298966934,0.000449897759249,0.000435218424555,0.000421208598369,0.000407822319222,0.000395018161002,0.000382758756012,0.00037101029009,0.000359742142566,0.000348926403167,0.000338537715701,0.000328552795256,0.000318950156319
"U(2, 0, 1, 1)",0.00252524692193,0.000465298966934,0.000449570213893,0.000434611532401,0.000420360906936,0.000406763908183,0.00039377234216,0.000381343533942,0.00036943950751,0.000358026419959,0.000347073849015,0.000336554462113,0.000326443446203,0.000316718148281
"U(2, 0, 1, 2)",0.00252524692193,0.000465298966934,0.000460816145058,0.000456351119003,0.000451906508884,0.000447484445076,0.000443086825657,0.000438715334429,0.00043437146061,0.000430056511955,0.000425771641968,0.000421517841429,0.000417295984238,0.000413106842482
"U(2, 0, 2, 0)",0.00252524692193,0.000465298966934,0.00045059450044,0.000436550224521,0.000423118939135,0.000410258876123,0.00039793244717,0.000386105810592,0.00037474839269,0.000363832544562,0.000353333092804,0.00034322716886,0.000333493786895,0.000324113592719
"U(2, 0, 2, 1)",0.00252524692193,0.000465298966934,0.000442640249618,0.00042156996857,0.000401904762561,0.000383497473247,0.000366222104145,0.000349971361154,0.000334652880514,0.00032018741266,0.000306504981066,0.000293545778999,0.000281255875696,0.000269585863427
"U(2, 0, 2, 2)",0.00252524692193,0.000465298966934,0.000445502984265,0.00042685878241,0.000409258292326,0.000392610283839,0.000376835030322,0.000361862921068,0.000347632755191,0.000334090713354,0.000321188753192,0.000308884432469,0.000297139328451,0.000285918336393
"U(2, 0, 3, 0)",0.00252524692193,0.000465298966934,0.000448702179862,0.000432918358709,0.000417890094887,0.00040356667564,0.000389902117263,0.000376854692723,0.000364386427016,0.000352462734001,0.000341051923685,0.000330125052789,0.000319655412159,0.000309618246503
"U(2, 0, 3, 1)",0.00252524692193,0.000465298966934,0.000441393471187,0.000419180473751,0.000398469607575,0.000379107876148,0.000360963493165,0.000343923462824,0.000327889921258,0.000312778368317,0.00029851384471,0.000285031942312,0.000272274372413,0.000260187580416
"U(2, 0, 3, 2)",0.00252524692193,0.000465298966934,0.000443354147834,0.000422780390449,0.000403445499444,0.000385239128139,0.00036806469264,0.00035183775073,0.000336483955914,0.000321937876948,0.000308140975779,0.000295041651535,0.000282593059929,0.000270752250978
"U(2, 1, 0, 0)",0.00252524692193,0.000465298966934,0.000458590090573,0.000451500778384,0.000444133956412,0.000436567580756,0.00042886568087,0.000421080164142,0.00041325331153,0.000405419051463,0.000397605541488,0.000389834590404,0.000382124643454,0.000374491750623
"U(2, 1, 0, 1)",0.00252524692193,0.000465298966934,0.000465211510128,0.000463847751207,0.000461521453698,0.000458435833829,0.000454757428914,0.000450617934415,0.000446123776645,0.000441357705089,0.000436392430277,0.000431277292647,0.000426058772118,0.000420784198128
"U(2, 1, 0, 2)",0.00252524692193,0.000465298966934,0.000457467168114,0.000449496387268,0.00044145380608,0.000433388611522,0.000425340232067,0.000417339638821,0.000409411128547,0.000401573232912,0.000393840607563,0.000386223536674,0.000378730182321,0.000371367303593
"U(2, 1, 1, 0)",0.00252524692193,0.000465298966934,0.000466315928037,0.000466528154891,0.000466052829152,0.000464983757819,0.000463400976682,0.00046137251085,0.000458956628705,0.000456203071833,0.000453155274588,0.000449850168472,0.000446320587777,0.00044259614322
"U(2, 1, 1, 1)",0.00252524692193,0.000465298966934,0.00047450996475,0.000482772653755,0.000490174236928,0.000496796830947,0.000502712502245,0.000507984544266,0.000512668742516,0.000516814518783,0.000520465411198,0.000523661092428,0.000526436616933,0.00052882272057
"U(2, 1, 1, 2)",0.00252524692193,0.000465298966934,0.000465230864056,0.000465039077061,0.00046472441227,0.000464289332067,0.000463736653653,0.000463069502735,0.000462291244046,0.000461405457933,0.000460415801419,0.000459326162584,0.00045814037489,0.000456862152258
"U(2, 1, 2, 0)",0.00252524692193,0.000465298966934,0.000464770790616,0.000463631650538,0.000461981499434,0.000459899754255,0.000457453232614,0.000454697765001,0.000451680322167,0.000448440181578,0.000445011026843,0.000441420775204,0.000437693835156,0.000433851932563
