,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(0, 2, 3, 0)",126324,151273,145783,140582,135649,130965,126513,122276,118242,114398,110731,107232,103891,100698
"U(0, 2, 3, 1)",126324,151273,143511,136324,129646,123424,117611,112169,107062,102262,97744,93484,89463,85661
"U(0, 2, 3, 2)",126324,151273,143583,136434,129768,123539,117704,112230,107084,102240,97675,93367,89297,85448
"U(1, 0, 0, 0)",126324,151273,150922,151025,151564,152521,153878,155616,157718,160165,162940,166025,169404,173060
"U(1, 0, 0, 1)",126324,151273,152806,153792,154333,154506,154377,154002,153428,152694,151835,150879,149852,148776
"U(1, 0, 0, 2)",126324,151273,151082,150780,150378,149886,149313,148668,147957,147189,146367,145499,144589,143640
"U(1, 0, 1, 0)",126324,151273,153167,154840,156321,157636,158805,159849,160788,161638,162415,163132,163803,164439
"U(1, 0, 1, 1)",126324,151273,149368,147510,145693,143915,142174,140468,138795,137152,135537,133949,132387,130847
"U(1, 0, 1, 2)",126324,151273,150780,150290,149804,149317,148830,148340,147847,147348,146843,146332,145814,145288
"U(1, 0, 2, 0)",126324,151273,152532,153624,154563,155363,156035,156590,157037,157386,157645,157820,157919,157948
"U(1, 0, 2, 1)",126324,151273,152461,153241,153678,153823,153718,153398,152892,152227,151423,150498,149470,148351
"U(1, 0, 2, 2)",126324,151273,156029,160323,164201,167699,170850,173684,176227,178502,180529,182327,183912,185301
"U(1, 0, 3, 0)",126324,151273,154613,157748,160693,163462,166066,168517,170823,172993,175036,176959,178768,180469
"U(1, 0, 3, 1)",126324,151273,154242,156806,159021,160930,162570,163971,165160,166158,166982,167650,168174,168568
"U(1, 0, 3, 2)",126324,151273,158806,165959,172768,179263,185470,191410,197103,202565,207812,212856,217708,222380
"U(1, 1, 0, 0)",126324,151273,155621,159722,163576,167192,170577,173744,176704,179470,182055,184472,186735,188855
"U(1, 1, 0, 1)",126324,151273,165472,179263,192550,205292,217463,229050,240048,250461,260294,269563,278283,286464
"U(1, 1, 0, 2)",126324,151273,154037,156583,158909,161020,162921,164616,166115,167425,168554,169512,170307,170948
"U(1, 1, 1, 0)",126324,151273,159114,166831,174399,181800,189022,196055,202893,209532,215968,222202,228233,234063
"U(1, 1, 1, 1)",126324,151273,160974,170694,180411,190100,199737,209306,218790,228175,237450,246605,255633,264526
"U(1, 1, 1, 2)",126324,151273,151910,152591,153312,154068,154854,155664,156495,157342,158201,159068,159940,160812
"U(1, 1, 2, 0)",126324,151273,158271,165179,171976,178650,185189,191586,197836,203935,209882,215675,221314,226799
"U(1, 1, 2, 1)",126324,151273,168802,186174,203293,220109,236583,252690,268413,283741,298668,313192,327315,341034
"U(1, 1, 2, 2)",126324,151273,162260,172822,182941,192620,201867,210690,219101,227114,234739,241991,248885,255430
"U(1, 1, 3, 0)",126324,151273,161636,172051,182489,192930,203356,213754,224112,234420,244672,254862,264983,275032
"U(1, 1, 3, 1)",126324,151273,172897,194906,217188,239663,262272,284965,307705,330465,353219,375952,398648,421293
"U(1, 1, 3, 2)",126324,151273,166772,182153,197376,212427,227293,241968,256448,270731,284818,298709,312409,325916
"U(1, 2, 0, 0)",126324,151273,148117,144937,141756,138591,135455,132358,129308,126310,123369,120487,117666,114909
"U(1, 2, 0, 1)",126324,151273,149367,147238,144965,142595,140167,137708,135242,132785,130351,127949,125587,123273
"U(1, 2, 0, 2)",126324,151273,147331,143448,139637,135911,132274,128732,125289,121943,118698,115550,112500,109546
"U(1, 2, 1, 0)",126324,151273,150525,149608,148552,147381,146114,144768,143355,141889,140377,138830,137254,135656
"U(1, 2, 1, 1)",126324,151273,152932,154360,155579,156612,157480,158199,158784,159248,159604,159861,160028,160115
"U(1, 2, 1, 2)",126324,151273,148937,146623,144331,142062,139816,137594,135395,133220,131070,128944,126844,124770
"U(1, 2, 2, 0)",126324,151273,150104,148822,147451,146011,144518,142984,141420,139835,138234,136625,135011,133397
"U(1, 2, 2, 1)",126324,151273,151775,151930,151824,151509,151030,150424,149717,148933,148091,147205,146287,145351
"U(1, 2, 2, 2)",126324,151273,149283,147148,144922,142636,140315,137979,135644,133320,131020,128749,126514,124321
"U(1, 2, 3, 0)",126324,151273,151433,151437,151312,151081,150760,150364,149905,149393,148838,148246,147623,146975
"U(1, 2, 3, 1)",126324,151273,152191,152720,152948,152933,152726,152365,151881,151301,150646,149931,149173,148384
"U(1, 2, 3, 2)",126324,151273,148754,146085,143324,140503,137652,134791,131939,129108,126309,123551,120840,118183
"U(2, 0, 0, 0)",126324,151273,146813,142550,138471,134563,130815,127217,123761,120438,117241,114165,111202,108348
"U(2, 0, 0, 1)",126324,151273,144652,138511,132789,127439,122422,117703,113253,109049,105067,101292,97705,94292
"U(2, 0, 0, 2)",126324,151273,148328,145508,142801,140200,137697,135285,132957,130707,128531,126424,124382,122400
"U(2, 0, 1, 0)",126324,151273,146266,141494,136939,132587,128424,124439,120619,116956,113439,110062,106816,103694
"U(2, 0, 1, 1)",126324,151273,146160,141297,136664,132243,128019,123979,120108,116398,112837,109417,106130,102968
"U(2, 0, 1, 2)",126324,151273,149816,148364,146919,145482,144052,142631,141219,139816,138423,137040,135667,134305
"U(2, 0, 2, 0)",126324,151273,146493,141927,137560,133379,129372,125527,121834,118286,114872,111587,108422,105372
"U(2, 0, 2, 1)",126324,151273,143907,137057,130663,124679,119062,113779,108799,104096,99648,95435,91439,87645
"U(2, 0, 2, 2)",126324,151273,144838,138776,133054,127642,122513,117645,113019,108616,104422,100421,96603,92955
"U(2, 0, 3, 0)",126324,151273,145878,140746,135860,131204,126761,122519,118466,114589,110879,107327,103923,100660
"U(2, 0, 3, 1)",126324,151273,143501,136280,129546,123252,117353,111813,106600,101687,97050,92667,88519,84589
"U(2, 0, 3, 2)",126324,151273,144139,137450,131164,125245,119661,114386,109394,104665,100180,95921,91874,88024
"U(2, 1, 0, 0)",126324,151273,149092,146787,144392,141933,139429,136897,134353,131806,129266,126739,124233,121751
"U(2, 1, 0, 1)",126324,151273,151245,150802,150045,149042,147846,146500,145039,143490,141876,140213,138516,136801
"U(2, 1, 0, 2)",126324,151273,148727,146136,143521,140899,138282,135681,133104,130555,128042,125565,123129,120735
"U(2, 1, 1, 0)",126324,151273,151604,151673,151519,151171,150656,149997,149211,148316,147325,146251,145103,143893
"U(2, 1, 1, 1)",126324,151273,154268,156954,159361,161514,163437,165151,166674,168022,169209,170248,171150,171926
"U(2, 1, 1, 2)",126324,151273,151251,151189,151087,150945,150766,150549,150296,150008,149686,149332,148946,148531
"U(2, 1, 2, 0)",126324,151273,151102,150731,150195,149518,148723,147827,146846,145792,144678,143510,142299,141050
"U(2, 1, 2, 1)",126324,151273,153111,154419,155304,155837,156080,156081,155880,155510,154999,154368,153636,152824
"U(2, 1, 2, 2)",126324,151273,150394,149230,147853,146307,144632,142857,141006,139100,137157,135188,133204,131218
"U(2, 1, 3, 0)",126324,151273,152992,154426,155613,156587,157373,157994,158469,158816,159048,159177,159215,159170
"U(2, 1, 3, 1)",126324,151273,153682,155515,156878,157846,158482,158837,158952,158861,158594,158173,157619,156951
"U(2, 1, 3, 2)",126324,151273,150603,149608,148363,146915,145306,143568,141728,139807,137824,135791,133723,131631
"U(2, 2, 0, 0)",126324,151273,144991,139094,133544,128305,123350,118654,114195,109955,105917,102066,98391,94879
"U(2, 2, 0, 1)",126324,151273,143487,136355,129783,123704,118059,112799,107884,103278,98952,94881,91043,87415
"U(2, 2, 0, 2)",126324,151273,145446,139975,134823,129960,125360,120998,116856,112916,109162,105581,102161,98891
"U(2, 2, 1, 0)",126324,151273,144649,138444,132615,127128,121951,117059,112428,108038,103870,99909,96140,92551
"U(2, 2, 1, 1)",126324,151273,147711,144308,141054,137939,134952,132086,129332,126684,124136,121681,119315,117033
"U(2, 2, 1, 2)",126324,151273,148309,145404,142557,139768,137034,134356,131733,129163,126646,124180,121765,119399
"U(2, 2, 2, 0)",126324,151273,144865,138849,133188,127849,122804,118027,113497,109196,105106,101212,97502,93963
"U(2, 2, 2, 1)",126324,151273,142785,134993,127803,121147,114964,109204,103824,98789,94065,89627,85451,81514
"U(2, 2, 2, 2)",126324,151273,142099,133681,125925,118755,112108,105930,100174,94801,89776,85068,80651,76500
"U(2, 2, 3, 0)",126324,151273,144324,137832,131751,126044,120676,115620,110848,106340,102074,98033,94202,90565
"U(2, 2, 3, 1)",126324,151273,142474,134394,126939,120038,113631,107666,102100,96895,92017,87440,83137,79087
"U(2, 2, 3, 2)",126324,151273,141456,132472,124212,116596,109553,103025,96959,91312,86044,81124,76520,72205
"Z(0, 1, 0, 1, 0, 0)",126324,151273,151402,151330,151077,150661,150100,149408,148597,147682,146671,145576,144406,143168
"Z(0, 1, 0, 1, 0, 1)",126324,151273,153901,155849,157219,158092,158536,158610,158362,157837,157070,156094,154937,153624
"Z(0, 1, 0, 1, 0, 2)",126324,151273,150820,150240,149549,148759,147880,146923,145897,144809,143667,142477,141244,139975
"Z(0, 1, 0, 1, 1, 0)",126324,151273,153319,155143,156760,158185,159430,160506,161424,162194,162825,163326,163704,163966
"Z(0, 1, 0, 1, 1, 1)",126324,151273,149584,147937,146327,144749,143201,141679,140179,138698,137234,135785,134347,132919
"Z(0, 1, 0, 1, 1, 2)",126324,151273,150632,149996,149360,148724,148087,147445,146799,146147,145489,144822,144148,143464
"Z(0, 1, 0, 1, 2, 0)",126324,151273,152656,153869,154927,155842,156624,157283,157828,158266,158605,158851,159011,159089
"Z(0, 1, 0, 1, 2, 1)",126324,151273,152766,153811,154479,154823,154886,154708,154321,153752,153027,152164,151182,150098
"Z(0, 1, 0, 1, 2, 2)",126324,151273,155412,159052,162250,165050,167492,169610,171434,172991,174306,175399,176290,176995
"Z(0, 1, 0, 1, 3, 0)",126324,151273,154982,158461,161728,164796,167679,170389,172936,175330,177579,179692,181675,183537
"Z(0, 1, 0, 1, 3, 1)",126324,151273,154538,157362,159803,161906,163711,165251,166552,167640,168535,169254,169813,170226
"Z(0, 1, 0, 1, 3, 2)",126324,151273,158428,165117,171386,177274,182813,188033,192957,197608,202003,206161,210095,213819
"Z(0, 1, 1, 0, 0, 0)",126324,151273,152139,152812,153317,153677,153914,154047,154093,154067,153985,153859,153701,153522
"Z(0, 1, 1, 0, 0, 1)",126324,151273,153954,155955,157381,158311,158813,158945,158758,158293,157590,156678,155586,154340
"Z(0, 1, 1, 0, 0, 2)",126324,151273,151547,151689,151713,151630,151450,151182,150834,150414,149928,149383,148782,148132
"Z(0, 1, 1, 0, 1, 0)",126324,151273,154105,156731,159164,161416,163500,165425,167201,168838,170343,171725,172991,174148
"Z(0, 1, 1, 0, 1, 1)",126324,151273,149637,148044,146488,144966,143473,142007,140564,139141,137735,136344,134965,133597
"Z(0, 1, 1, 0, 1, 2)",126324,151273,151429,151583,151734,151878,152015,152143,152260,152365,152457,152536,152600,152648
"Z(0, 1, 1, 0, 2, 0)",126324,151273,153430,155429,157282,159001,160592,162066,163429,164688,165849,166918,167900,168800
"Z(0, 1, 1, 0, 2, 1)",126324,151273,152820,153922,154647,155049,155172,155054,154728,154221,153557,152757,151838,150818
"Z(0, 1, 1, 0, 2, 2)",126324,151273,156190,160634,164656,168296,171591,174574,177270,179705,181901,183876,185649,187233
"Z(0, 1, 1, 0, 3, 0)",126324,151273,155928,160388,164669,168782,172737,176545,180214,183752,187166,190462,193646,196723
"Z(0, 1, 1, 0, 3, 1)",126324,151273,154607,157504,160021,162203,164090,165714,167104,168281,169269,170082,170739,171251
"Z(0, 1, 1, 0, 3, 2)",126324,151273,159425,167172,174555,181610,188366,194847,201075,207070,212846,218418,223800,229001
"Z(0, 1, 1, 1, 0, 0)",126324,151273,152490,153499,154318,154963,155448,155784,155985,156060,156018,155869,155620,155279
"Z(0, 1, 1, 1, 0, 1)",126324,151273,153963,155975,157413,158355,158870,159015,158840,158387,157694,156791,155707,154467
"Z(0, 1, 1, 1, 0, 2)",126324,151273,151905,152401,152774,153033,153189,153251,153226,153122,152945,152700,152393,152029
"Z(0, 1, 1, 1, 1, 0)",126324,151273,154480,157486,160303,162943,165413,167724,169883,171897,173772,175515,177131,178626
"Z(0, 1, 1, 1, 1, 1)",126324,151273,149650,148071,146529,145021,143543,142092,140665,139258,137869,136494,135133,133782
"Z(0, 1, 1, 1, 1, 2)",126324,151273,151821,152363,152896,153419,153930,154428,154910,155376,155825,156255,156665,157056
"Z(0, 1, 1, 1, 2, 0)",126324,151273,153799,156171,158400,160496,162465,164317,166058,167693,169229,170671,172023,173289
"Z(0, 1, 1, 1, 2, 1)",126324,151273,152831,153945,154684,155101,155239,155137,154828,154339,153693,152911,152012,151011
"Z(0, 1, 1, 1, 2, 2)",126324,151273,156567,161400,165819,169863,173568,176964,180077,182929,185543,187935,190122,192120
"Z(0, 1, 1, 1, 3, 0)",126324,151273,156375,161297,166052,170650,175102,179415,183597,187655,191596,195425,199146,202765
"Z(0, 1, 1, 1, 3, 1)",126324,151273,154623,157537,160073,162276,164185,165833,167247,168451,169466,170308,170994,171537
"Z(0, 1, 1, 1, 3, 2)",126324,151273,159902,168153,176067,183675,191006,198081,204922,211545,217965,224195,230247,236130
"Z(0, 2, 0, 1, 0, 0)",126324,151273,146528,141996,137663,133515,129540,125726,122063,118543,115156,111896,108755,105728
"Z(0, 2, 0, 1, 0, 1)",126324,151273,144102,137463,131291,125535,120152,115105,110361,105893,101677,97691,93917,90339
"Z(0, 2, 0, 1, 0, 2)",126324,151273,147572,144037,140656,137417,134309,131325,128454,125691,123027,120457,117976,115579
"Z(0, 2, 0, 1, 1, 0)",126324,151273,146584,142107,137828,133733,129811,126051,122443,118977,115645,112441,109356,106386
"Z(0, 2, 0, 1, 1, 1)",126324,151273,146836,142589,138520,134615,130866,127261,123791,120450,117229,114122,111123,108228
"Z(0, 2, 0, 1, 1, 2)",126324,151273,149837,148405,146979,145559,144147,142741,141344,139955,138575,137203,135842,134490
"Z(0, 2, 0, 1, 2, 0)",126324,151273,146714,142352,138175,134170,130327,126636,123087,119673,116387,113220,110168,107225
"Z(0, 2, 0, 1, 2, 1)",126324,151273,143991,137226,130920,125024,119498,114306,109419,104809,100455,96335,92432,88729
"Z(0, 2, 0, 1, 2, 2)",126324,151273,144892,138934,133354,128115,123187,118541,114154,110004,106072,102342,98800,95432
"Z(0, 2, 0, 1, 3, 0)",126324,151273,146019,141027,136279,131757,127447,123335,119409,115657,112069,108637,105350,102201
"Z(0, 2, 0, 1, 3, 1)",126324,151273,143627,136527,129913,123737,117955,112532,107435,102637,98114,93844,89809,85989
"Z(0, 2, 0, 1, 3, 2)",126324,151273,143785,136806,130283,124173,118439,113048,107972,103185,98665,94393,90351,86522
"Z(0, 2, 1, 0, 0, 0)",126324,151273,147134,143175,139381,135742,132247,128887,125653,122538,119534,116636,113838,111134
"Z(0, 2, 1, 0, 0, 1)",126324,151273,144132,137521,131376,125647,120289,115265,110544,106098,101903,97938,94184,90624
"Z(0, 2, 1, 0, 0, 2)",126324,151273,148215,145296,142506,139835,137274,134814,132449,130172,127977,125860,123814,121837
"Z(0, 2, 1, 0, 1, 0)",126324,151273,147165,143236,139473,135865,132403,129075,125875,122795,119828,116967,114207,111542
"Z(0, 2, 1, 0, 1, 1)",126324,151273,146883,142681,138655,134793,131084,127517,124085,120780,117593,114520,111554,108689
"Z(0, 2, 1, 0, 1, 2)",126324,151273,150703,150120,149525,148920,148304,147680,147047,146407,145760,145106,144446,143782
"Z(0, 2, 1, 0, 2, 0)",126324,151273,147310,143512,139866,136363,132994,129750,126625,123610,120701,117891,115176,112550
"Z(0, 2, 1, 0, 2, 1)",126324,151273,144020,137283,131003,125132,119630,114461,109595,105006,100671,96570,92685,89000
"Z(0, 2, 1, 0, 2, 2)",126324,151273,145300,139720,134490,129577,124950,120585,116459,112552,108847,105329,101984,98801
"Z(0, 2, 1, 0, 3, 0)",126324,151273,146584,142121,137868,133811,129936,126233,122691,119300,116051,112937,109950,107083
"Z(0, 2, 1, 0, 3, 1)",126324,151273,143656,136583,129995,123843,118084,112682,107606,102828,98323,94070,90051,86248
"Z(0, 2, 1, 0, 3, 2)",126324,151273,144156,137514,131297,125466,119986,114825,109957,105360,101013,96897,92997,89297
"Z(0, 2, 1, 1, 0, 0)",126324,151273,147431,143750,140217,136822,133556,130410,127376,124447,121617,118880,116232,113667
"Z(0, 2, 1, 1, 0, 1)",126324,151273,144147,137550,131418,125701,120355,115342,110632,106195,102009,98053,94307,90755
"Z(0, 2, 1, 1, 0, 2)",126324,151273,148528,145907,143402,141003,138701,136491,134364,132315,130339,128431,126588,124804
"Z(0, 2, 1, 1, 1, 0)",126324,151273,147449,143789,140279,136910,133673,130558,127560,124669,121881,119189,116589,114075
"Z(0, 2, 1, 1, 1, 1)",126324,151273,146910,142735,138734,134895,131208,127664,124252,120967,117800,114745,111796,108948
"Z(0, 2, 1, 1, 1, 2)",126324,151273,151131,150970,150790,150593,150380,150151,149908,149651,149380,149098,148803,148497
"Z(0, 2, 1, 1, 2, 0)",126324,151273,147602,144079,140694,137436,134299,131274,128355,125535,122810,120174,117623,115152
"Z(0, 2, 1, 1, 2, 1)",126324,151273,144035,137311,131044,125185,119694,114536,109680,105100,100774,96681,92805,89127
"Z(0, 2, 1, 1, 2, 2)",126324,151273,145501,140105,135047,130292,125812,121582,117582,113792,110196,106779,103529,100433
"Z(0, 2, 1, 1, 3, 0)",126324,151273,146864,142663,138655,134828,131169,127669,124316,121103,118022,115065,112226,109498
"Z(0, 2, 1, 1, 3, 1)",126324,151273,143671,136612,130037,123897,118150,112758,107692,102923,98426,94182,90170,86374
"Z(0, 2, 1, 1, 3, 2)",126324,151273,144343,137871,131808,126117,120763,115717,110954,106451,102188,98150,94319,90682
"Z(1, 0, 0, 1, 0, 0)",126324,151273,149980,148562,147037,145421,143726,141965,140148,138284,136381,134448,132490,130513
"Z(1, 0, 0, 1, 0, 1)",126324,151273,152047,152312,152153,151638,150821,149750,148464,146998,145379,143633,141780,139840
"Z(1, 0, 0, 1, 0, 2)",126324,151273,150591,149810,148941,147995,146979,145902,144772,143594,142374,141117,139829,138514
"Z(1, 0, 0, 1, 1, 0)",126324,151273,152397,153316,154044,154597,154988,155229,155330,155303,155156,154898,154536,154078
"Z(1, 0, 0, 1, 1, 1)",126324,151273,148803,146399,144055,141769,139536,137352,135216,133122,131068,129052,127070,125120
"Z(1, 0, 0, 1, 1, 2)",126324,151273,150326,149388,148460,147538,146621,145707,144797,143887,142979,142070,141160,140249
"Z(1, 0, 0, 1, 2, 0)",126324,151273,151799,152178,152426,152552,152568,152482,152302,152037,151693,151276,150791,150244
"Z(1, 0, 0, 1, 2, 1)",126324,151273,151728,151818,151604,151132,150440,149561,148522,147346,146055,144664,143189,141643
"Z(1, 0, 0, 1, 2, 2)",126324,151273,155334,158956,162183,165050,167587,169823,171783,173487,174958,176212,177265,178134
"Z(1, 0, 0, 1, 3, 0)",126324,151273,153766,156063,158180,160129,161922,163567,165076,166455,167713,168856,169892,170826
"Z(1, 0, 0, 1, 3, 1)",126324,151273,153408,155170,156608,157763,158670,159357,159848,160165,160324,160341,160229,160001
"Z(1, 0, 0, 1, 3, 2)",126324,151273,157998,164346,170351,176040,181437,186565,191441,196082,200501,204713,208727,212556
"Z(1, 0, 1, 0, 0, 0)",126324,151273,150669,149931,149078,148127,147093,145989,144827,143619,142373,141099,139804,138495
"Z(1, 0, 1, 0, 0, 1)",126324,151273,152084,152387,152267,151791,151014,149983,148738,147313,145736,144032,142223,140327
"Z(1, 0, 1, 0, 0, 2)",126324,151273,151317,151254,151096,150851,150527,150131,149671,149152,148580,147959,147294,146589
"Z(1, 0, 1, 0, 1, 0)",126324,151273,153140,154809,156291,157602,158752,159752,160612,161341,161947,162438,162821,163103
"Z(1, 0, 1, 0, 1, 1)",126324,151273,148841,146476,144171,141924,139730,137587,135491,133437,131424,129449,127509,125600
"Z(1, 0, 1, 0, 1, 2)",126324,151273,151100,150928,150757,150585,150411,150232,150047,149856,149658,149452,149236,149012
"Z(1, 0, 1, 0, 2, 0)",126324,151273,152531,153646,154630,155494,156246,156894,157445,157907,158285,158585,158810,158967
"Z(1, 0, 1, 0, 2, 1)",126324,151273,151768,151899,151727,151297,150648,149811,148816,147684,146437,145091,143660,142159
"Z(1, 0, 1, 0, 2, 2)",126324,151273,156150,160616,164707,168456,171890,175035,177913,180542,182942,185128,187114,188914
"Z(1, 0, 1, 0, 3, 0)",126324,151273,154660,157874,160927,163830,166591,169219,171722,174107,176379,178545,180609,182577
"Z(1, 0, 1, 0, 3, 1)",126324,151273,153459,155273,156766,157978,158944,159691,160246,160626,160851,160936,160893,160735
"Z(1, 0, 1, 0, 3, 2)",126324,151273,159003,166415,173540,180403,187024,193422,199612,205610,211425,217070,222553,227883
"Z(1, 0, 1, 1, 0, 0)",126324,151273,151004,150587,150040,149376,148607,147744,146797,145776,144687,143538,142336,141087
"Z(1, 0, 1, 1, 0, 1)",126324,151273,152092,152404,152294,151827,151060,150038,148802,147386,145817,144120,142317,140426
"Z(1, 0, 1, 1, 0, 2)",126324,151273,151675,151965,152153,152248,152257,152187,152046,151839,151570,151246,150870,150446
"Z(1, 0, 1, 1, 1, 0)",126324,151273,153497,155524,157365,159033,160539,161891,163099,164171,165113,165933,166637,167232
"Z(1, 0, 1, 1, 1, 1)",126324,151273,148852,146498,144206,141971,139789,137658,135574,133534,131534,129572,127644,125749
"Z(1, 0, 1, 1, 1, 2)",126324,151273,151483,151689,151890,152084,152270,152446,152612,152765,152906,153032,153145,153242
"Z(1, 0, 1, 1, 2, 0)",126324,151273,152883,154350,155684,156896,157994,158985,159877,160675,161385,162012,162560,163034
"Z(1, 0, 1, 1, 2, 1)",126324,151273,151778,151920,151759,151341,150704,149881,148899,147781,146548,145216,143800,142313
"Z(1, 0, 1, 1, 2, 2)",126324,151273,156545,161416,165923,170095,173959,177538,180852,183921,186761,189387,191811,194048
"Z(1, 0, 1, 1, 3, 0)",126324,151273,155086,158734,162228,165576,168788,171871,174832,177676,180411,183039,185567,187998
"Z(1, 0, 1, 1, 3, 1)",126324,151273,153473,155302,156811,158041,159025,159792,160366,160768,161014,161121,161102,160968
"Z(1, 0, 1, 1, 3, 2)",126324,151273,159482,167402,175059,182477,189675,196670,203477,210107,216573,222882,229044,235065
"Z(1, 1, 0, 1, 0, 0)",126324,151273,154701,157867,160766,163399,165771,167887,169755,171383,172781,173959,174926,175692
"Z(1, 1, 0, 1, 0, 1)",126324,151273,163984,176221,187905,199005,209500,219384,228656,237322,245392,252881,259804,266176
"Z(1, 1, 0, 1, 0, 2)",126324,151273,153447,155404,157145,158675,159999,161126,162064,162821,163406,163829,164099,164224
"Z(1, 1, 0, 1, 1, 0)",126324,151273,157989,164535,170892,177047,182989,188712,194210,199482,204525,209339,213926,218286
"Z(1, 1, 0, 1, 1, 1)",126324,151273,159736,168139,176465,184693,192807,200791,208634,216325,223856,231220,238410,245424
"Z(1, 1, 0, 1, 1, 2)",126324,151273,151409,151583,151791,152027,152288,152568,152864,153172,153487,153807,154128,154447
"Z(1, 1, 0, 1, 2, 0)",126324,151273,157195,162983,168622,174104,179420,184566,189539,194338,198963,203415,207694,211804
"Z(1, 1, 0, 1, 2, 1)",126324,151273,167117,182683,197892,212704,227090,241032,254519,267546,280112,292220,303874,315078
"Z(1, 1, 0, 1, 2, 2)",126324,151273,161330,170930,180062,188732,196951,204729,212081,219022,225565,231728,237524,242966
"Z(1, 1, 0, 1, 3, 0)",126324,151273,160365,169423,178424,187349,196186,204924,213552,222066,230458,238726,246865,254873
"Z(1, 1, 0, 1, 3, 1)",126324,151273,170963,190824,210755,230689,250572,270362,290026,309540,328884,348044,367007,385763
"Z(1, 1, 0, 1, 3, 2)",126324,151273,165655,179835,193780,207479,220923,234107,247030,259692,272096,284244,296140,307787
"Z(1, 1, 1, 0, 0, 0)",126324,151273,155468,159423,163132,166591,169804,172771,175500,177996,180267,182320,184165,185809
