,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 1, 0, 1, 2)",122542,146744,146978,147152,147270,147333,147343,147301,147210,147071,146886,146657,146386,146073
"Z(0, 1, 1, 0, 2, 0)",122542,146744,147027,147284,147514,147719,147897,148050,148177,148278,148355,148406,148433,148435
"Z(0, 1, 1, 0, 2, 1)",122542,146744,145891,144964,143973,142928,141834,140700,139532,138335,137113,135872,134614,133343
"Z(0, 1, 1, 0, 2, 2)",122542,146744,147886,148973,150005,150983,151908,152781,153602,154373,155095,155767,156392,156970
"Z(0, 1, 1, 0, 3, 0)",122542,146744,149303,151801,154239,156618,158938,161202,163410,165562,167660,169705,171696,173637
"Z(0, 1, 1, 0, 3, 1)",122542,146744,147939,148996,149927,150743,151453,152065,152587,153027,153391,153684,153911,154076
"Z(0, 1, 1, 0, 3, 2)",122542,146744,151014,155204,159315,163349,167307,171193,175006,178749,182424,186030,189570,193044
"Z(0, 1, 1, 1, 0, 0)",122542,146744,146244,145716,145161,144580,143975,143347,142699,142031,141344,140641,139923,139191
"Z(0, 1, 1, 1, 0, 1)",122542,146744,145419,143989,142471,140879,139224,137520,135775,134000,132200,130384,128558,126725
"Z(0, 1, 1, 1, 0, 2)",122542,146744,145649,144545,143433,142313,141188,140057,138921,137782,136639,135495,134349,133201
"Z(0, 1, 1, 1, 1, 0)",122542,146744,149180,151537,153815,156015,158138,160185,162156,164053,165877,167629,169309,170920
"Z(0, 1, 1, 1, 1, 1)",122542,146744,145150,143575,142017,140477,138954,137447,135957,134482,133023,131578,130148,128732
"Z(0, 1, 1, 1, 1, 2)",122542,146744,148610,150413,152154,153833,155451,157008,158506,159944,161324,162646,163911,165119
"Z(0, 1, 1, 1, 2, 0)",122542,146744,148585,150398,152184,153940,155668,157366,159035,160673,162281,163859,165406,166921
"Z(0, 1, 1, 1, 2, 1)",122542,146744,145907,145000,144032,143013,141949,140847,139714,138555,137375,136177,134966,133745
"Z(0, 1, 1, 1, 2, 2)",122542,146744,149522,152259,154955,157610,160222,162792,165319,167803,170243,172638,174990,177297
"Z(0, 1, 1, 1, 3, 0)",122542,146744,151166,155573,159964,164337,168692,173030,177348,181647,185925,190183,194420,198634
"Z(0, 1, 1, 1, 3, 1)",122542,146744,147961,149044,150008,150861,151613,152274,152850,153349,153777,154140,154442,154689
"Z(0, 1, 1, 1, 3, 2)",122542,146744,152978,159214,165452,171692,177934,184177,190422,196666,202911,209155,215397,221638
"Z(0, 2, 0, 1, 0, 0)",122542,146744,144301,141911,139570,137277,135032,132831,130674,128560,126487,124454,122460,120504
"Z(0, 2, 0, 1, 0, 1)",122542,146744,142633,138706,134946,131344,127888,124568,121375,118301,115339,112481,109723,107057
"Z(0, 2, 0, 1, 0, 2)",122542,146744,146179,145612,145041,144467,143890,143310,142727,142142,141553,140962,140368,139771
"Z(0, 2, 0, 1, 1, 0)",122542,146744,144255,141820,139437,137103,134818,132580,130388,128239,126134,124070,122046,120062
"Z(0, 2, 0, 1, 1, 1)",122542,146744,143364,140098,136939,133882,130921,128051,125268,122568,119947,117400,114926,112520
"Z(0, 2, 0, 1, 1, 2)",122542,146744,145864,144978,144088,143193,142294,141391,140484,139574,138661,137745,136826,135906
"Z(0, 2, 0, 1, 2, 0)",122542,146744,144342,141988,139680,137415,135194,133015,130876,128777,126717,124694,122707,120757
"Z(0, 2, 0, 1, 2, 1)",122542,146744,142525,138485,134610,130891,127316,123877,120567,117376,114299,111329,108460,105688
"Z(0, 2, 0, 1, 2, 2)",122542,146744,144444,142185,139966,137786,135644,133539,131470,129436,127436,125470,123537,121636
"Z(0, 2, 0, 1, 3, 0)",122542,146744,143695,140725,137830,135008,132256,129572,126954,124400,121908,119477,117103,114786
"Z(0, 2, 0, 1, 3, 1)",122542,146744,141905,137286,132871,128647,124601,120724,117003,113431,109997,106695,103518,100458
"Z(0, 2, 0, 1, 3, 2)",122542,146744,143253,139870,136589,133407,130320,127323,124413,121586,118840,116171,113576,111053
"Z(0, 2, 1, 0, 0, 0)",122542,146744,144990,143263,141561,139884,138231,136601,134994,133408,131844,130301,128777,127274
"Z(0, 2, 1, 0, 0, 1)",122542,146744,142656,138752,135016,131437,128005,124709,121540,118490,115552,112719,109985,107343
"Z(0, 2, 1, 0, 0, 2)",122542,146744,147052,147345,147624,147887,148135,148368,148587,148791,148982,149158,149320,149468
"Z(0, 2, 1, 0, 1, 0)",122542,146744,144930,143144,141384,139649,137940,136254,134593,132954,131338,129743,128170,126618
"Z(0, 2, 1, 0, 1, 1)",122542,146744,143391,140152,137020,133989,131055,128212,125456,122782,120187,117667,115219,112840
"Z(0, 2, 1, 0, 1, 2)",122542,146744,146702,146637,146550,146440,146309,146158,145986,145794,145584,145355,145107,144843
"Z(0, 2, 1, 0, 2, 0)",122542,146744,145025,143328,141651,139995,138358,136741,135143,133563,132001,130457,128931,127423
"Z(0, 2, 1, 0, 2, 1)",122542,146744,142548,138531,134679,130982,127431,124015,120727,117560,114506,111559,108713,105963
"Z(0, 2, 1, 0, 2, 2)",122542,146744,145132,143535,141953,140386,138833,137294,135770,134259,132763,131280,129811,128355
"Z(0, 2, 1, 0, 3, 0)",122542,146744,144351,142005,139706,137451,135241,133073,130947,128862,126816,124809,122840,120908
"Z(0, 2, 1, 0, 3, 1)",122542,146744,141926,137329,132935,128732,124708,120851,117151,113599,110186,106904,103747,100706
"Z(0, 2, 1, 0, 3, 2)",122542,146744,143830,140995,138234,135545,132925,130371,127880,125452,123082,120770,118514,116310
"Z(0, 2, 1, 1, 0, 0)",122542,146744,146444,146132,145809,145473,145126,144767,144397,144017,143625,143223,142811,142389
"Z(0, 2, 1, 1, 0, 1)",122542,146744,142670,138782,135065,131506,128096,124825,121682,118660,115751,112948,110246,107638
"Z(0, 2, 1, 1, 0, 2)",122542,146744,148914,151071,153213,155341,157454,159553,161637,163707,165762,167804,169830,171843
"Z(0, 2, 1, 1, 1, 0)",122542,146744,146336,145922,145501,145074,144641,144201,143755,143302,142844,142380,141909,141433
"Z(0, 2, 1, 1, 1, 1)",122542,146744,143405,140183,137069,134059,131147,128328,125598,122952,120386,117897,115481,113135
"Z(0, 2, 1, 1, 1, 2)",122542,146744,148465,150161,151831,153475,155093,156686,158253,159795,161312,162804,164271,165714
"Z(0, 2, 1, 1, 2, 0)",122542,146744,146450,146144,145826,145496,145154,144800,144436,144061,143674,143278,142871,142455
"Z(0, 2, 1, 1, 2, 1)",122542,146744,142561,138560,134725,131048,127518,124126,120863,117722,114696,111778,108963,106246
"Z(0, 2, 1, 1, 2, 2)",122542,146744,146538,146315,146075,145818,145545,145256,144951,144632,144298,143949,143587,143212
"Z(0, 2, 1, 1, 3, 0)",122542,146744,145729,144718,143712,142710,141713,140720,139731,138748,137769,136795,135827,134863
"Z(0, 2, 1, 1, 3, 1)",122542,146744,141939,137357,132980,128795,124791,120956,117279,113751,110363,107108,103977,100965
"Z(0, 2, 1, 1, 3, 2)",122542,146744,145003,143294,141617,139970,138351,136760,135196,133658,132144,130655,129190,127748
"Z(1, 0, 0, 1, 0, 0)",122542,146744,144311,141913,139553,137233,134958,132727,130544,128411,126328,124298,122321,120399
"Z(1, 0, 0, 1, 0, 1)",122542,146744,146814,146682,146371,145900,145287,144548,143698,142751,141718,140609,139436,138205
"Z(1, 0, 0, 1, 0, 2)",122542,146744,142626,138636,134770,131022,127390,123869,120456,117147,113939,110828,107811,104885
"Z(1, 0, 0, 1, 1, 0)",122542,146744,146961,147094,147147,147124,147029,146867,146640,146353,146008,145610,145162,144667
"Z(1, 0, 0, 1, 1, 1)",122542,146744,145810,144878,143947,143014,142080,141145,140206,139263,138317,137365,136409,135448
"Z(1, 0, 0, 1, 1, 2)",122542,146744,145731,144674,143577,142441,141272,140069,138838,137580,136297,134991,133666,132323
"Z(1, 0, 0, 1, 2, 0)",122542,146744,146398,146030,145639,145226,144792,144337,143862,143368,142854,142323,141773,141206
"Z(1, 0, 0, 1, 2, 1)",122542,146744,146888,146913,146832,146654,146388,146044,145628,145148,144609,144019,143380,142699
"Z(1, 0, 0, 1, 2, 2)",122542,146744,147083,147354,147560,147702,147785,147809,147777,147693,147556,147370,147137,146858
"Z(1, 0, 0, 1, 3, 0)",122542,146744,148474,150133,151721,153241,154695,156084,157412,158679,159888,161039,162135,163177
"Z(1, 0, 0, 1, 3, 1)",122542,146744,149129,151348,153412,155332,157118,158779,160323,161758,163090,164325,165469,166527
"Z(1, 0, 0, 1, 3, 2)",122542,146744,150142,153412,156560,159591,162508,165317,168022,170625,173131,175543,177864,180097
"Z(1, 0, 1, 0, 0, 0)",122542,146744,145009,143286,141579,139894,138235,136607,135014,133459,131946,130479,129059,127690
"Z(1, 0, 1, 0, 0, 1)",122542,146744,146836,146726,146438,145991,145403,144691,143869,142950,141947,140870,139730,138534
"Z(1, 0, 1, 0, 0, 2)",122542,146744,143251,139849,136533,133302,130153,127084,124093,121178,118337,115568,112869,110239
"Z(1, 0, 1, 0, 1, 0)",122542,146744,147735,148638,149454,150188,150843,151422,151928,152366,152737,153046,153294,153486
"Z(1, 0, 1, 0, 1, 1)",122542,146744,145832,144924,144017,143110,142204,141296,140387,139475,138560,137642,136720,135793
"Z(1, 0, 1, 0, 1, 2)",122542,146744,146451,146099,145689,145224,144708,144142,143529,142872,142173,141434,140657,139846
"Z(1, 0, 1, 0, 2, 0)",122542,146744,147160,147546,147902,148227,148523,148789,149026,149234,149415,149567,149692,149790
"Z(1, 0, 1, 0, 2, 1)",122542,146744,146910,146959,146903,146751,146514,146198,145812,145364,144858,144301,143697,143052
"Z(1, 0, 1, 0, 2, 2)",122542,146744,147832,148849,149795,150674,151485,152232,152915,153538,154100,154604,155051,155443
"Z(1, 0, 1, 0, 3, 0)",122542,146744,149368,151930,154431,156873,159256,161582,163851,166065,168224,170329,172381,174382
"Z(1, 0, 1, 0, 3, 1)",122542,146744,149157,151406,153504,155460,157285,158987,160574,162055,163436,164722,165920,167034
"Z(1, 0, 1, 0, 3, 2)",122542,146744,151029,155209,159288,163270,167157,170952,174659,178278,181813,185265,188637,191929
"Z(1, 0, 1, 1, 0, 0)",122542,146744,146454,146130,145774,145387,144971,144529,144062,143570,143057,142524,141972,141402
"Z(1, 0, 1, 1, 0, 1)",122542,146744,146847,146752,146481,146055,145489,144800,144003,143110,142134,141084,139970,138800
"Z(1, 0, 1, 1, 0, 2)",122542,146744,144649,142573,140518,138483,136469,134476,132505,130555,128628,126723,124841,122982
"Z(1, 0, 1, 1, 1, 0)",122542,146744,149300,151777,154174,156493,158734,160899,162988,165002,166944,168813,170610,172338
"Z(1, 0, 1, 1, 1, 1)",122542,146744,145845,144954,144067,143185,142305,141427,140551,139676,138800,137924,137046,136167
"Z(1, 0, 1, 1, 1, 2)",122542,146744,148008,149196,150310,151352,152322,153224,154057,154825,155528,156168,156747,157265
"Z(1, 0, 1, 1, 2, 0)",122542,146744,148704,150635,152536,154407,156246,158056,159833,161580,163295,164978,166629,168248
"Z(1, 0, 1, 1, 2, 1)",122542,146744,146923,146988,146952,146823,146612,146326,145973,145560,145094,144579,144021,143424
"Z(1, 0, 1, 1, 2, 2)",122542,146744,149430,152056,154622,157129,159577,161965,164293,166563,168773,170925,173018,175053
"Z(1, 0, 1, 1, 3, 0)",122542,146744,151215,155670,160109,164532,168937,173325,177695,182045,186376,190688,194978,199248
"Z(1, 0, 1, 1, 3, 1)",122542,146744,149174,151446,153571,155560,157424,159170,160808,162345,163788,165142,166413,167607
"Z(1, 0, 1, 1, 3, 2)",122542,146744,152950,159131,165288,171422,177533,183622,189688,195731,201753,207752,213728,219681
"Z(1, 1, 0, 1, 0, 0)",122542,146744,145588,144396,143170,141910,140620,139300,137953,136580,135184,133766,132328,130873
"Z(1, 1, 0, 1, 0, 1)",122542,146744,151750,156540,161098,165422,169511,173360,176970,180342,183478,186382,189058,191511
"Z(1, 1, 0, 1, 0, 2)",122542,146744,142988,139340,135796,132352,129005,125753,122593,119522,116536,113635,110814,108072
"Z(1, 1, 0, 1, 1, 0)",122542,146744,148666,150500,152243,153896,155458,156930,158312,159605,160808,161924,162953,163896
"Z(1, 1, 0, 1, 1, 1)",122542,146744,152003,157198,162321,167367,172328,177200,181977,186656,191233,195706,200071,204327
"Z(1, 1, 0, 1, 1, 2)",122542,146744,146265,145735,145156,144532,143865,143158,142412,141631,140816,139970,139095,138193
"Z(1, 1, 0, 1, 2, 0)",122542,146744,148049,149318,150549,151741,152891,154001,155068,156092,157072,158009,158902,159750
"Z(1, 1, 0, 1, 2, 1)",122542,146744,154546,162242,169815,177254,184554,191704,198699,205535,212208,218715,225056,231228
"Z(1, 1, 0, 1, 2, 2)",122542,146744,147895,148980,149997,150946,151828,152643,153391,154074,154691,155244,155734,156162
"Z(1, 1, 0, 1, 3, 0)",122542,146744,150578,154389,158174,161928,165651,169338,172989,176600,180171,183699,187183,190622
"Z(1, 1, 0, 1, 3, 1)",122542,146744,158516,170417,182417,194496,206636,218817,231023,243241,255460,267669,279859,292021
"Z(1, 1, 0, 1, 3, 2)",122542,146744,151635,156468,161238,165940,170571,175129,179610,184014,188338,192582,196744,200825
"Z(1, 1, 1, 0, 0, 0)",122542,146744,146304,145811,145265,144668,144022,143328,142589,141806,140982,140118,139216,138279
"Z(1, 1, 1, 0, 0, 1)",122542,146744,151774,156592,161180,165538,169662,173550,177201,180616,183798,186750,189477,191984
"Z(1, 1, 1, 0, 0, 2)",122542,146744,143705,140739,137842,135012,132249,129549,126911,124334,121816,119354,116948,114597
"Z(1, 1, 1, 0, 1, 0)",122542,146744,149474,152126,154697,157186,159591,161912,164146,166293,168354,170327,172213,174011
"Z(1, 1, 1, 0, 1, 1)",122542,146744,152029,157254,162410,167493,172494,177410,182235,186966,191599,196130,200559,204882
"Z(1, 1, 1, 0, 1, 2)",122542,146744,147127,147455,147730,147954,148127,148252,148329,148361,148348,148292,148195,148057
"Z(1, 1, 1, 0, 2, 0)",122542,146744,148844,150914,152954,154959,156930,158864,160760,162616,164431,166205,167937,169626
"Z(1, 1, 1, 0, 2, 1)",122542,146744,154573,162301,169909,177389,184732,191931,198980,205873,212608,219183,225595,231844
"Z(1, 1, 1, 0, 2, 2)",122542,146744,149180,151608,154019,156409,158772,161103,163398,165652,167863,170028,172142,174205
"Z(1, 1, 1, 0, 3, 0)",122542,146744,151517,156303,161097,165895,170693,175489,180279,185061,189830,194586,199325,204046
"Z(1, 1, 1, 0, 3, 1)",122542,146744,158551,170493,182542,194677,206880,219132,231418,243724,256040,268354,280659,292945
"Z(1, 1, 1, 0, 3, 2)",122542,146744,153288,159926,166643,173430,180274,187167,194099,201063,208050,215053,222068,229087
"Z(1, 1, 1, 1, 0, 0)",122542,146744,147776,148734,149617,150427,151163,151828,152421,152945,153400,153789,154112,154372
"Z(1, 1, 1, 1, 0, 1)",122542,146744,151783,156612,161217,165595,169743,173658,177341,180791,184012,187007,189780,192336
"Z(1, 1, 1, 1, 0, 2)",122542,146744,145253,143787,142342,140917,139513,138127,136758,135405,134068,132746,131438,130143
"Z(1, 1, 1, 1, 1, 0)",122542,146744,151086,155392,159656,163873,168041,172154,176210,180205,184136,188002,191798,195524
"Z(1, 1, 1, 1, 1, 1)",122542,146744,152039,157278,162454,167560,172591,177541,182406,187182,191865,196454,200944,205335
"Z(1, 1, 1, 1, 1, 2)",122542,146744,148927,151088,153227,155341,157428,159487,161516,163515,165481,167414,169313,171176
"Z(1, 1, 1, 1, 2, 0)",122542,146744,150433,154125,157817,161505,165187,168859,172520,176167,179798,183410,187002,190572
"Z(1, 1, 1, 1, 2, 1)",122542,146744,154582,162322,169948,177451,184823,192056,199145,206084,212871,219504,225980,232301
"Z(1, 1, 1, 1, 2, 2)",122542,146744,151813,157102,162590,168259,174091,180068,186174,192395,198714,205120,211599,218140
"Z(1, 1, 1, 1, 3, 0)",122542,146744,153429,160226,167129,174134,181236,188433,195719,203091,210546,218081,225691,233374
"Z(1, 1, 1, 1, 3, 1)",122542,146744,158563,170524,182599,194769,207016,219323,231673,244054,256456,268869,281284,293695
"Z(1, 1, 1, 1, 3, 2)",122542,146744,156715,167251,178329,189926,202021,214591,227617,241080,254963,269247,283917,298957
"Z(1, 2, 0, 1, 0, 0)",122542,146744,143409,140140,136938,133803,130734,127733,124797,121928,119123,116382,113705,111091
"Z(1, 2, 0, 1, 0, 1)",122542,146744,145631,144398,143066,141652,140169,138631,137050,135436,133798,132143,130478,128808
"Z(1, 2, 0, 1, 0, 2)",122542,146744,139487,132612,126097,119923,114073,108530,103277,98299,93580,89108,84867,80846
"Z(1, 2, 0, 1, 1, 0)",122542,146744,145929,145045,144097,143092,142034,140928,139779,138591,137368,136112,134829,133520
"Z(1, 2, 0, 1, 1, 1)",122542,146744,147865,148843,149687,150407,151010,151505,151898,152196,152406,152533,152582,152558
"Z(1, 2, 0, 1, 1, 2)",122542,146744,141650,136732,131985,127403,122982,118716,114601,110633,106806,103116,99559,96131
"Z(1, 2, 0, 1, 2, 0)",122542,146744,145431,144106,142770,141427,140077,138722,137364,136004,134644,133284,131926,130569
"Z(1, 2, 0, 1, 2, 1)",122542,146744,147876,148817,149589,150210,150693,151054,151306,151459,151523,151508,151420,151268
"Z(1, 2, 0, 1, 2, 2)",122542,146744,142286,137961,133767,129701,125761,121943,118246,114665,111198,107841,104592,101448
"Z(1, 2, 0, 1, 3, 0)",122542,146744,147119,147421,147657,147829,147943,148001,148007,147965,147877,147746,147574,147365
"Z(1, 2, 0, 1, 3, 1)",122542,146744,148800,150625,152244,153676,154938,156048,157020,157866,158599,159228,159763,160211
"Z(1, 2, 0, 1, 3, 2)",122542,146744,143458,140199,136977,133794,130657,127569,124534,121555,118633,115772,112971,110232
"Z(1, 2, 1, 0, 0, 0)",122542,146744,143976,141247,138557,135909,133303,130741,128221,125745,123314,120926,118582,116282
"Z(1, 2, 1, 0, 0, 1)",122542,146744,145661,144461,143168,141795,140357,138868,137338,135777,134193,132595,130987,129375
"Z(1, 2, 1, 0, 0, 2)",122542,146744,147586,148136,148421,148460,148274,147883,147303,146553,145649,144605,143436,142156
"Z(1, 2, 1, 0, 1, 0)",122542,146744,146564,146303,145966,145558,145085,144550,143958,143313,142618,141878,141094,140271
"Z(1, 2, 1, 0, 1, 1)",122542,146744,147901,148922,149814,150587,151249,151806,152266,152635,152919,153124,153253,153312
"Z(1, 2, 1, 0, 1, 2)",122542,146744,151064,155078,158797,162232,165395,168296,170945,173354,175532,177488,179231,180771
"Z(1, 2, 1, 0, 2, 0)",122542,146744,146058,145346,144610,143851,143073,142276,141462,140633,139790,138934,138066,137188
"Z(1, 2, 1, 0, 2, 1)",122542,146744,147908,148887,149703,150371,150906,151323,151634,151850,151980,152032,152014,151934
"Z(1, 2, 1, 0, 2, 2)",122542,146744,150684,154351,157758,160916,163838,166535,169018,171296,173379,175277,176997,178548
"Z(1, 2, 1, 0, 3, 0)",122542,146744,147842,148864,149816,150701,151521,152281,152984,153632,154228,154774,155273,155726
"Z(1, 2, 1, 0, 3, 1)",122542,146744,148835,150702,152368,153851,155169,156339,157375,158288,159091,159793,160403,160929
"Z(1, 2, 1, 0, 3, 2)",122542,146744,151915,156801,161415,165772,169884,173763,177420,180864,184106,187155,190018,192703
"Z(1, 2, 1, 1, 0, 0)",122542,146744,145152,143551,141943,140332,138720,137108,135498,133893,132293,130700,129115,127539
"Z(1, 2, 1, 1, 0, 1)",122542,146744,145670,144484,143208,141857,140443,138981,137480,135952,134402,132840,131269,129696
"Z(1, 2, 1, 1, 0, 2)",122542,146744,152950,158493,163419,167768,171580,174890,177735,180147,182158,183797,185094,186073
"Z(1, 2, 1, 1, 1, 0)",122542,146744,147847,148858,149779,150615,151369,152046,152648,153178,153640,154037,154370,154643
"Z(1, 2, 1, 1, 1, 1)",122542,146744,147913,148950,149864,150663,151355,151946,152445,152856,153186,153439,153620,153734
"Z(1, 2, 1, 1, 1, 2)",122542,146744,156730,166223,175234,183779,191872,199526,206756,213574,219993,226027,231687,236985
"Z(1, 2, 1, 1, 2, 0)",122542,146744,147328,147868,148367,148826,149247,149632,149982,150298,150582,150835,151058,151252
"Z(1, 2, 1, 1, 2, 1)",122542,146744,147918,148911,149746,150438,151001,151449,151795,152049,152220,152317,152347,152316
"Z(1, 2, 1, 1, 2, 2)",122542,146744,155758,164318,172445,180155,187466,194394,200955,207163,213034,218580,223815,228752
"Z(1, 2, 1, 1, 3, 0)",122542,146744,149336,151862,154325,156727,159070,161357,163590,165770,167898,169978,172009,173994
"Z(1, 2, 1, 1, 3, 1)",122542,146744,148848,150733,152423,153935,155288,156497,157576,158537,159392,160150,160820,161409
"Z(1, 2, 1, 1, 3, 2)",122542,146744,156888,166629,175984,184967,193593,201876,209829,217464,224792,231825,238572,245043
"Z(2, 0, 0, 1, 0, 0)",122542,146744,144280,141871,139513,137206,134948,132736,130570,128448,126369,124332,122334,120376
"Z(2, 0, 0, 1, 0, 1)",122542,146744,142997,139419,135995,132716,129570,126548,123642,120844,118147,115544,113030,110600
"Z(2, 0, 0, 1, 0, 2)",122542,146744,146485,146206,145908,145591,145257,144905,144538,144154,143755,143341,142913,142471
"Z(2, 0, 0, 1, 1, 0)",122542,146744,144243,141799,139411,137076,134793,132559,130374,128235,126141,124091,122083,120116
"Z(2, 0, 0, 1, 1, 1)",122542,146744,143993,141322,138727,136204,133749,131361,129034,126768,124560,122406,120305,118255
"Z(2, 0, 0, 1, 1, 2)",122542,146744,145951,145151,144345,143532,142713,141888,141057,140221,139379,138533,137682,136827
"Z(2, 0, 0, 1, 2, 0)",122542,146744,144338,141982,139675,137416,135202,133032,130905,128820,126776,124771,122804,120875
"Z(2, 0, 0, 1, 2, 1)",122542,146744,142702,138824,135098,131517,128070,124750,121549,118460,115477,112596,109809,107113
"Z(2, 0, 0, 1, 2, 2)",122542,146744,144118,141549,139033,136570,134158,131794,129479,127209,124985,122804,120666,118569
"Z(2, 0, 0, 1, 3, 0)",122542,146744,143752,140841,138006,135246,132557,129938,127386,124899,122475,120111,117807,115559
"Z(2, 0, 0, 1, 3, 1)",122542,146744,142031,137526,133216,129089,125133,121337,117692,114189,110820,107578,104455,101446
"Z(2, 0, 0, 1, 3, 2)",122542,146744,142854,139097,135465,131953,128555,125266,122081,118995,116005,113106,110295,107567
"Z(2, 0, 1, 0, 0, 0)",122542,146744,144969,143224,141507,139816,138151,136511,134895,133303,131734,130188,128662,127158
"Z(2, 0, 1, 0, 0, 1)",122542,146744,143013,139452,136047,132785,129658,126656,123769,120991,118314,115732,113239,110830
"Z(2, 0, 1, 0, 0, 2)",122542,146744,147326,147880,148405,148901,149370,149812,150228,150618,150982,151322,151637,151928
"Z(2, 0, 1, 0, 1, 0)",122542,146744,144919,143126,141362,139628,137922,136243,134591,132964,131363,129786,128232,126701
"Z(2, 0, 1, 0, 1, 1)",122542,146744,144011,141358,138782,136278,133843,131475,129170,126925,124737,122605,120526,118499
"Z(2, 0, 1, 0, 1, 2)",122542,146744,146754,146741,146705,146646,146565,146463,146340,146197,146033,145850,145648,145427
"Z(2, 0, 1, 0, 2, 0)",122542,146744,145022,143325,141652,140003,138376,136771,135188,133626,132084,130563,129060,127578
"Z(2, 0, 1, 0, 2, 1)",122542,146744,142718,138856,135148,131584,128155,124853,121670,118600,115637,112774,110007,107331
"Z(2, 0, 1, 0, 2, 2)",122542,146744,144766,142817,140896,139002,137134,135292,133475,131683,129915,128171,126449,124750
"Z(2, 0, 1, 0, 3, 0)",122542,146744,144417,142140,139911,137729,135593,133502,131454,129448,127483,125558,123673,121825
"Z(2, 0, 1, 0, 3, 1)",122542,146744,142046,137557,133264,129152,125213,121434,117806,114320,110968,107743,104638,101647
"Z(2, 0, 1, 0, 3, 2)",122542,146744,143396,140149,136999,133941,130971,128085,125280,122552,119897,117314,114800,112351
