,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(1, 1, 1, 2)",0.00252524690511,0.000451365664687,0.000447354047038,0.000443233262808,0.000439015414002,0.000434711386737,0.000430331478659,0.000425885443881,0.00042138250505,0.000416831363594,0.000412240210243,0.000407616733436,0.000402968134978,0.000398301125176
"U(1, 1, 2, 0)",0.00252524690511,0.000451365664687,0.000453911433032,0.000456328784651,0.00045861267729,0.000460759629609,0.00046276672066,0.000464631600661,0.00046635263863,0.000467928894139,0.000469359994646,0.000470646024857,0.000471787564517,0.000472785541555
"U(1, 1, 2, 1)",0.00252524690511,0.000451365664687,0.000478874654164,0.000506246403695,0.0005334119291,0.000560334374296,0.000586977572766,0.000613306450454,0.000639292408898,0.000664913116156,0.000690150590766,0.000714989504879,0.000739419094786,0.000763429617762
"U(1, 1, 2, 2)",0.00252524690511,0.000451365664687,0.000451425596456,0.000451278529877,0.000450934426454,0.000450402657094,0.000449692384646,0.000448812643247,0.000447772448671,0.000446580785951,0.000445246523018,0.000443778329885,0.000442184715771,0.000440473917226
"U(1, 1, 3, 0)",0.00252524690511,0.000451365664687,0.000461323454885,0.000471128221655,0.000480769876272,0.000490240978931,0.000499534842946,0.00050864550567,0.000517567896441,0.00052629780325,0.000534831734336,0.000543166793147,0.000551300723752,0.000559231743087
"U(1, 1, 3, 1)",0.00252524690511,0.000451365664687,0.000491829738265,0.000533079088818,0.000575013245343,0.000617564047371,0.000660664887125,0.000704251562168,0.000748268928418,0.000792670262032,0.000837414677064,0.000882465051319,0.000927789911968,0.000973359736965
"U(1, 1, 3, 2)",0.00252524690511,0.000451365664687,0.000461854082538,0.000471987195837,0.000481769501041,0.000491210219667,0.000500318174936,0.000509101893193,0.000517570520109,0.000525733819139,0.000533601840569,0.000541184608297,0.000548492493068,0.000555535528843
"U(1, 2, 0, 0)",0.00252524690511,0.000451365664687,0.000439816300523,0.000428532584087,0.000417515028776,0.000406762201649,0.000396272250046,0.000386042897156,0.000376071257318,0.000366353865416,0.000356886825496,0.000347665948769,0.000338686699905,0.000329944388043
"U(1, 2, 0, 1)",0.00252524690511,0.000451365664687,0.000449832895901,0.000447854320745,0.000445509470129,0.000442846673265,0.00043991363233,0.000436756891501,0.000433416159313,0.000429924566619,0.000426310578938,0.000422599667448,0.00041881238595,0.000414967979861
"U(1, 2, 0, 2)",0.00252524690511,0.000451365664687,0.000427695683892,0.000405339945154,0.000384221246606,0.000364271999841,0.000345427826445,0.00032762715736,0.000310811212611,0.000294923965785,0.000279912103615,0.000265724982786,0.000252314612939,0.000239635596162
"U(1, 2, 1, 0)",0.00252524690511,0.000451365664687,0.000447733261503,0.000443870410561,0.000439802319628,0.000435550519357,0.000431135168933,0.000426575128572,0.000421887830071,0.000417089322054,0.000412194413814,0.000407216806769,0.00040216907151,0.000397062811392
"U(1, 2, 1, 1)",0.00252524690511,0.000451365664687,0.000457083996375,0.000462299917136,0.000467045742276,0.000471352389384,0.00047524846381,0.000478760257167,0.000481911853178,0.000484725321347,0.000487221008481,0.000489417734559,0.000491332998126,0.000492982902076
"U(1, 2, 1, 2)",0.00252524690511,0.000451365664687,0.000434394991375,0.000418056376981,0.000402330203976,0.000387195771633,0.000372632960113,0.000358622314792,0.000345145033129,0.000332182949459,0.000319718517997,0.00030773479655,0.000296215431757,0.000285144645486
"U(1, 2, 2, 0)",0.00252524690511,0.000451365664687,0.000446150938244,0.000440902580942,0.000435630662169,0.000430343518931,0.000425048807899,0.00041975350012,0.00041446374452,0.000409184904257,0.000403921691044,0.000398678287169,0.000393458316731,0.000388264999952
"U(1, 2, 2, 1)",0.00252524690511,0.000451365664687,0.000457126962881,0.000462240074387,0.000466780776397,0.000470802021344,0.000474354567369,0.000477486699002,0.000480240625882,0.000482652755365,0.000484755177108,0.000486576940221,0.000488142895708,0.000489476073445
"U(1, 2, 2, 2)",0.00252524690511,0.000451365664687,0.000436814071416,0.000422705761495,0.000409034312707,0.000395791622339,0.000382969334161,0.00037055879657,0.000358550829933,0.000346935753021,0.000335703558,0.000324844080026,0.000314346918724,0.000304201685808
"U(1, 2, 3, 0)",0.00252524690511,0.000451365664687,0.000451064690755,0.000450520039765,0.00044975188822,0.000448777404961,0.000447612683012,0.000446272782347,0.000444771581906,0.000443121821392,0.000441335246979,0.000439422744492,0.000437394306307,0.000435259204906
"U(1, 2, 3, 1)",0.00252524690511,0.000451365664687,0.0004601274951,0.000468124932638,0.000475443522674,0.000482143577503,0.000488283324639,0.00049391838681,0.000499097122805,0.00050386107291,0.000508246833182,0.000512287592582,0.000516011778725,0.000519445818744
"U(1, 2, 3, 2)",0.00252524690511,0.000451365664687,0.00044053399678,0.000429797511764,0.000419185879849,0.000408716164447,0.000398404264375,0.000388264930171,0.000378310278582,0.000368549834881,0.000358991135123,0.000349640301356,0.000340501475675,0.00033157798219
"U(2, 0, 0, 0)",0.00252524690511,0.000451365664687,0.000442035888081,0.000432939023101,0.000424068536088,0.000415418104967,0.000406981664148,0.000398753407763,0.000390727793709,0.000382899529738,0.000375263545371,0.000367814967123,0.000360549110393,0.000353461456856
"U(2, 0, 0, 1)",0.00252524690511,0.000451365664687,0.000441275183087,0.000431642688625,0.000422427533091,0.000413598530904,0.000405126285848,0.000396983251365,0.000389144955311,0.000381589837235,0.000374298606026,0.000367253701914,0.000360439648473,0.000353842198854
"U(2, 0, 0, 2)",0.00252524690511,0.000451365664687,0.000447834467392,0.00044427213781,0.000440681959876,0.000437066891696,0.00043342976954,0.0004297733179,0.000426100145216,0.000422412744038,0.000418713493408,0.000415004662057,0.000411288406223,0.000407566776698
"U(2, 0, 1, 0)",0.00252524690511,0.000451365664687,0.00043988238418,0.000428757427662,0.000417976207819,0.000407525322249,0.000397391987877,0.000387564008292,0.000378029775684,0.000368778253462,0.000359798942251,0.000351081846687,0.000342617465738,0.000334396757188
"U(2, 0, 1, 1)",0.00252524690511,0.000451365664687,0.000442493410952,0.000433890894961,0.000425544428088,0.000417441465291,0.00040957023774,0.00040191975035,0.000394479829074,0.000387241071793,0.000380194741823,0.000373332683386,0.000366647304896,0.000360131512762
"U(2, 0, 1, 2)",0.00252524690511,0.000451365664687,0.000443812276821,0.000436390605381,0.000429097857063,0.000421931366372,0.000414888543101,0.000407966865594,0.000401163876764,0.00039447718178,0.000387904447462,0.000381443402202,0.000375091833799,0.000368847590095
"U(2, 0, 2, 0)",0.00252524690511,0.000451365664687,0.000440548944397,0.00043004076754,0.000419829779353,0.000409905302459,0.000400257129665,0.000390875511591,0.000381751158352,0.000372875223653,0.00036423927395,0.000355835259308,0.000347655503451,0.000339692674709
"U(2, 0, 2, 1)",0.00252524690511,0.000451365664687,0.000439077102217,0.000427295039854,0.000415983114636,0.000405111311725,0.000394651431756,0.000384577129147,0.000374864643301,0.000365492647425,0.000356441759523,0.000347694141093,0.000339233666235,0.000331045387504
"U(2, 0, 2, 2)",0.00252524690511,0.000451365664687,0.000439727367698,0.000428435179136,0.000417475938405,0.0004068372393,0.000396507249553,0.000386474697053,0.000376728866487,0.00036725957511,0.000358057130169,0.000349112292429,0.000340416258192,0.000331960632221
"U(2, 0, 3, 0)",0.00252524690511,0.000451365664687,0.000438401887958,0.000425887013911,0.000413802342546,0.000402130512833,0.000390854925043,0.000379959706463,0.000369429712284,0.000359250505929,0.000349408321152,0.000339890024006,0.000330683101293,0.000321775618839
"U(2, 0, 3, 1)",0.00252524690511,0.000451365664687,0.000436737193644,0.00042277069092,0.000409417976481,0.000396639954369,0.000384399690396,0.000372662459434,0.000361396828549,0.000350574495774,0.000340169672543,0.000330158557516,0.000320519630089,0.000311232854417
"U(2, 0, 3, 2)",0.00252524690511,0.000451365664687,0.000436202480055,0.000421652928596,0.000407684166271,0.000394267011479,0.000381373859499,0.000368978625796,0.000357056884718,0.000345585813565,0.000334544022883,0.000323911397964,0.000313669118938,0.000303799462235
"U(2, 1, 0, 0)",0.00252524690511,0.000451365664687,0.000439167931932,0.00042729257565,0.000415735824047,0.000404492454318,0.000393557059676,0.0003829240319,0.000372587377279,0.000362540739554,0.000352777534043,0.000343291070775,0.000334074496795,0.000325120971531
"U(2, 1, 0, 1)",0.00252524690511,0.000451365664687,0.000447419453424,0.000443282008012,0.00043900861327,0.000434627380296,0.000430167228724,0.000425657349474,0.000421121860435,0.000416579964707,0.000412047568047,0.000407538703637,0.00040306365752,0.000398632314639
