,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 1, 0, 1, 0, 0)",126324,177462,177462,177462,177462,177462,177462,177462,177462,177462,177462,177462,177462,177462,177462
"Z(1, 1, 0, 1, 0, 1)",126324,275229,275229,275229,275229,275229,275229,275229,275229,275229,275229,275229,275229,275229,275229
"Z(1, 1, 0, 1, 0, 2)",126324,165068,165068,165068,165068,165068,165068,165068,165068,165068,165068,165068,165068,165068,165068
"Z(1, 1, 0, 1, 1, 0)",126324,223821,223821,223821,223821,223821,223821,223821,223821,223821,223821,223821,223821,223821,223821
"Z(1, 1, 0, 1, 1, 1)",126324,253412,253412,253412,253412,253412,253412,253412,253412,253412,253412,253412,253412,253412,253412
"Z(1, 1, 0, 1, 1, 2)",126324,154798,154798,154798,154798,154798,154798,154798,154798,154798,154798,154798,154798,154798,154798
"Z(1, 1, 0, 1, 2, 0)",126324,216781,216781,216781,216781,216781,216781,216781,216781,216781,216781,216781,216781,216781,216781
"Z(1, 1, 0, 1, 2, 1)",126324,328457,328457,328457,328457,328457,328457,328457,328457,328457,328457,328457,328457,328457,328457
"Z(1, 1, 0, 1, 2, 2)",126324,250097,250097,250097,250097,250097,250097,250097,250097,250097,250097,250097,250097,250097,250097
"Z(1, 1, 0, 1, 3, 0)",126324,263519,263519,263519,263519,263519,263519,263519,263519,263519,263519,263519,263519,263519,263519
"Z(1, 1, 0, 1, 3, 1)",126324,405458,405458,405458,405458,405458,405458,405458,405458,405458,405458,405458,405458,405458,405458
"Z(1, 1, 0, 1, 3, 2)",126324,320578,320578,320578,320578,320578,320578,320578,320578,320578,320578,320578,320578,320578,320578
"Z(1, 1, 1, 0, 0, 0)",126324,188460,188460,188460,188460,188460,188460,188460,188460,188460,188460,188460,188460,188460,188460
"Z(1, 1, 1, 0, 0, 1)",126324,277787,277787,277787,277787,277787,277787,277787,277787,277787,277787,277787,277787,277787,277787
"Z(1, 1, 1, 0, 0, 2)",126324,180324,180324,180324,180324,180324,180324,180324,180324,180324,180324,180324,180324,180324,180324
"Z(1, 1, 1, 0, 1, 0)",126324,238395,238395,238395,238395,238395,238395,238395,238395,238395,238395,238395,238395,238395,238395
"Z(1, 1, 1, 0, 1, 1)",126324,256035,256035,256035,256035,256035,256035,256035,256035,256035,256035,256035,256035,256035,256035
"Z(1, 1, 1, 0, 1, 2)",126324,167111,167111,167111,167111,167111,167111,167111,167111,167111,167111,167111,167111,167111,167111
"Z(1, 1, 1, 0, 2, 0)",126324,230894,230894,230894,230894,230894,230894,230894,230894,230894,230894,230894,230894,230894,230894
"Z(1, 1, 1, 0, 2, 1)",126324,331913,331913,331913,331913,331913,331913,331913,331913,331913,331913,331913,331913,331913,331913
"Z(1, 1, 1, 0, 2, 2)",126324,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491,273491
"Z(1, 1, 1, 0, 3, 0)",126324,283691,283691,283691,283691,283691,283691,283691,283691,283691,283691,283691,283691,283691,283691
"Z(1, 1, 1, 0, 3, 1)",126324,410363,410363,410363,410363,410363,410363,410363,410363,410363,410363,410363,410363,410363,410363
"Z(1, 1, 1, 0, 3, 2)",126324,354096,354096,354096,354096,354096,354096,354096,354096,354096,354096,354096,354096,354096,354096
"Z(1, 1, 1, 1, 0, 0)",126324,193372,193372,193372,193372,193372,193372,193372,193372,193372,193372,193372,193372,193372,193372
"Z(1, 1, 1, 1, 0, 1)",126324,278521,278521,278521,278521,278521,278521,278521,278521,278521,278521,278521,278521,278521,278521
"Z(1, 1, 1, 1, 0, 2)",126324,186680,186680,186680,186680,186680,186680,186680,186680,186680,186680,186680,186680,186680,186680
"Z(1, 1, 1, 1, 1, 0)",126324,244823,244823,244823,244823,244823,244823,244823,244823,244823,244823,244823,244823,244823,244823
"Z(1, 1, 1, 1, 1, 1)",126324,256761,256761,256761,256761,256761,256761,256761,256761,256761,256761,256761,256761,256761,256761
"Z(1, 1, 1, 1, 1, 2)",126324,172510,172510,172510,172510,172510,172510,172510,172510,172510,172510,172510,172510,172510,172510
"Z(1, 1, 1, 1, 2, 0)",126324,237108,237108,237108,237108,237108,237108,237108,237108,237108,237108,237108,237108,237108,237108
"Z(1, 1, 1, 1, 2, 1)",126324,332894,332894,332894,332894,332894,332894,332894,332894,332894,332894,332894,332894,332894,332894
"Z(1, 1, 1, 1, 2, 2)",126324,282962,282962,282962,282962,282962,282962,282962,282962,282962,282962,282962,282962,282962,282962
"Z(1, 1, 1, 1, 3, 0)",126324,292464,292464,292464,292464,292464,292464,292464,292464,292464,292464,292464,292464,292464,292464
"Z(1, 1, 1, 1, 3, 1)",126324,411785,411785,411785,411785,411785,411785,411785,411785,411785,411785,411785,411785,411785,411785
"Z(1, 1, 1, 1, 3, 2)",126324,367709,367709,367709,367709,367709,367709,367709,367709,367709,367709,367709,367709,367709,367709
"Z(1, 2, 0, 1, 0, 0)",126324,107182,107182,107182,107182,107182,107182,107182,107182,107182,107182,107182,107182,107182,107182
"Z(1, 2, 0, 1, 0, 1)",126324,115263,115263,115263,115263,115263,115263,115263,115263,115263,115263,115263,115263,115263,115263
"Z(1, 2, 0, 1, 0, 2)",126324,102925,102925,102925,102925,102925,102925,102925,102925,102925,102925,102925,102925,102925,102925
"Z(1, 2, 0, 1, 1, 0)",126324,128032,128032,128032,128032,128032,128032,128032,128032,128032,128032,128032,128032,128032,128032
"Z(1, 2, 0, 1, 1, 1)",126324,152378,152378,152378,152378,152378,152378,152378,152378,152378,152378,152378,152378,152378,152378
"Z(1, 2, 0, 1, 1, 2)",126324,118716,118716,118716,118716,118716,118716,118716,118716,118716,118716,118716,118716,118716,118716
"Z(1, 2, 0, 1, 2, 0)",126324,125729,125729,125729,125729,125729,125729,125729,125729,125729,125729,125729,125729,125729,125729
"Z(1, 2, 0, 1, 2, 1)",126324,137264,137264,137264,137264,137264,137264,137264,137264,137264,137264,137264,137264,137264,137264
"Z(1, 2, 0, 1, 2, 2)",126324,117925,117925,117925,117925,117925,117925,117925,117925,117925,117925,117925,117925,117925,117925
"Z(1, 2, 0, 1, 3, 0)",126324,139058,139058,139058,139058,139058,139058,139058,139058,139058,139058,139058,139058,139058,139058
"Z(1, 2, 0, 1, 3, 1)",126324,140265,140265,140265,140265,140265,140265,140265,140265,140265,140265,140265,140265,140265,140265
"Z(1, 2, 0, 1, 3, 2)",126324,111746,111746,111746,111746,111746,111746,111746,111746,111746,111746,111746,111746,111746,111746
"Z(1, 2, 1, 0, 0, 0)",126324,112076,112076,112076,112076,112076,112076,112076,112076,112076,112076,112076,112076,112076,112076
"Z(1, 2, 1, 0, 0, 1)",126324,119632,119632,119632,119632,119632,119632,119632,119632,119632,119632,119632,119632,119632,119632
"Z(1, 2, 1, 0, 0, 2)",126324,130010,130010,130010,130010,130010,130010,130010,130010,130010,130010,130010,130010,130010,130010
"Z(1, 2, 1, 0, 1, 0)",126324,134212,134212,134212,134212,134212,134212,134212,134212,134212,134212,134212,134212,134212,134212
"Z(1, 2, 1, 0, 1, 1)",126324,163505,163505,163505,163505,163505,163505,163505,163505,163505,163505,163505,163505,163505,163505
"Z(1, 2, 1, 0, 1, 2)",126324,164494,164494,164494,164494,164494,164494,164494,164494,164494,164494,164494,164494,164494,164494
"Z(1, 2, 1, 0, 2, 0)",126324,131856,131856,131856,131856,131856,131856,131856,131856,131856,131856,131856,131856,131856,131856
"Z(1, 2, 1, 0, 2, 1)",126324,143767,143767,143767,143767,143767,143767,143767,143767,143767,143767,143767,143767,143767,143767
"Z(1, 2, 1, 0, 2, 2)",126324,144521,144521,144521,144521,144521,144521,144521,144521,144521,144521,144521,144521,144521,144521
"Z(1, 2, 1, 0, 3, 0)",126324,146829,146829,146829,146829,146829,146829,146829,146829,146829,146829,146829,146829,146829,146829
"Z(1, 2, 1, 0, 3, 1)",126324,147939,147939,147939,147939,147939,147939,147939,147939,147939,147939,147939,147939,147939,147939
"Z(1, 2, 1, 0, 3, 2)",126324,136787,136787,136787,136787,136787,136787,136787,136787,136787,136787,136787,136787,136787,136787
"Z(1, 2, 1, 1, 0, 0)",126324,114380,114380,114380,114380,114380,114380,114380,114380,114380,114380,114380,114380,114380,114380
"Z(1, 2, 1, 1, 0, 1)",126324,121673,121673,121673,121673,121673,121673,121673,121673,121673,121673,121673,121673,121673,121673
"Z(1, 2, 1, 1, 0, 2)",126324,143878,143878,143878,143878,143878,143878,143878,143878,143878,143878,143878,143878,143878,143878
"Z(1, 2, 1, 1, 1, 0)",126324,137054,137054,137054,137054,137054,137054,137054,137054,137054,137054,137054,137054,137054,137054
"Z(1, 2, 1, 1, 1, 1)",126324,168539,168539,168539,168539,168539,168539,168539,168539,168539,168539,168539,168539,168539,168539
"Z(1, 2, 1, 1, 1, 2)",126324,186386,186386,186386,186386,186386,186386,186386,186386,186386,186386,186386,186386,186386,186386
"Z(1, 2, 1, 1, 2, 0)",126324,134668,134668,134668,134668,134668,134668,134668,134668,134668,134668,134668,134668,134668,134668
"Z(1, 2, 1, 1, 2, 1)",126324,146624,146624,146624,146624,146624,146624,146624,146624,146624,146624,146624,146624,146624,146624
"Z(1, 2, 1, 1, 2, 2)",126324,157164,157164,157164,157164,157164,157164,157164,157164,157164,157164,157164,157164,157164,157164
"Z(1, 2, 1, 1, 3, 0)",126324,150347,150347,150347,150347,150347,150347,150347,150347,150347,150347,150347,150347,150347,150347
"Z(1, 2, 1, 1, 3, 1)",126324,151290,151290,151290,151290,151290,151290,151290,151290,151290,151290,151290,151290,151290,151290
"Z(1, 2, 1, 1, 3, 2)",126324,148811,148811,148811,148811,148811,148811,148811,148811,148811,148811,148811,148811,148811,148811
"Z(2, 0, 0, 1, 0, 0)",126324,100728,100728,100728,100728,100728,100728,100728,100728,100728,100728,100728,100728,100728,100728
"Z(2, 0, 0, 1, 0, 1)",126324,87010,87010,87010,87010,87010,87010,87010,87010,87010,87010,87010,87010,87010,87010
"Z(2, 0, 0, 1, 0, 2)",126324,115926,115926,115926,115926,115926,115926,115926,115926,115926,115926,115926,115926,115926,115926
"Z(2, 0, 0, 1, 1, 0)",126324,101698,101698,101698,101698,101698,101698,101698,101698,101698,101698,101698,101698,101698,101698
"Z(2, 0, 0, 1, 1, 1)",126324,100663,100663,100663,100663,100663,100663,100663,100663,100663,100663,100663,100663,100663,100663
"Z(2, 0, 0, 1, 1, 2)",126324,137851,137851,137851,137851,137851,137851,137851,137851,137851,137851,137851,137851,137851,137851
"Z(2, 0, 0, 1, 2, 0)",126324,102429,102429,102429,102429,102429,102429,102429,102429,102429,102429,102429,102429,102429,102429
"Z(2, 0, 0, 1, 2, 1)",126324,82581,82581,82581,82581,82581,82581,82581,82581,82581,82581,82581,82581,82581,82581
"Z(2, 0, 0, 1, 2, 2)",126324,89093,89093,89093,89093,89093,89093,89093,89093,89093,89093,89093,89093,89093,89093
"Z(2, 0, 0, 1, 3, 0)",126324,98388,98388,98388,98388,98388,98388,98388,98388,98388,98388,98388,98388,98388,98388
"Z(2, 0, 0, 1, 3, 1)",126324,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990,79990
"Z(2, 0, 0, 1, 3, 2)",126324,84375,84375,84375,84375,84375,84375,84375,84375,84375,84375,84375,84375,84375,84375
"Z(2, 0, 1, 0, 0, 0)",126324,106086,106086,106086,106086,106086,106086,106086,106086,106086,106086,106086,106086,106086,106086
"Z(2, 0, 1, 0, 0, 1)",126324,87208,87208,87208,87208,87208,87208,87208,87208,87208,87208,87208,87208,87208,87208
"Z(2, 0, 1, 0, 0, 2)",126324,122763,122763,122763,122763,122763,122763,122763,122763,122763,122763,122763,122763,122763,122763
"Z(2, 0, 1, 0, 1, 0)",126324,106875,106875,106875,106875,106875,106875,106875,106875,106875,106875,106875,106875,106875,106875
"Z(2, 0, 1, 0, 1, 1)",126324,100941,100941,100941,100941,100941,100941,100941,100941,100941,100941,100941,100941,100941,100941
"Z(2, 0, 1, 0, 1, 2)",126324,148274,148274,148274,148274,148274,148274,148274,148274,148274,148274,148274,148274,148274,148274
"Z(2, 0, 1, 0, 2, 0)",126324,107749,107749,107749,107749,107749,107749,107749,107749,107749,107749,107749,107749,107749,107749
"Z(2, 0, 1, 0, 2, 1)",126324,82764,82764,82764,82764,82764,82764,82764,82764,82764,82764,82764,82764,82764,82764
"Z(2, 0, 1, 0, 2, 2)",126324,92448,92448,92448,92448,92448,92448,92448,92448,92448,92448,92448,92448,92448,92448
"Z(2, 0, 1, 0, 3, 0)",126324,103464,103464,103464,103464,103464,103464,103464,103464,103464,103464,103464,103464,103464,103464
"Z(2, 0, 1, 0, 3, 1)",126324,80166,80166,80166,80166,80166,80166,80166,80166,80166,80166,80166,80166,80166,80166
"Z(2, 0, 1, 0, 3, 2)",126324,87329,87329,87329,87329,87329,87329,87329,87329,87329,87329,87329,87329,87329,87329
"Z(2, 0, 1, 1, 0, 0)",126324,108626,108626,108626,108626,108626,108626,108626,108626,108626,108626,108626,108626,108626,108626
"Z(2, 0, 1, 1, 0, 1)",126324,87254,87254,87254,87254,87254,87254,87254,87254,87254,87254,87254,87254,87254,87254
"Z(2, 0, 1, 1, 0, 2)",126324,125988,125988,125988,125988,125988,125988,125988,125988,125988,125988,125988,125988,125988,125988
"Z(2, 0, 1, 1, 1, 0)",126324,109430,109430,109430,109430,109430,109430,109430,109430,109430,109430,109430,109430,109430,109430
"Z(2, 0, 1, 1, 1, 1)",126324,101027,101027,101027,101027,101027,101027,101027,101027,101027,101027,101027,101027,101027,101027
"Z(2, 0, 1, 1, 1, 2)",126324,153523,153523,153523,153523,153523,153523,153523,153523,153523,153523,153523,153523,153523,153523
"Z(2, 0, 1, 1, 2, 0)",126324,110356,110356,110356,110356,110356,110356,110356,110356,110356,110356,110356,110356,110356,110356
"Z(2, 0, 1, 1, 2, 1)",126324,82810,82810,82810,82810,82810,82810,82810,82810,82810,82810,82810,82810,82810,82810
"Z(2, 0, 1, 1, 2, 2)",126324,94117,94117,94117,94117,94117,94117,94117,94117,94117,94117,94117,94117,94117,94117
"Z(2, 0, 1, 1, 3, 0)",126324,105994,105994,105994,105994,105994,105994,105994,105994,105994,105994,105994,105994,105994,105994
"Z(2, 0, 1, 1, 3, 1)",126324,80213,80213,80213,80213,80213,80213,80213,80213,80213,80213,80213,80213,80213,80213
"Z(2, 0, 1, 1, 3, 2)",126324,88826,88826,88826,88826,88826,88826,88826,88826,88826,88826,88826,88826,88826,88826
"Z(2, 1, 0, 1, 0, 0)",126324,113913,113913,113913,113913,113913,113913,113913,113913,113913,113913,113913,113913,113913,113913
"Z(2, 1, 0, 1, 0, 1)",126324,128534,128534,128534,128534,128534,128534,128534,128534,128534,128534,128534,128534,128534,128534
"Z(2, 1, 0, 1, 0, 2)",126324,114209,114209,114209,114209,114209,114209,114209,114209,114209,114209,114209,114209,114209,114209
"Z(2, 1, 0, 1, 1, 0)",126324,136270,136270,136270,136270,136270,136270,136270,136270,136270,136270,136270,136270,136270,136270
"Z(2, 1, 0, 1, 1, 1)",126324,164113,164113,164113,164113,164113,164113,164113,164113,164113,164113,164113,164113,164113,164113
"Z(2, 1, 0, 1, 1, 2)",126324,142709,142709,142709,142709,142709,142709,142709,142709,142709,142709,142709,142709,142709,142709
"Z(2, 1, 0, 1, 2, 0)",126324,133363,133363,133363,133363,133363,133363,133363,133363,133363,133363,133363,133363,133363,133363
"Z(2, 1, 0, 1, 2, 1)",126324,144709,144709,144709,144709,144709,144709,144709,144709,144709,144709,144709,144709,144709,144709
"Z(2, 1, 0, 1, 2, 2)",126324,124864,124864,124864,124864,124864,124864,124864,124864,124864,124864,124864,124864,124864,124864
"Z(2, 1, 0, 1, 3, 0)",126324,151234,151234,151234,151234,151234,151234,151234,151234,151234,151234,151234,151234,151234,151234
"Z(2, 1, 0, 1, 3, 1)",126324,148869,148869,148869,148869,148869,148869,148869,148869,148869,148869,148869,148869,148869,148869
"Z(2, 1, 0, 1, 3, 2)",126324,125325,125325,125325,125325,125325,125325,125325,125325,125325,125325,125325,125325,125325,125325
"Z(2, 1, 1, 0, 0, 0)",126324,119029,119029,119029,119029,119029,119029,119029,119029,119029,119029,119029,119029,119029,119029
"Z(2, 1, 1, 0, 0, 1)",126324,128765,128765,128765,128765,128765,128765,128765,128765,128765,128765,128765,128765,128765,128765
"Z(2, 1, 1, 0, 0, 2)",126324,122251,122251,122251,122251,122251,122251,122251,122251,122251,122251,122251,122251,122251,122251
"Z(2, 1, 1, 0, 1, 0)",126324,142767,142767,142767,142767,142767,142767,142767,142767,142767,142767,142767,142767,142767,142767
"Z(2, 1, 1, 0, 1, 1)",126324,164459,164459,164459,164459,164459,164459,164459,164459,164459,164459,164459,164459,164459,164459
"Z(2, 1, 1, 0, 1, 2)",126324,153704,153704,153704,153704,153704,153704,153704,153704,153704,153704,153704,153704,153704,153704
"Z(2, 1, 1, 0, 2, 0)",126324,139760,139760,139760,139760,139760,139760,139760,139760,139760,139760,139760,139760,139760,139760
"Z(2, 1, 1, 0, 2, 1)",126324,144950,144950,144950,144950,144950,144950,144950,144950,144950,144950,144950,144950,144950,144950
"Z(2, 1, 1, 0, 2, 2)",126324,130980,130980,130980,130980,130980,130980,130980,130980,130980,130980,130980,130980,130980,130980
"Z(2, 1, 1, 0, 3, 0)",126324,159728,159728,159728,159728,159728,159728,159728,159728,159728,159728,159728,159728,159728,159728
"Z(2, 1, 1, 0, 3, 1)",126324,149158,149158,149158,149158,149158,149158,149158,149158,149158,149158,149158,149158,149158,149158
"Z(2, 1, 1, 0, 3, 2)",126324,131495,131495,131495,131495,131495,131495,131495,131495,131495,131495,131495,131495,131495,131495
"Z(2, 1, 1, 1, 0, 0)",126324,121418,121418,121418,121418,121418,121418,121418,121418,121418,121418,121418,121418,121418,121418
"Z(2, 1, 1, 1, 0, 1)",126324,128758,128758,128758,128758,128758,128758,128758,128758,128758,128758,128758,128758,128758,128758
"Z(2, 1, 1, 1, 0, 2)",126324,125616,125616,125616,125616,125616,125616,125616,125616,125616,125616,125616,125616,125616,125616
"Z(2, 1, 1, 1, 1, 0)",126324,145740,145740,145740,145740,145740,145740,145740,145740,145740,145740,145740,145740,145740,145740
"Z(2, 1, 1, 1, 1, 1)",126324,164452,164452,164452,164452,164452,164452,164452,164452,164452,164452,164452,164452,164452,164452
"Z(2, 1, 1, 1, 1, 2)",126324,158652,158652,158652,158652,158652,158652,158652,158652,158652,158652,158652,158652,158652,158652
"Z(2, 1, 1, 1, 2, 0)",126324,142681,142681,142681,142681,142681,142681,142681,142681,142681,142681,142681,142681,142681,142681
"Z(2, 1, 1, 1, 2, 1)",126324,144926,144926,144926,144926,144926,144926,144926,144926,144926,144926,144926,144926,144926,144926
"Z(2, 1, 1, 1, 2, 2)",126324,133574,133574,133574,133574,133574,133574,133574,133574,133574,133574,133574,133574,133574,133574
"Z(2, 1, 1, 1, 3, 0)",126324,163566,163566,163566,163566,163566,163566,163566,163566,163566,163566,163566,163566,163566,163566
"Z(2, 1, 1, 1, 3, 1)",126324,149146,149146,149146,149146,149146,149146,149146,149146,149146,149146,149146,149146,149146,149146
"Z(2, 1, 1, 1, 3, 2)",126324,134148,134148,134148,134148,134148,134148,134148,134148,134148,134148,134148,134148,134148,134148
"Z(2, 2, 0, 1, 0, 0)",126324,87633,87633,87633,87633,87633,87633,87633,87633,87633,87633,87633,87633,87633,87633
"Z(2, 2, 0, 1, 0, 1)",126324,80314,80314,80314,80314,80314,80314,80314,80314,80314,80314,80314,80314,80314,80314
"Z(2, 2, 0, 1, 0, 2)",126324,92359,92359,92359,92359,92359,92359,92359,92359,92359,92359,92359,92359,92359,92359
"Z(2, 2, 0, 1, 1, 0)",126324,88948,88948,88948,88948,88948,88948,88948,88948,88948,88948,88948,88948,88948,88948
"Z(2, 2, 0, 1, 1, 1)",126324,115784,115784,115784,115784,115784,115784,115784,115784,115784,115784,115784,115784,115784,115784
"Z(2, 2, 0, 1, 1, 2)",126324,120892,120892,120892,120892,120892,120892,120892,120892,120892,120892,120892,120892,120892,120892
"Z(2, 2, 0, 1, 2, 0)",126324,89710,89710,89710,89710,89710,89710,89710,89710,89710,89710,89710,89710,89710,89710
"Z(2, 2, 0, 1, 2, 1)",126324,75767,75767,75767,75767,75767,75767,75767,75767,75767,75767,75767,75767,75767,75767
"Z(2, 2, 0, 1, 2, 2)",126324,70886,70886,70886,70886,70886,70886,70886,70886,70886,70886,70886,70886,70886,70886
"Z(2, 2, 0, 1, 3, 0)",126324,86708,86708,86708,86708,86708,86708,86708,86708,86708,86708,86708,86708,86708,86708
"Z(2, 2, 0, 1, 3, 1)",126324,73712,73712,73712,73712,73712,73712,73712,73712,73712,73712,73712,73712,73712,73712
"Z(2, 2, 0, 1, 3, 2)",126324,66665,66665,66665,66665,66665,66665,66665,66665,66665,66665,66665,66665,66665,66665
"Z(2, 2, 1, 0, 0, 0)",126324,91081,91081,91081,91081,91081,91081,91081,91081,91081,91081,91081,91081,91081,91081
"Z(2, 2, 1, 0, 0, 1)",126324,80585,80585,80585,80585,80585,80585,80585,80585,80585,80585,80585,80585,80585,80585
"Z(2, 2, 1, 0, 0, 2)",126324,112175,112175,112175,112175,112175,112175,112175,112175,112175,112175,112175,112175,112175,112175
"Z(2, 2, 1, 0, 1, 0)",126324,92353,92353,92353,92353,92353,92353,92353,92353,92353,92353,92353,92353,92353,92353
"Z(2, 2, 1, 0, 1, 1)",126324,116551,116551,116551,116551,116551,116551,116551,116551,116551,116551,116551,116551,116551,116551
"Z(2, 2, 1, 0, 1, 2)",126324,162848,162848,162848,162848,162848,162848,162848,162848,162848,162848,162848,162848,162848,162848
"Z(2, 2, 1, 0, 2, 0)",126324,93248,93248,93248,93248,93248,93248,93248,93248,93248,93248,93248,93248,93248,93248
"Z(2, 2, 1, 0, 2, 1)",126324,75962,75962,75962,75962,75962,75962,75962,75962,75962,75962,75962,75962,75962,75962
"Z(2, 2, 1, 0, 2, 2)",126324,78088,78088,78088,78088,78088,78088,78088,78088,78088,78088,78088,78088,78088,78088
"Z(2, 2, 1, 0, 3, 0)",126324,90040,90040,90040,90040,90040,90040,90040,90040,90040,90040,90040,90040,90040,90040
"Z(2, 2, 1, 0, 3, 1)",126324,73885,73885,73885,73885,73885,73885,73885,73885,73885,73885,73885,73885,73885,73885
"Z(2, 2, 1, 0, 3, 2)",126324,72807,72807,72807,72807,72807,72807,72807,72807,72807,72807,72807,72807,72807,72807
"Z(2, 2, 1, 1, 0, 0)",126324,92719,92719,92719,92719,92719,92719,92719,92719,92719,92719,92719,92719,92719,92719
"Z(2, 2, 1, 1, 0, 1)",126324,80634,80634,80634,80634,80634,80634,80634,80634,80634,80634,80634,80634,80634,80634
"Z(2, 2, 1, 1, 0, 2)",126324,121566,121566,121566,121566,121566,121566,121566,121566,121566,121566,121566,121566,121566,121566
"Z(2, 2, 1, 1, 1, 0)",126324,94012,94012,94012,94012,94012,94012,94012,94012,94012,94012,94012,94012,94012,94012
"Z(2, 2, 1, 1, 1, 1)",126324,116751,116751,116751,116751,116751,116751,116751,116751,116751,116751,116751,116751,116751,116751
"Z(2, 2, 1, 1, 1, 2)",126324,183171,183171,183171,183171,183171,183171,183171,183171,183171,183171,183171,183171,183171,183171
"Z(2, 2, 1, 1, 2, 0)",126324,94964,94964,94964,94964,94964,94964,94964,94964,94964,94964,94964,94964,94964,94964
"Z(2, 2, 1, 1, 2, 1)",126324,75995,75995,75995,75995,75995,75995,75995,75995,75995,75995,75995,75995,75995,75995
"Z(2, 2, 1, 1, 2, 2)",126324,82023,82023,82023,82023,82023,82023,82023,82023,82023,82023,82023,82023,82023,82023
"Z(2, 2, 1, 1, 3, 0)",126324,91669,91669,91669,91669,91669,91669,91669,91669,91669,91669,91669,91669,91669,91669
"Z(2, 2, 1, 1, 3, 1)",126324,73917,73917,73917,73917,73917,73917,73917,73917,73917,73917,73917,73917,73917,73917
"Z(2, 2, 1, 1, 3, 2)",126324,76280,76280,76280,76280,76280,76280,76280,76280,76280,76280,76280,76280,76280,76280
