,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 1, 0, 1, 1)",215039,212597,212597,212597,212597,212597,212597,212597,212597,212597,212597,212597,212597,212597,212597
"Z(0, 1, 1, 0, 1, 2)",215039,251866,251866,251866,251866,251866,251866,251866,251866,251866,251866,251866,251866,251866,251866
"Z(0, 1, 1, 0, 2, 0)",215039,271009,271009,271009,271009,271009,271009,271009,271009,271009,271009,271009,271009,271009,271009
"Z(0, 1, 1, 0, 2, 1)",215039,210766,210766,210766,210766,210766,210766,210766,210766,210766,210766,210766,210766,210766,210766
"Z(0, 1, 1, 0, 2, 2)",215039,291098,291098,291098,291098,291098,291098,291098,291098,291098,291098,291098,291098,291098,291098
"Z(0, 1, 1, 0, 3, 0)",215039,321055,321055,321055,321055,321055,321055,321055,321055,321055,321055,321055,321055,321055,321055
"Z(0, 1, 1, 0, 3, 1)",215039,259770,259770,259770,259770,259770,259770,259770,259770,259770,259770,259770,259770,259770,259770
"Z(0, 1, 1, 0, 3, 2)",215039,348368,348368,348368,348368,348368,348368,348368,348368,348368,348368,348368,348368,348368,348368
"Z(0, 1, 1, 1, 0, 0)",215039,235317,235317,235317,235317,235317,235317,235317,235317,235317,235317,235317,235317,235317,235317
"Z(0, 1, 1, 1, 0, 1)",215039,213548,213548,213548,213548,213548,213548,213548,213548,213548,213548,213548,213548,213548,213548
"Z(0, 1, 1, 1, 0, 2)",215039,206421,206421,206421,206421,206421,206421,206421,206421,206421,206421,206421,206421,206421,206421
"Z(0, 1, 1, 1, 1, 0)",215039,293603,293603,293603,293603,293603,293603,293603,293603,293603,293603,293603,293603,293603,293603
"Z(0, 1, 1, 1, 1, 1)",215039,212980,212980,212980,212980,212980,212980,212980,212980,212980,212980,212980,212980,212980,212980
"Z(0, 1, 1, 1, 1, 2)",215039,266582,266582,266582,266582,266582,266582,266582,266582,266582,266582,266582,266582,266582,266582
"Z(0, 1, 1, 1, 2, 0)",215039,286502,286502,286502,286502,286502,286502,286502,286502,286502,286502,286502,286502,286502,286502
"Z(0, 1, 1, 1, 2, 1)",215039,211142,211142,211142,211142,211142,211142,211142,211142,211142,211142,211142,211142,211142,211142
"Z(0, 1, 1, 1, 2, 2)",215039,306965,306965,306965,306965,306965,306965,306965,306965,306965,306965,306965,306965,306965,306965
"Z(0, 1, 1, 1, 3, 0)",215039,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710,341710
"Z(0, 1, 1, 1, 3, 1)",215039,260357,260357,260357,260357,260357,260357,260357,260357,260357,260357,260357,260357,260357,260357
"Z(0, 1, 1, 1, 3, 2)",215039,369796,369796,369796,369796,369796,369796,369796,369796,369796,369796,369796,369796,369796,369796
"Z(0, 2, 0, 1, 0, 0)",215039,196077,196077,196077,196077,196077,196077,196077,196077,196077,196077,196077,196077,196077,196077
"Z(0, 2, 0, 1, 0, 1)",215039,169975,169975,169975,169975,169975,169975,169975,169975,169975,169975,169975,169975,169975,169975
"Z(0, 2, 0, 1, 0, 2)",215039,229589,229589,229589,229589,229589,229589,229589,229589,229589,229589,229589,229589,229589,229589
"Z(0, 2, 0, 1, 1, 0)",215039,196488,196488,196488,196488,196488,196488,196488,196488,196488,196488,196488,196488,196488,196488
"Z(0, 2, 0, 1, 1, 1)",215039,177806,177806,177806,177806,177806,177806,177806,177806,177806,177806,177806,177806,177806,177806
"Z(0, 2, 0, 1, 1, 2)",215039,211356,211356,211356,211356,211356,211356,211356,211356,211356,211356,211356,211356,211356,211356
"Z(0, 2, 0, 1, 2, 0)",215039,197457,197457,197457,197457,197457,197457,197457,197457,197457,197457,197457,197457,197457,197457
"Z(0, 2, 0, 1, 2, 1)",215039,172143,172143,172143,172143,172143,172143,172143,172143,172143,172143,172143,172143,172143,172143
"Z(0, 2, 0, 1, 2, 2)",215039,176761,176761,176761,176761,176761,176761,176761,176761,176761,176761,176761,176761,176761,176761
"Z(0, 2, 0, 1, 3, 0)",215039,188390,188390,188390,188390,188390,188390,188390,188390,188390,188390,188390,188390,188390,188390
"Z(0, 2, 0, 1, 3, 1)",215039,154828,154828,154828,154828,154828,154828,154828,154828,154828,154828,154828,154828,154828,154828
"Z(0, 2, 0, 1, 3, 2)",215039,170595,170595,170595,170595,170595,170595,170595,170595,170595,170595,170595,170595,170595,170595
