,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 0, 1, 1, 1)",122542,126328,126328,126328,126328,126328,126328,126328,126328,126328,126328,126328,126328,126328,126328
"Z(0, 1, 0, 1, 1, 2)",122542,136766,136766,136766,136766,136766,136766,136766,136766,136766,136766,136766,136766,136766,136766
"Z(0, 1, 0, 1, 2, 0)",122542,139179,139179,139179,139179,139179,139179,139179,139179,139179,139179,139179,139179,139179,139179
"Z(0, 1, 0, 1, 2, 1)",122542,131649,131649,131649,131649,131649,131649,131649,131649,131649,131649,131649,131649,131649,131649
"Z(0, 1, 0, 1, 2, 2)",122542,147794,147794,147794,147794,147794,147794,147794,147794,147794,147794,147794,147794,147794,147794
"Z(0, 1, 0, 1, 3, 0)",122542,163493,163493,163493,163493,163493,163493,163493,163493,163493,163493,163493,163493,163493,163493
"Z(0, 1, 0, 1, 3, 1)",122542,153836,153836,153836,153836,153836,153836,153836,153836,153836,153836,153836,153836,153836,153836
"Z(0, 1, 0, 1, 3, 2)",122542,183106,183106,183106,183106,183106,183106,183106,183106,183106,183106,183106,183106,183106,183106
"Z(0, 1, 1, 0, 0, 0)",122542,123411,123411,123411,123411,123411,123411,123411,123411,123411,123411,123411,123411,123411,123411
"Z(0, 1, 1, 0, 0, 1)",122542,124582,124582,124582,124582,124582,124582,124582,124582,124582,124582,124582,124582,124582,124582
"Z(0, 1, 1, 0, 0, 2)",122542,116242,116242,116242,116242,116242,116242,116242,116242,116242,116242,116242,116242,116242,116242
"Z(0, 1, 1, 0, 1, 0)",122542,152381,152381,152381,152381,152381,152381,152381,152381,152381,152381,152381,152381,152381,152381
"Z(0, 1, 1, 0, 1, 1)",122542,126817,126817,126817,126817,126817,126817,126817,126817,126817,126817,126817,126817,126817,126817
"Z(0, 1, 1, 0, 1, 2)",122542,145978,145978,145978,145978,145978,145978,145978,145978,145978,145978,145978,145978,145978,145978
"Z(0, 1, 1, 0, 2, 0)",122542,148570,148570,148570,148570,148570,148570,148570,148570,148570,148570,148570,148570,148570,148570
"Z(0, 1, 1, 0, 2, 1)",122542,132142,132142,132142,132142,132142,132142,132142,132142,132142,132142,132142,132142,132142,132142
"Z(0, 1, 1, 0, 2, 2)",122542,157792,157792,157792,157792,157792,157792,157792,157792,157792,157792,157792,157792,157792,157792
"Z(0, 1, 1, 0, 3, 0)",122542,175827,175827,175827,175827,175827,175827,175827,175827,175827,175827,175827,175827,175827,175827
"Z(0, 1, 1, 0, 3, 1)",122542,154544,154544,154544,154544,154544,154544,154544,154544,154544,154544,154544,154544,154544,154544
"Z(0, 1, 1, 0, 3, 2)",122542,196819,196819,196819,196819,196819,196819,196819,196819,196819,196819,196819,196819,196819,196819
"Z(0, 1, 1, 1, 0, 0)",122542,138535,138535,138535,138535,138535,138535,138535,138535,138535,138535,138535,138535,138535,138535
"Z(0, 1, 1, 1, 0, 1)",122542,124919,124919,124919,124919,124919,124919,124919,124919,124919,124919,124919,124919,124919,124919
"Z(0, 1, 1, 1, 0, 2)",122542,132071,132071,132071,132071,132071,132071,132071,132071,132071,132071,132071,132071,132071,132071
"Z(0, 1, 1, 1, 1, 0)",122542,172884,172884,172884,172884,172884,172884,172884,172884,172884,172884,172884,172884,172884,172884
"Z(0, 1, 1, 1, 1, 1)",122542,127259,127259,127259,127259,127259,127259,127259,127259,127259,127259,127259,127259,127259,127259
"Z(0, 1, 1, 1, 1, 2)",122542,166614,166614,166614,166614,166614,166614,166614,166614,166614,166614,166614,166614,166614,166614
"Z(0, 1, 1, 1, 2, 0)",122542,168588,168588,168588,168588,168588,168588,168588,168588,168588,168588,168588,168588,168588,168588
"Z(0, 1, 1, 1, 2, 1)",122542,132577,132577,132577,132577,132577,132577,132577,132577,132577,132577,132577,132577,132577,132577
"Z(0, 1, 1, 1, 2, 2)",122542,179818,179818,179818,179818,179818,179818,179818,179818,179818,179818,179818,179818,179818,179818
"Z(0, 1, 1, 1, 3, 0)",122542,202912,202912,202912,202912,202912,202912,202912,202912,202912,202912,202912,202912,202912,202912
"Z(0, 1, 1, 1, 3, 1)",122542,155205,155205,155205,155205,155205,155205,155205,155205,155205,155205,155205,155205,155205,155205
"Z(0, 1, 1, 1, 3, 2)",122542,227802,227802,227802,227802,227802,227802,227802,227802,227802,227802,227802,227802,227802,227802
"Z(0, 2, 0, 1, 0, 0)",122542,118377,118377,118377,118377,118377,118377,118377,118377,118377,118377,118377,118377,118377,118377
"Z(0, 2, 0, 1, 0, 1)",122542,103958,103958,103958,103958,103958,103958,103958,103958,103958,103958,103958,103958,103958,103958
"Z(0, 2, 0, 1, 0, 2)",122542,139197,139197,139197,139197,139197,139197,139197,139197,139197,139197,139197,139197,139197,139197
"Z(0, 2, 0, 1, 1, 0)",122542,117899,117899,117899,117899,117899,117899,117899,117899,117899,117899,117899,117899,117899,117899
"Z(0, 2, 0, 1, 1, 1)",122542,109796,109796,109796,109796,109796,109796,109796,109796,109796,109796,109796,109796,109796,109796
"Z(0, 2, 0, 1, 1, 2)",122542,135009,135009,135009,135009,135009,135009,135009,135009,135009,135009,135009,135009,135009,135009
"Z(0, 2, 0, 1, 2, 0)",122542,118646,118646,118646,118646,118646,118646,118646,118646,118646,118646,118646,118646,118646,118646
"Z(0, 2, 0, 1, 2, 1)",122542,102467,102467,102467,102467,102467,102467,102467,102467,102467,102467,102467,102467,102467,102467
"Z(0, 2, 0, 1, 2, 2)",122542,119592,119592,119592,119592,119592,119592,119592,119592,119592,119592,119592,119592,119592,119592
"Z(0, 2, 0, 1, 3, 0)",122542,112206,112206,112206,112206,112206,112206,112206,112206,112206,112206,112206,112206,112206,112206
"Z(0, 2, 0, 1, 3, 1)",122542,96844,96844,96844,96844,96844,96844,96844,96844,96844,96844,96844,96844,96844,96844
"Z(0, 2, 0, 1, 3, 2)",122542,108194,108194,108194,108194,108194,108194,108194,108194,108194,108194,108194,108194,108194,108194
"Z(0, 2, 1, 0, 0, 0)",122542,125688,125688,125688,125688,125688,125688,125688,125688,125688,125688,125688,125688,125688,125688
"Z(0, 2, 1, 0, 0, 1)",122542,104268,104268,104268,104268,104268,104268,104268,104268,104268,104268,104268,104268,104268,104268
"Z(0, 2, 1, 0, 0, 2)",122542,149689,149689,149689,149689,149689,149689,149689,149689,149689,149689,149689,149689,149689,149689
"Z(0, 2, 1, 0, 1, 0)",122542,124978,124978,124978,124978,124978,124978,124978,124978,124978,124978,124978,124978,124978,124978
"Z(0, 2, 1, 0, 1, 1)",122542,110143,110143,110143,110143,110143,110143,110143,110143,110143,110143,110143,110143,110143,110143
"Z(0, 2, 1, 0, 1, 2)",122542,144674,144674,144674,144674,144674,144674,144674,144674,144674,144674,144674,144674,144674,144674
"Z(0, 2, 1, 0, 2, 0)",122542,125843,125843,125843,125843,125843,125843,125843,125843,125843,125843,125843,125843,125843,125843
"Z(0, 2, 1, 0, 2, 1)",122542,102765,102765,102765,102765,102765,102765,102765,102765,102765,102765,102765,102765,102765,102765
"Z(0, 2, 1, 0, 2, 2)",122542,126847,126847,126847,126847,126847,126847,126847,126847,126847,126847,126847,126847,126847,126847
"Z(0, 2, 1, 0, 3, 0)",122542,118807,118807,118807,118807,118807,118807,118807,118807,118807,118807,118807,118807,118807,118807
"Z(0, 2, 1, 0, 3, 1)",122542,97113,97113,97113,97113,97113,97113,97113,97113,97113,97113,97113,97113,97113,97113
"Z(0, 2, 1, 0, 3, 2)",122542,113860,113860,113860,113860,113860,113860,113860,113860,113860,113860,113860,113860,113860,113860
"Z(0, 2, 1, 1, 0, 0)",122542,142027,142027,142027,142027,142027,142027,142027,142027,142027,142027,142027,142027,142027,142027
"Z(0, 2, 1, 1, 0, 1)",122542,104589,104589,104589,104589,104589,104589,104589,104589,104589,104589,104589,104589,104589,104589
"Z(0, 2, 1, 1, 0, 2)",122542,173905,173905,173905,173905,173905,173905,173905,173905,173905,173905,173905,173905,173905,173905
"Z(0, 2, 1, 1, 1, 0)",122542,140995,140995,140995,140995,140995,140995,140995,140995,140995,140995,140995,140995,140995,140995
"Z(0, 2, 1, 1, 1, 1)",122542,110463,110463,110463,110463,110463,110463,110463,110463,110463,110463,110463,110463,110463,110463
"Z(0, 2, 1, 1, 1, 2)",122542,167270,167270,167270,167270,167270,167270,167270,167270,167270,167270,167270,167270,167270,167270
"Z(0, 2, 1, 1, 2, 0)",122542,142097,142097,142097,142097,142097,142097,142097,142097,142097,142097,142097,142097,142097,142097
"Z(0, 2, 1, 1, 2, 1)",122542,103073,103073,103073,103073,103073,103073,103073,103073,103073,103073,103073,103073,103073,103073
"Z(0, 2, 1, 1, 2, 2)",122542,142913,142913,142913,142913,142913,142913,142913,142913,142913,142913,142913,142913,142913,142913
"Z(0, 2, 1, 1, 3, 0)",122542,133884,133884,133884,133884,133884,133884,133884,133884,133884,133884,133884,133884,133884,133884
