,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 2, 0, 1, 3, 1)",122542,58482,57351,56250,55178,54134,53118,52127,51161,50220,49303,48408,47535,46684,45854
"Z(0, 2, 0, 1, 3, 2)",122542,63650,62572,61520,60493,59490,58511,57553,56618,55704,54810,53937,53082,52247,51430
"Z(0, 2, 1, 0, 0, 0)",122542,92132,91368,90606,89846,89089,88334,87582,86834,86089,85349,84612,83881,83153,82431
"Z(0, 2, 1, 0, 0, 1)",122542,71136,70129,69150,68197,67269,66365,65483,64623,63784,62965,62165,61383,60618,59871
"Z(0, 2, 1, 0, 0, 2)",122542,108932,108341,107751,107163,106578,105994,105412,104832,104254,103678,103104,102531,101961,101393
"Z(0, 2, 1, 0, 1, 0)",122542,94730,93946,93156,92361,91562,90759,89953,89144,88334,87522,86709,85897,85084,84272
"Z(0, 2, 1, 0, 1, 1)",122542,84323,83452,82593,81746,80910,80086,79273,78470,77679,76897,76126,75365,74613,73872
"Z(0, 2, 1, 0, 1, 2)",122542,99143,98419,97697,96978,96262,95549,94839,94131,93427,92726,92029,91334,90643,89955
"Z(0, 2, 1, 0, 2, 0)",122542,94494,93701,92902,92098,91289,90477,89662,88844,88024,87203,86381,85558,84735,83913
"Z(0, 2, 1, 0, 2, 1)",122542,71704,70701,69722,68766,67830,66916,66021,65145,64287,63447,62625,61819,61029,60255
"Z(0, 2, 1, 0, 2, 2)",122542,70820,69796,68788,67795,66818,65856,64908,63976,63057,62152,61262,60384,59521,58670
"Z(0, 2, 1, 0, 3, 0)",122542,79430,78509,77591,76675,75763,74855,73952,73054,72161,71274,70394,69519,68652,67791
"Z(0, 2, 1, 0, 3, 1)",122542,61390,60292,59223,58183,57171,56186,55226,54291,53380,52492,51627,50783,49959,49156
"Z(0, 2, 1, 0, 3, 2)",122542,56568,55413,54290,53197,52133,51097,50088,49105,48148,47215,46305,45419,44554,43712
"Z(0, 2, 1, 1, 0, 0)",122542,136630,136288,135922,135533,135120,134687,134234,133761,133270,132763,132238,131699,131145,130577
"Z(0, 2, 1, 1, 0, 1)",122542,73855,72875,71923,70996,70095,69216,68361,67526,66711,65916,65140,64381,63639,62914
"Z(0, 2, 1, 1, 0, 2)",122542,170398,170728,171055,171379,171699,172016,172329,172639,172946,173250,173550,173846,174140,174430
"Z(0, 2, 1, 1, 1, 0)",122542,153641,153456,153238,152989,152709,152400,152063,151699,151309,150895,150458,149998,149516,149015
"Z(0, 2, 1, 1, 1, 1)",122542,89128,88326,87537,86760,85995,85241,84498,83766,83045,82334,81633,80942,80260,79588
"Z(0, 2, 1, 1, 1, 2)",122542,149820,149790,149756,149717,149673,149625,149573,149516,149455,149389,149319,149245,149166,149083
"Z(0, 2, 1, 1, 2, 0)",122542,152196,151995,151761,151496,151201,150877,150525,150147,149744,149317,148867,148394,147901,147387
"Z(0, 2, 1, 1, 2, 1)",122542,75822,74878,73957,73059,72182,71325,70489,69671,68872,68091,67326,66578,65846,65130
"Z(0, 2, 1, 1, 2, 2)",122542,93778,93015,92260,91512,90770,90036,89309,88589,87876,87169,86469,85775,85088,84408
"Z(0, 2, 1, 1, 3, 0)",122542,124567,124123,123654,123163,122651,122120,121570,121003,120421,119823,119213,118589,117954,117307
"Z(0, 2, 1, 1, 3, 1)",122542,64456,63400,62375,61378,60409,59467,58551,57660,56793,55948,55126,54326,53546,52786
"Z(0, 2, 1, 1, 3, 2)",122542,73286,72369,71476,70608,69764,68942,68143,67365,66608,65871,65154,64456,63776,63114
"Z(1, 0, 0, 1, 0, 0)",122542,94962,94626,94329,94070,93849,93664,93514,93400,93319,93271,93256,93272,93318,93394
"Z(1, 0, 0, 1, 0, 1)",122542,60387,59315,58272,57257,56270,55309,54375,53467,52584,51725,50890,50078,49289,48522
"Z(1, 0, 0, 1, 0, 2)",122542,44254,42994,41782,40617,39497,38420,37384,36387,35429,34507,33621,32768,31948,31159
"Z(1, 0, 0, 1, 1, 0)",122542,99318,98850,98387,97929,97477,97032,96595,96165,95744,95331,94928,94535,94151,93778
"Z(1, 0, 0, 1, 1, 1)",122542,90334,89552,88757,87951,87136,86313,85484,84650,83813,82973,82132,81291,80450,79610
"Z(1, 0, 0, 1, 1, 2)",122542,59772,58678,57599,56535,55487,54454,53438,52437,51452,50484,49531,48595,47675,46771
"Z(1, 0, 0, 1, 2, 0)",122542,113698,113270,112779,112234,111641,111006,110335,109632,108900,108144,107367,106571,105760,104935
"Z(1, 0, 0, 1, 2, 1)",122542,111457,110886,110265,109599,108893,108151,107379,106579,105755,104908,104043,103160,102262,101351
"Z(1, 0, 0, 1, 2, 2)",122542,92182,91377,90544,89685,88804,87902,86983,86048,85100,84139,83169,82190,81204,80213
"Z(1, 0, 0, 1, 3, 0)",122542,176779,176830,176829,176779,176683,176542,176360,176138,175878,175583,175253,174890,174496,174072
"Z(1, 0, 0, 1, 3, 1)",122542,180698,180835,180927,180977,180986,180958,180893,180793,180661,180496,180302,180078,179826,179547
"Z(1, 0, 0, 1, 3, 2)",122542,159115,158954,158730,158448,158112,157726,157292,156815,156297,155739,155146,154519,153859,153169
"Z(1, 0, 1, 0, 0, 0)",122542,134380,134774,135200,135657,136146,136667,137219,137803,138417,139061,139736,140440,141174,141936
"Z(1, 0, 1, 0, 0, 1)",122542,62021,60984,59976,58996,58044,57119,56222,55350,54503,53682,52884,52110,51359,50630
"Z(1, 0, 1, 0, 0, 2)",122542,56596,55480,54386,53314,52263,51234,50226,49240,48274,47329,46405,45501,44617,43753
"Z(1, 0, 1, 0, 1, 0)",122542,138460,138653,138845,139038,139231,139426,139624,139826,140032,140243,140460,140684,140914,141152
"Z(1, 0, 1, 0, 1, 1)",122542,92688,91948,91195,90432,89659,88880,88095,87305,86512,85717,84921,84125,83329,82535
"Z(1, 0, 1, 0, 1, 2)",122542,93286,92467,91636,90795,89943,89082,88214,87338,86455,85567,84674,83778,82878,81975
"Z(1, 0, 1, 0, 2, 0)",122542,152182,152236,152220,152142,152010,151829,151604,151339,151038,150706,150344,149957,149546,149115
"Z(1, 0, 1, 0, 2, 1)",122542,114623,114098,113522,112902,112242,111547,110820,110067,109289,108489,107669,106833,105981,105117
"Z(1, 0, 1, 0, 2, 2)",122542,151229,150915,150547,150128,149661,149149,148593,147997,147362,146690,145983,145244,144473,143673
"Z(1, 0, 1, 0, 3, 0)",122542,255580,256649,257659,258610,259506,260348,261139,261881,262574,263221,263823,264382,264899,265375
"Z(1, 0, 1, 0, 3, 1)",122542,189442,189732,189978,190183,190349,190478,190571,190630,190657,190653,190619,190557,190466,190350
"Z(1, 0, 1, 0, 3, 2)",122542,324905,326720,328451,330099,331669,333163,334583,335932,337211,338422,339567,340647,341664,342620
"Z(1, 0, 1, 1, 0, 0)",122542,106487,106187,105897,105619,105351,105096,104852,104622,104404,104199,104008,103831,103668,103519
"Z(1, 0, 1, 1, 0, 1)",122542,61327,60250,59201,58180,57186,56218,55276,54360,53468,52599,51754,50932,50131,49352
"Z(1, 0, 1, 1, 0, 2)",122542,78276,77410,76541,75672,74803,73935,73069,72207,71349,70496,69649,68808,67973,67147
"Z(1, 0, 1, 1, 1, 0)",122542,165805,165952,166077,166182,166266,166331,166378,166407,166420,166417,166398,166366,166321,166263
"Z(1, 0, 1, 1, 1, 1)",122542,95346,94620,93880,93128,92367,91598,90823,90042,89257,88470,87680,86889,86098,85308
"Z(1, 0, 1, 1, 1, 2)",122542,142198,141825,141417,140975,140500,139994,139458,138894,138301,137682,137038,136369,135678,134964
