,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 0, 1, 1, 3, 2)",126324,272383,274289,276106,277838,279497,281082,282588,284032,285409,286728,287991,289245,290507,291714
"Z(1, 1, 0, 1, 0, 0)",126324,97757,98176,98835,99517,100092,100564,100933,101464,102253,102927,103489,103946,104301,104558
"Z(1, 1, 0, 1, 0, 1)",126324,194234,195716,197005,198110,199044,199812,200712,201931,202968,203837,204543,205157,206548,207748
"Z(1, 1, 0, 1, 0, 2)",126324,88855,89082,89225,89290,89282,89203,89056,88847,88579,88258,87886,87466,87004,86500
"Z(1, 1, 0, 1, 1, 0)",126324,170684,171907,173005,173982,174845,175670,176870,177954,178920,179777,180526,181172,181719,182559
"Z(1, 1, 0, 1, 1, 1)",126324,209723,210949,212390,213752,215002,216139,217160,218079,219351,220545,221635,222625,223519,224314
"Z(1, 1, 0, 1, 1, 2)",126324,97031,97700,98348,98951,99513,100033,100509,101026,101575,102088,102563,103004,103411,103782
"Z(1, 1, 0, 1, 2, 0)",126324,137110,138043,138906,139702,140436,141202,142042,142823,143545,144213,144826,145386,146000,146650
"Z(1, 1, 0, 1, 2, 1)",126324,245934,247512,248977,250479,252060,253540,254915,256200,257391,258498,259648,260862,261996,263045
"Z(1, 1, 0, 1, 2, 2)",126324,182976,184054,185159,186369,187477,188486,189392,190211,191318,192377,193342,194216,195005,195707
"Z(1, 1, 0, 1, 3, 0)",126324,216304,217792,219198,220526,221785,222974,224090,225276,226426,227520,228556,229539,230471,231354
"Z(1, 1, 0, 1, 3, 1)",126324,729832,736004,741937,747640,753145,758448,763534,768447,773174,777741,782147,786402,790518,794478
"Z(1, 1, 0, 1, 3, 2)",126324,449508,452521,455386,458108,460708,463205,465730,468149,470455,472664,474777,476798,478784,480783
"Z(1, 1, 1, 0, 0, 0)",126324,104111,104940,105665,106293,106828,107275,107634,108278,108868,109368,109782,110113,110675,111354
"Z(1, 1, 1, 0, 0, 1)",126324,199444,201191,202750,204128,205339,206389,207278,208025,208926,210069,211053,211887,212580,213320
"Z(1, 1, 1, 0, 0, 2)",126324,93646,94212,94723,95332,95916,96448,96927,97360,97814,98380,98896,99363,99786,100162
"Z(1, 1, 1, 0, 1, 0)",126324,202330,203588,204731,206058,207425,208682,209825,210868,211809,212657,213584,214619,215561,216408
"Z(1, 1, 1, 0, 1, 1)",126324,223230,224658,226243,227717,229091,230366,231538,232622,233615,234806,235918,236946,237895,238762
"Z(1, 1, 1, 0, 1, 2)",126324,148354,149312,150211,151143,152065,152935,153752,154524,155249,155932,156665,157374,158045,158676
"Z(1, 1, 1, 0, 2, 0)",126324,175470,176718,177901,179010,180053,181031,181938,182801,183751,184645,185483,186266,186999,187678
"Z(1, 1, 1, 0, 2, 1)",126324,272998,274816,276529,278140,279675,281330,282887,284362,285753,287068,288310,289482,290774,291992
"Z(1, 1, 1, 0, 2, 2)",126324,310984,313044,315113,317070,318930,320692,322349,323920,325486,327067,328567,329991,331344,332621
"Z(1, 1, 1, 0, 3, 0)",126324,351623,354787,357840,360789,363646,366410,369075,371660,374159,376586,378938,381222,383442,385590
"Z(1, 1, 1, 0, 3, 1)",126324,850397,859175,867715,876029,884149,892072,899780,907323,914685,921896,928955,935873,942663,949305
"Z(1, 1, 1, 0, 3, 2)",126324,1128317,1143138,1157702,1172022,1186139,1200048,1213719,1227219,1240524,1253671,1266658,1279496,1292202,1304747
"Z(1, 1, 1, 1, 0, 0)",126324,106978,107810,108693,109474,110159,110752,111252,111668,112024,112677,113239,113715,114109,114421
"Z(1, 1, 1, 1, 0, 1)",126324,200690,202459,204033,205420,206633,207676,208551,209274,210277,211425,212407,213231,213907,214654
"Z(1, 1, 1, 1, 0, 2)",126324,100465,101122,101802,102431,103013,103550,104038,104595,105173,105710,106205,106660,107077,107455
"Z(1, 1, 1, 1, 1, 0)",126324,215108,216608,217984,219239,220384,221475,222865,224146,225317,226386,227354,228225,229004,230075
"Z(1, 1, 1, 1, 1, 1)",126324,225385,227075,228643,230091,231429,232658,233775,234833,236099,237268,238338,239315,240202,241066
"Z(1, 1, 1, 1, 1, 2)",126324,175826,176982,178067,179084,180170,181198,182160,183068,183918,184716,185597,186466,187288,188060
"Z(1, 1, 1, 1, 2, 0)",126324,190171,191408,192561,193634,194848,196000,197075,198084,199024,199902,200743,201688,202576,203402
"Z(1, 1, 1, 1, 2, 1)",126324,281426,283343,285145,286838,288432,289928,291548,293119,294597,295993,297306,298540,299701,301007
"Z(1, 1, 1, 1, 2, 2)",126324,374822,377237,379611,381970,384209,386328,388320,390207,392072,394027,395884,397646,399321,400900
"Z(1, 1, 1, 1, 3, 0)",126324,386308,389764,393093,396301,399404,402399,405279,408066,410753,413354,415868,418301,420657,422929
"Z(1, 1, 1, 1, 3, 1)",126324,878762,887864,896711,905315,913709,921891,929839,937607,945176,952578,959811,966886,973815,980579
"Z(1, 1, 1, 1, 3, 2)",126324,1352629,1370589,1388230,1405564,1422643,1439456,1455970,1472264,1488308,1504147,1519778,1535212,1550472,1565522
"Z(1, 2, 0, 1, 0, 0)",126324,84470,82796,81123,79458,77809,76180,74572,72991,71437,69913,68418,66953,65520,64117
"Z(1, 2, 0, 1, 0, 1)",126324,85873,85185,84299,83278,82167,80995,79779,78537,77278,76013,74746,73483,72229,70983
"Z(1, 2, 0, 1, 0, 2)",126324,82169,79414,76739,74144,71631,69199,66844,64569,62371,60250,58203,56229,54326,52491
"Z(1, 2, 0, 1, 1, 0)",126324,88846,89387,89724,89889,89908,89801,89580,89264,88861,88385,87842,87240,86587,85887
"Z(1, 2, 0, 1, 1, 1)",126324,101299,102071,102763,103379,103926,104406,104820,105346,105916,106419,106856,107232,107744,108347
"Z(1, 2, 0, 1, 1, 2)",126324,87499,87169,86773,86317,85808,85248,84639,83989,83300,82577,81822,81040,80232,79401
"Z(1, 2, 0, 1, 2, 0)",126324,85999,84786,83610,82471,81367,80297,79256,78246,77264,76311,75385,74484,73608,72754
"Z(1, 2, 0, 1, 2, 1)",126324,86625,85543,84514,83547,82645,81805,81022,80296,79621,78997,78417,77880,77383,76921
"Z(1, 2, 0, 1, 2, 2)",126324,86429,85801,85051,84212,83309,82357,81366,80351,79315,78269,77215,76159,75103,74050
"Z(1, 2, 0, 1, 3, 0)",126324,86333,85327,84332,83348,82379,81425,80482,79557,78646,77752,76874,76013,75170,74342
"Z(1, 2, 0, 1, 3, 1)",126324,86850,86348,85733,85037,84285,83491,82664,81818,80958,80091,79222,78353,77490,76633
"Z(1, 2, 0, 1, 3, 2)",126324,80465,76300,72515,69042,65836,62862,60090,57503,55080,52810,50679,48676,46792,45018
"Z(1, 2, 1, 0, 0, 0)",126324,84658,83049,81441,79842,78261,76701,75162,73650,72165,70709,69284,67888,66524,65188
"Z(1, 2, 1, 0, 0, 1)",126324,86728,86423,85899,85219,84430,83559,82626,81649,80638,79604,78554,77492,76425,75354
"Z(1, 2, 1, 0, 0, 2)",126324,85509,84153,82821,81515,80237,78988,77765,76572,75407,74272,73164,72084,71033,70006
"Z(1, 2, 1, 0, 1, 0)",126324,89075,89689,90102,90346,90447,90424,90289,90060,89746,89359,88906,88395,87833,87224
"Z(1, 2, 1, 0, 1, 1)",126324,124335,125174,125951,126669,127332,128123,128873,129570,130214,130809,131356,131858,132404,132986
"Z(1, 2, 1, 0, 1, 2)",126324,109201,109883,110526,111275,111975,112626,113225,113781,114290,114759,115327,115858,116349,116799
"Z(1, 2, 1, 0, 2, 0)",126324,86202,85058,83953,82885,81856,80860,79896,78964,78061,77189,76344,75526,74735,73967
"Z(1, 2, 1, 0, 2, 1)",126324,87754,87114,86517,85973,85485,85052,84670,84338,84053,83812,83612,83450,83324,83229
"Z(1, 2, 1, 0, 2, 2)",126324,91102,91696,92442,93153,93772,94316,94793,95217,95591,95923,96216,96473,96699,96893
"Z(1, 2, 1, 0, 3, 0)",126324,86542,85609,84688,83780,82887,82010,81145,80299,79468,78655,77859,77082,76323,75581
"Z(1, 2, 1, 0, 3, 1)",126324,88268,88351,88301,88150,87922,87633,87292,86914,86503,86068,85614,85146,84667,84179
"Z(1, 2, 1, 0, 3, 2)",126324,81322,77508,74056,70905,68013,65345,62871,60575,58437,56444,54585,52848,51225,49706
"Z(1, 2, 1, 1, 0, 0)",126324,84727,83140,81555,79980,78424,76889,75375,73889,72430,71001,69601,68232,66893,65583
"Z(1, 2, 1, 1, 0, 1)",126324,87146,87038,86697,86188,85557,84833,84036,83184,82289,81362,80409,79437,78451,77454
"Z(1, 2, 1, 1, 0, 2)",126324,86981,86213,85454,84706,83970,83243,82525,81817,81117,80428,79747,79075,78412,77755
"Z(1, 2, 1, 1, 1, 0)",126324,89158,89796,90235,90507,90638,90644,90541,90344,90062,89708,89289,88812,88284,87708
"Z(1, 2, 1, 1, 1, 1)",126324,136635,137522,138342,139098,139934,140748,141497,142192,142829,143426,144184,144888,145541,146141
"Z(1, 2, 1, 1, 1, 2)",126324,136319,137154,138063,138979,139834,140628,141358,142035,142655,143324,144019,144663,145259,145803
"Z(1, 2, 1, 1, 2, 0)",126324,86274,85154,84073,83031,82027,81058,80121,79217,78343,77499,76684,75896,75136,74399
"Z(1, 2, 1, 1, 2, 1)",126324,88256,87860,87522,87230,86982,86775,86605,86475,86380,86320,86290,86290,86317,86368
"Z(1, 2, 1, 1, 2, 2)",126324,101468,102139,102766,103350,103904,104512,105077,105607,106099,106559,107061,107584,108073,108528
"Z(1, 2, 1, 1, 3, 0)",126324,86616,85710,84815,83934,83068,82218,81381,80563,79760,78976,78210,77462,76733,76021
"Z(1, 2, 1, 1, 3, 1)",126324,88909,89266,89478,89576,89587,89525,89401,89229,89014,88765,88489,88188,87869,87533
"Z(1, 2, 1, 1, 3, 2)",126324,81683,78003,74686,71668,68908,66370,64024,61854,59841,57970,56231,54611,53103,51696
"Z(2, 0, 0, 1, 0, 0)",126324,83871,81873,79916,77999,76124,74290,72493,70736,69017,67337,65696,64091,62525,60993
"Z(2, 0, 0, 1, 0, 1)",126324,82570,79689,76995,74461,72068,69799,67640,65582,63615,61734,59931,58201,56540,54941
"Z(2, 0, 0, 1, 0, 2)",126324,88916,89014,89073,89095,89085,89041,88964,88858,88723,88563,88378,88169,87939,87685
"Z(2, 0, 0, 1, 1, 0)",126324,82442,79669,77020,74486,72060,69733,67497,65349,63282,61294,59380,57537,55761,54049
"Z(2, 0, 0, 1, 1, 1)",126324,84339,82499,80705,78955,77248,75582,73953,72362,70807,69288,67804,66354,64936,63550
"Z(2, 0, 0, 1, 1, 2)",126324,87242,86696,86122,85521,84899,84257,83594,82917,82225,81521,80807,80083,79353,78615
"Z(2, 0, 0, 1, 2, 0)",126324,85993,84916,83833,82747,81662,80578,79495,78416,77341,76274,75214,74162,73120,72086
"Z(2, 0, 0, 1, 2, 1)",126324,84745,83100,81486,79901,78348,76824,75325,73855,72412,70995,69605,68241,66903,65589
"Z(2, 0, 0, 1, 2, 2)",126324,81918,78860,75961,73204,70579,68072,65672,63376,61174,59061,57033,55085,53214,51413
"Z(2, 0, 0, 1, 3, 0)",126324,86109,85057,84005,82954,81909,80869,79833,78806,77787,76778,75780,74793,73818,72853
"Z(2, 0, 0, 1, 3, 1)",126324,82998,80529,78152,75859,73648,71512,69445,67448,65514,63643,61832,60077,58379,56731
"Z(2, 0, 0, 1, 3, 2)",126324,82475,79752,77141,74633,72224,69906,67673,65522,63448,61450,59522,57662,55868,54136
"Z(2, 0, 1, 0, 0, 0)",126324,85628,84378,83136,81902,80678,79465,78259,77065,75882,74711,73552,72405,71272,70150
"Z(2, 0, 1, 0, 0, 1)",126324,82671,79831,77176,74680,72324,70092,67968,65945,64013,62165,60394,58696,57066,55499
"Z(2, 0, 1, 0, 0, 2)",126324,93227,93834,94469,95066,95629,96159,96653,97118,97569,98052,98507,98935,99338,99713
"Z(2, 0, 1, 0, 1, 0)",126324,83585,81329,79166,77089,75091,73167,71308,69514,67779,66102,64480,62909,61388,59914
"Z(2, 0, 1, 0, 1, 1)",126324,84482,82700,80962,79267,77613,75997,74417,72873,71364,69889,68447,67037,65659,64310
"Z(2, 0, 1, 0, 1, 2)",126324,89354,89612,89831,90012,90160,90276,90359,90414,90441,90443,90421,90377,90312,90226
"Z(2, 0, 1, 0, 2, 0)",126324,88334,88175,87991,87784,87556,87309,87041,86758,86459,86146,85821,85484,85138,84780
"Z(2, 0, 1, 0, 2, 1)",126324,84930,83355,81810,80295,78809,77351,75919,74514,73135,71782,70454,69152,67875,66621
"Z(2, 0, 1, 0, 2, 2)",126324,82607,79876,77281,74806,72440,70174,67998,65906,63893,61955,60087,58286,56548,54869
"Z(2, 0, 1, 0, 3, 0)",126324,88415,88274,88111,87928,87729,87514,87282,87038,86782,86515,86239,85955,85664,85365
"Z(2, 0, 1, 0, 3, 1)",126324,83149,80740,78420,76185,74029,71947,69933,67988,66105,64283,62520,60813,59161,57559
"Z(2, 0, 1, 0, 3, 2)",126324,83374,81068,78846,76701,74631,72628,70688,68810,66989,65225,63515,61856,60247,58685
"Z(2, 0, 1, 1, 0, 0)",126324,86453,85563,84663,83753,82837,81914,80984,80050,79111,78172,77230,76288,75347,74405
"Z(2, 0, 1, 1, 0, 1)",126324,82704,79876,77234,74750,72407,70186,68074,66062,64141,62304,60544,58856,57237,55679
"Z(2, 0, 1, 1, 0, 2)",126324,101453,102140,102787,103395,103970,104523,105114,105675,106203,106703,107174,107619,108046,108511
"Z(2, 0, 1, 1, 1, 0)",126324,84137,82133,80206,78350,76559,74829,73152,71529,69954,68427,66944,65505,64106,62746
"Z(2, 0, 1, 1, 1, 1)",126324,84537,82778,81062,79387,77753,76158,74596,73071,71580,70122,68697,67303,65941,64607
"Z(2, 0, 1, 1, 1, 2)",126324,90375,91016,91613,92170,92690,93173,93619,94032,94412,94763,95085,95379,95647,95888
"Z(2, 0, 1, 1, 2, 0)",126324,89458,89739,89985,90198,90382,90537,90662,90762,90837,90889,90919,90929,90920,90890
"Z(2, 0, 1, 1, 2, 1)",126324,85000,83450,81931,80440,78980,77547,76140,74760,73405,72077,70774,69495,68242,67012
"Z(2, 0, 1, 1, 2, 2)",126324,82935,80362,77913,75572,73331,71180,69109,67115,65192,63336,61544,59812,58137,56516
"Z(2, 0, 1, 1, 3, 0)",126324,89544,89845,90114,90354,90569,90757,90920,91060,91179,91278,91359,91422,91470,91501
"Z(2, 0, 1, 1, 3, 1)",126324,83205,80817,78519,76304,74168,72107,70113,68187,66324,64521,62777,61089,59455,57872
"Z(2, 0, 1, 1, 3, 2)",126324,83813,81710,79678,77710,75805,73956,72160,70415,68719,67070,65466,63906,62388,60910
"Z(2, 1, 0, 1, 0, 0)",126324,86597,86097,85471,84738,83918,83024,82065,81054,79999,78908,77787,76642,75479,74300
"Z(2, 1, 0, 1, 0, 1)",126324,89098,89831,90289,90539,90631,90596,90456,90234,89941,89590,89189,88745,88266,87752
"Z(2, 1, 0, 1, 0, 2)",126324,88041,87952,87782,87539,87230,86862,86437,85965,85447,84890,84297,83672,83019,82338
"Z(2, 1, 0, 1, 1, 0)",126324,86984,86555,86018,85393,84698,83943,83135,82285,81397,80479,79535,78568,77583,76580
"Z(2, 1, 0, 1, 1, 1)",126324,96885,97484,98014,98478,99033,99640,100174,100644,101051,101561,102178,102726,103208,103626
"Z(2, 1, 0, 1, 1, 2)",126324,89450,89743,89998,90214,90396,90543,90654,90733,90780,90798,90787,90748,90683,90591
"Z(2, 1, 0, 1, 2, 0)",126324,92909,93501,93993,94507,95356,96085,96701,97214,97630,97957,98201,98368,98463,98489
"Z(2, 1, 0, 1, 2, 1)",126324,140080,140994,141813,142541,143188,144070,144882,145608,146247,146808,147610,148436,149175,149826
"Z(2, 1, 0, 1, 2, 2)",126324,85973,85085,84111,83075,81997,80891,79762,78623,77478,76332,75191,74056,72931,71816
"Z(2, 1, 0, 1, 3, 0)",126324,168989,170081,171169,172240,173261,174230,175145,176016,176840,177672,178497,179284,180035,180747
"Z(2, 1, 0, 1, 3, 1)",126324,166765,167914,168990,169998,170945,171830,172792,173740,174627,175462,176243,176974,177659,178368
"Z(2, 1, 0, 1, 3, 2)",126324,92564,93201,94838,96064,96957,97570,97943,98114,98108,97949,97657,97247,96736,96134
"Z(2, 1, 1, 0, 0, 0)",126324,86779,86322,85747,85071,84314,83486,82598,81661,80682,79669,78629,77566,76486,75390
"Z(2, 1, 1, 0, 0, 1)",126324,89139,89883,90352,90616,90722,90703,90581,90378,90105,89776,89398,88978,88524,88038
"Z(2, 1, 1, 0, 0, 2)",126324,93660,94296,94891,95447,95967,96450,96991,97519,98013,98477,98911,99314,99742,100177
"Z(2, 1, 1, 0, 1, 0)",126324,87094,86694,86189,85600,84943,84228,83463,82658,81816,80946,80051,79134,78200,77249
"Z(2, 1, 1, 0, 1, 1)",126324,97207,97835,98395,98891,99329,99950,100513,101014,101452,101834,102437,103012,103523,103970
"Z(2, 1, 1, 0, 1, 2)",126324,90802,91416,92001,92558,93091,93601,94108,94594,95059,95505,95932,96340,96732,97120
"Z(2, 1, 1, 0, 2, 0)",126324,93832,94542,95157,95684,96131,96763,97487,98116,98654,99110,99488,99793,100031,100204
"Z(2, 1, 1, 0, 2, 1)",126324,141213,142193,143080,143877,144593,145230,146068,146860,147567,148197,148753,149518,150321,151038
"Z(2, 1, 1, 0, 2, 2)",126324,87477,87176,86767,86282,85745,85169,84560,83930,83280,82617,81943,81261,80573,79879
"Z(2, 1, 1, 0, 3, 0)",126324,206590,208134,209618,211044,212422,213750,215024,216258,217447,218599,219714,220794,221844,222858
"Z(2, 1, 1, 0, 3, 1)",126324,169880,171001,172054,173044,174033,175031,175965,176849,177678,178460,179315,180156,180951,181699
"Z(2, 1, 1, 0, 3, 2)",126324,100857,101365,102212,102844,103294,104093,105214,106105,106792,107300,107646,107848,107920,107874
"Z(2, 1, 1, 1, 0, 0)",126324,86838,86389,85826,85167,84429,83624,82759,81849,80899,79917,78907,77877,76829,75767
"Z(2, 1, 1, 1, 0, 1)",126324,89140,89882,90351,90614,90720,90703,90582,90381,90110,89784,89410,88995,88546,88065
"Z(2, 1, 1, 1, 0, 2)",126324,107321,108050,108726,109351,109929,110559,111177,111752,112282,112772,113220,113735,114282,114788
"Z(2, 1, 1, 1, 1, 0)",126324,87124,86728,86229,85648,85001,84299,83546,82755,81930,81076,80198,79299,78384,77453
"Z(2, 1, 1, 1, 1, 1)",126324,97244,97878,98444,98947,99391,99985,100553,101059,101504,101893,102461,103041,103557,104010
"Z(2, 1, 1, 1, 1, 2)",126324,100826,101493,102122,102714,103292,103895,104463,105003,105513,105996,106452,106928,107397,107841
"Z(2, 1, 1, 1, 2, 0)",126324,94260,94895,95557,96134,96635,97061,97736,98408,98993,99498,99929,100289,100585,100819
"Z(2, 1, 1, 1, 2, 1)",126324,141412,142410,143314,144129,144865,145522,146278,147088,147813,148462,149037,149697,150517,151251
"Z(2, 1, 1, 1, 2, 2)",126324,87954,87715,87411,87062,86685,86287,85869,85440,84998,84546,84086,83618,83142,82659
"Z(2, 1, 1, 1, 3, 0)",126324,221972,223737,225438,227076,228662,230194,231668,233098,234479,235819,237119,238381,239608,240796
"Z(2, 1, 1, 1, 3, 1)",126324,170594,171747,172835,173858,174826,175743,176710,177626,178489,179306,180076,180855,181682,182463
"Z(2, 1, 1, 1, 3, 2)",126324,104489,104893,105182,105914,106630,107190,107606,108238,109213,110014,110656,111153,111518,111759
"Z(2, 2, 0, 1, 0, 0)",126324,82757,80124,77610,75203,72896,70680,68546,66492,64510,62599,60754,58971,57249,55583
"Z(2, 2, 0, 1, 0, 1)",126324,81630,78150,74953,71993,69236,66655,64229,61944,59786,57744,55810,53975,52231,50573
"Z(2, 2, 0, 1, 0, 2)",126324,81469,78307,75274,72366,69578,66905,64340,61881,59522,57261,55094,53015,51023,49112
"Z(2, 2, 0, 1, 1, 0)",126324,81462,78129,74993,72031,69228,66567,64033,61620,59318,57121,55020,53011,51089,49248
"Z(2, 2, 0, 1, 1, 1)",126324,88274,88071,87849,87610,87357,87091,86810,86520,86219,85910,85593,85269,84940,84604
"Z(2, 2, 0, 1, 1, 2)",126324,80950,77620,74410,71319,68346,65488,62740,60103,57572,55144,52818,50588,48453,46408
"Z(2, 2, 0, 1, 2, 0)",126324,84539,82727,80976,79281,77641,76050,74505,73005,71547,70130,68752,67412,66108,64838
"Z(2, 2, 0, 1, 2, 1)",126324,82931,80086,77459,75019,72744,70615,68614,66732,64957,63281,61697,60196,58775,57425
"Z(2, 2, 0, 1, 2, 2)",126324,78606,73698,69157,64944,61028,57380,53976,50797,47825,45045,42442,40004,37719,35577
"Z(2, 2, 0, 1, 3, 0)",126324,84046,81986,80009,78107,76279,74520,72823,71188,69611,68091,66625,65210,63845,62527
"Z(2, 2, 0, 1, 3, 1)",126324,81510,78162,75022,72065,69275,66635,64129,61751,59489,57337,55286,53332,51469,49691
"Z(2, 2, 0, 1, 3, 2)",126324,77786,72211,67151,62528,58285,54377,50766,47424,44325,41448,38775,36289,33974,31818
"Z(2, 2, 1, 0, 0, 0)",126324,83216,80795,78479,76258,74123,72068,70084,68169,66317,64526,62793,61114,59487,57909
"Z(2, 2, 1, 0, 0, 1)",126324,81686,78224,75046,72105,69368,66808,64402,62138,60000,57979,56066,54251,52529,50891
"Z(2, 2, 1, 0, 0, 2)",126324,102467,103180,103796,104320,104761,105160,105832,106410,106898,107303,107641,108391,109042,109596
"Z(2, 2, 1, 0, 1, 0)",126324,81763,78578,75577,72740,70051,67495,65058,62734,60513,58390,56357,54410,52543,50753
"Z(2, 2, 1, 0, 1, 1)",126324,88397,88231,88049,87851,87642,87422,87189,86949,86700,86444,86182,85916,85645,85369
"Z(2, 2, 1, 0, 1, 2)",126324,121689,122329,123201,123988,124691,125312,125852,126645,127430,128131,128749,129290,129759,130156
"Z(2, 2, 1, 0, 2, 0)",126324,85150,83602,82101,80645,79232,77858,76518,75215,73944,72705,71497,70318,69168,68044
"Z(2, 2, 1, 0, 2, 1)",126324,82970,80140,77527,75101,72841,70726,68739,66872,65111,63450,61879,60393,58986,57650
"Z(2, 2, 1, 0, 2, 2)",126324,82825,80282,77858,75527,73274,71089,68960,66887,64865,62892,60968,59090,57260,55474
"Z(2, 2, 1, 0, 3, 0)",126324,84610,82801,81059,79381,77765,76205,74696,73240,71832,70471,69156,67884,66654,65463
"Z(2, 2, 1, 0, 3, 1)",126324,81538,78201,75071,72125,69346,66715,64220,61851,59598,57455,55413,53468,51613,49843
"Z(2, 2, 1, 0, 3, 2)",126324,79640,75149,71066,67306,63816,60555,57493,54613,51896,49329,46900,44600,42421,40353
"Z(2, 2, 1, 1, 0, 0)",126324,83423,81101,78877,76740,74684,72701,70784,68930,67135,65397,63711,62076,60489,58948
"Z(2, 2, 1, 1, 0, 1)",126324,81696,78235,75060,72121,69387,66831,64429,62170,60037,58022,56114,54305,52588,50956
"Z(2, 2, 1, 1, 0, 2)",126324,133815,134787,135629,136349,136957,137944,138952,139829,140579,141213,141735,142153,142474,143126
"Z(2, 2, 1, 1, 1, 0)",126324,81903,78786,75849,73070,70434,67926,65534,63251,61067,58977,56975,55056,53215,51447
"Z(2, 2, 1, 1, 1, 1)",126324,88423,88263,88088,87898,87699,87489,87267,87039,86802,86560,86313,86062,85808,85549
"Z(2, 2, 1, 1, 1, 2)",126324,170221,171631,172923,174086,175131,176060,176875,177589,178289,179254,180109,180859,181511,182065
"Z(2, 2, 1, 1, 2, 0)",126324,85432,84006,82621,81275,79967,78693,77448,76235,75050,73892,72762,71656,70576,69518
"Z(2, 2, 1, 1, 2, 1)",126324,82975,80146,77535,75111,72852,70739,68754,66889,65131,63472,61904,60421,59017,57685
"Z(2, 2, 1, 1, 2, 2)",126324,85430,84435,83365,82217,80995,79702,78343,76930,75466,73964,72427,70865,69284,67687
"Z(2, 2, 1, 1, 3, 0)",126324,84875,83183,81553,79980,78462,76996,75575,74203,72873,71587,70342,69136,67969,66837
"Z(2, 2, 1, 1, 3, 1)",126324,81543,78207,75079,72135,69357,66728,64234,61867,59616,57474,55435,53492,51639,49870
"Z(2, 2, 1, 1, 3, 2)",126324,81033,77470,74174,71081,68153,65363,62693,60133,57674,55310,53035,50847,48740,46712
