,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(2, 1, 2, 0)",215039,123361,119815,116483,113339,110334,107477,104759,102172,99707,97344,95071,92892,90806,88791
"U(2, 1, 2, 1)",215039,324816,318156,311943,306116,300551,295286,290300,285579,281104,276830,272726,268809,265078,261479
"U(2, 1, 2, 2)",215039,23369,22713,22101,21526,20979,20463,19974,19511,19072,18654,18254,17872,17509,17159
"U(2, 1, 3, 0)",215039,297150,290703,284669,278991,273556,268397,263496,258838,254406,250158,246065,242143,238391,234758
"U(2, 1, 3, 1)",215039,373816,367459,361572,356088,350868,345958,341337,336991,332899,329012,325293,321765,318430,315222
"U(2, 1, 3, 2)",215039,87352,85873,84510,83247,82051,80931,79882,78900,77955,77039,76168,75347,74574,73822
"U(2, 2, 0, 0)",215039,38557,37130,35792,34531,33331,32194,31115,30090,29117,28188,27298,26448,25637,24858
"U(2, 2, 0, 1)",215039,66468,64721,63089,61558,60099,58721,57416,56181,55011,53896,52829,51812,50845,49915
"U(2, 2, 0, 2)",215039,114482,110962,107653,104529,101544,98706,96006,93436,90985,88637,86379,84215,82142,80142
"U(2, 2, 1, 0)",215039,38904,37558,36294,35103,33969,32894,31874,30905,29984,29104,28261,27455,26685,25945
"U(2, 2, 1, 1)",215039,125913,122961,120200,117606,115128,112782,110557,108446,106443,104528,102689,100932,99255,97638
"U(2, 2, 1, 2)",215039,44094,42653,41301,40028,38816,37667,36577,35543,34560,33621,32721,31862,31041,30252
"U(2, 2, 2, 0)",215039,44673,43229,41875,40600,39384,38232,37139,36101,35114,34171,33267,32403,31578,30784
"U(2, 2, 2, 1)",215039,67146,65403,63773,62242,60782,59400,58091,56849,55671,54546,53467,52437,51455,50509
"U(2, 2, 2, 2)",215039,9071,8704,8362,8042,7740,7456,7188,6936,6699,6473,6260,6057,5865,5682
"U(2, 2, 3, 0)",215039,58780,57279,55875,54555,53296,52105,50974,49903,48885,47912,46979,46087,45236,44415
"U(2, 2, 3, 1)",215039,19849,19271,18732,18229,17753,17305,16882,16485,16109,15754,15415,15094,14790,14499
"U(2, 2, 3, 2)",215039,13462,13078,12721,12389,12075,11780,11503,11243,10998,10767,10547,10339,10142,9955
"Z(0, 1, 0, 1, 0, 0)",215039,87828,85544,83409,81406,79500,77697,75991,74376,72846,71388,69992,68661,67394,66177
"Z(0, 1, 0, 1, 0, 1)",215039,66868,64839,62944,61166,59478,57884,56378,54955,53608,52326,51103,49940,48836,47777
"Z(0, 1, 0, 1, 0, 2)",215039,36174,34907,33719,32601,31537,30530,29575,28669,27809,26988,26202,25452,24737,24050
"Z(0, 1, 0, 1, 1, 0)",215039,161897,157205,152800,148647,144681,140915,137336,133933,130693,127593,124614,121763,119036,116406
"Z(0, 1, 0, 1, 1, 1)",215039,86779,83938,81270,78755,76357,74082,71921,69867,67913,66046,64255,62542,60906,59331
"Z(0, 1, 0, 1, 1, 2)",215039,97958,94698,91634,88742,85982,83361,80868,78497,76238,74076,72000,70013,68111,66279
"Z(0, 1, 0, 1, 2, 0)",215039,190051,184644,179559,174756,170160,165788,161624,157657,153872,150242,146747,143393,140178,137071
"Z(0, 1, 0, 1, 2, 1)",215039,88990,86102,83387,80825,78378,76053,73842,71738,69732,67813,65968,64202,62511,60881
"Z(0, 1, 0, 1, 2, 2)",215039,167270,162013,157067,152393,147925,143674,139626,135770,132090,128563,125170,121916,118796,115785
"Z(0, 1, 0, 1, 3, 0)",215039,422918,412891,403469,394571,386033,377904,370153,362761,355702,348916,342362,336062,330013,324144
"Z(0, 1, 0, 1, 3, 1)",215039,201232,195534,190175,185114,180269,175659,171269,167084,163091,159260,155570,152029,148633,145348
"Z(0, 1, 0, 1, 3, 2)",215039,468809,457345,446567,436382,426609,417300,408421,399950,391856,384074,376558,369330,362388,355653
"Z(0, 1, 1, 0, 0, 0)",215039,361868,356041,350665,345221,340099,335341,330922,326826,323031,319391,315645,312147,308894,305820
"Z(0, 1, 1, 0, 0, 1)",215039,179262,176432,173847,171051,168449,166058,163864,161858,160027,158284,156371,154609,152996,151497
"Z(0, 1, 1, 0, 0, 2)",215039,78945,76773,74742,72834,71018,69300,67674,66133,64672,63280,61946,60675,59465,58301
"Z(0, 1, 1, 0, 1, 0)",215039,496948,488736,481003,473817,466990,460584,454573,448935,443500,438299,433337,428643,424219,419978
"Z(0, 1, 1, 0, 1, 1)",215039,134879,132081,129495,127093,124823,122700,120713,118855,117117,115480,113929,112472,111107,109811
"Z(0, 1, 1, 0, 1, 2)",215039,211743,205933,200475,195324,190397,185713,181255,177011,172965,169087,165354,161776,158348,155036
"Z(0, 1, 1, 0, 2, 0)",215039,474784,465547,456940,448876,441177,433898,427011,420497,414329,408443,402791,397403,392277,387333
"Z(0, 1, 1, 0, 2, 1)",215039,114456,111423,108587,105922,103383,100980,98704,96548,94503,92552,90684,88902,87205,85574
"Z(0, 1, 1, 0, 2, 2)",215039,345137,336139,327677,319682,312019,304723,297768,291136,284803,278721,272854,267218,261809,256569
"Z(0, 1, 1, 0, 3, 0)",215039,563210,565473,567825,570219,572481,574726,576959,579193,581428,583607,585690,587742,589789,591732
"Z(0, 1, 1, 0, 3, 1)",215039,258589,252521,246840,241495,236386,231540,226940,222571,218416,214440,210616,206958,203461,200084
"Z(0, 1, 1, 0, 3, 2)",215039,576124,583590,590639,597290,603411,609165,614596,619750,624654,629271,633577,637661,641567,645199
"Z(0, 1, 1, 1, 0, 0)",215039,188867,184018,179471,175185,171089,167199,163502,159987,156640,153435,150352,147400,144575,141847
"Z(0, 1, 1, 1, 0, 1)",215039,72847,70602,68501,66527,64648,62870,61187,59592,58080,56639,55259,53945,52693,51491
"Z(0, 1, 1, 1, 0, 2)",215039,90008,87317,84792,82412,80139,77983,75933,73985,72130,70356,68652,67020,65460,63955
"Z(0, 1, 1, 1, 1, 0)",215039,430462,419924,410023,400671,391704,383168,375032,367275,359869,352755,345889,339292,332962,326826
"Z(0, 1, 1, 1, 1, 1)",215039,108232,105007,101980,99124,96396,93805,91342,88999,86767,84631,82578,80611,78730,76915
"Z(0, 1, 1, 1, 1, 2)",215039,271510,264172,257272,250751,244505,238559,232892,227489,222331,217378,212603,208018,203618,199358
"Z(0, 1, 1, 1, 2, 0)",215039,527431,517664,508516,499897,491524,481773,472475,463606,455134,446987,439113,431540,424266,417203
"Z(0, 1, 1, 1, 2, 1)",215039,117219,113937,110855,107947,105168,102526,100014,97622,95343,93159,91058,89044,87115,85252
"Z(0, 1, 1, 1, 2, 2)",215039,442331,431207,420744,410854,401367,392328,383707,375481,367621,360065,352769,345754,339016,332482
"Z(0, 1, 1, 1, 3, 0)",215039,572976,578193,583462,588742,593853,598914,603931,608921,613883,618757,623502,628189,632842,637357
"Z(0, 1, 1, 1, 3, 1)",215039,285739,279360,273391,267776,262406,257312,252474,247879,243509,239325,235296,231439,227752,224185
"Z(0, 1, 1, 1, 3, 2)",215039,586256,596686,606700,616310,625377,634067,642419,650481,658278,665767,672923,679837,686552,692966
"Z(0, 2, 0, 1, 0, 0)",215039,73284,70946,68749,66677,64700,62822,61038,59341,57725,56178,54693,53272,51912,50602
"Z(0, 2, 0, 1, 0, 1)",215039,35008,33743,32555,31438,30374,29366,28411,27504,26643,25821,25035,24284,23567,22879
"Z(0, 2, 0, 1, 0, 2)",215039,182722,177792,173158,168780,164586,160596,156793,153169,149709,146387,143185,140111,137161,134305
"Z(0, 2, 0, 1, 1, 0)",215039,81158,78636,76266,74030,71894,69865,67935,66098,64348,62672,61061,59518,58041,56615
"Z(0, 2, 0, 1, 1, 1)",215039,43660,42120,40674,39311,38012,36780,35610,34499,33442,32432,31464,30538,29654,28803
"Z(0, 2, 0, 1, 1, 2)",215039,110370,107023,103876,100903,98061,95357,92783,90331,87991,85748,83590,81519,79535,77618
"Z(0, 2, 0, 1, 2, 0)",215039,84753,82192,79786,77516,75348,73288,71329,69465,67689,65988,64353,62787,61287,59840
"Z(0, 2, 0, 1, 2, 1)",215039,35557,34274,33071,31938,30860,29838,28869,27948,27074,26239,25439,24675,23946,23246
"Z(0, 2, 0, 1, 2, 2)",215039,52340,50648,49060,47562,46132,44775,43486,42260,41093,39976,38903,37877,36895,35949
"Z(0, 2, 0, 1, 3, 0)",215039,87081,84729,82523,80443,78456,76570,74776,73071,71446,69890,68394,66960,65588,64262
"Z(0, 2, 0, 1, 3, 1)",215039,20284,19540,18843,18189,17568,16981,16426,15900,15402,14927,14474,14042,13631,13236
"Z(0, 2, 0, 1, 3, 2)",215039,72415,70538,68777,67118,65531,64024,62591,61228,59929,58683,57485,56335,55235,54170
"Z(0, 2, 1, 0, 0, 0)",215039,173893,169838,166047,162485,159085,155864,152811,149917,147169,144544,142023,139616,137319,135105
"Z(0, 2, 1, 0, 0, 1)",215039,47993,46671,45439,44287,43194,42164,41194,40279,39416,38597,37817,37077,36376,35707
"Z(0, 2, 1, 0, 0, 2)",215039,445687,436456,427809,419666,411857,404436,397374,390655,384251,378103,372167,366470,361009,355710
"Z(0, 2, 1, 0, 1, 0)",215039,175569,171357,167415,163704,160159,156796,153604,150573,147690,144933,142281,139745,137322,134982
"Z(0, 2, 1, 0, 1, 1)",215039,52403,50769,49238,47797,46426,45127,43895,42727,41618,40560,39547,38579,37657,36770
"Z(0, 2, 1, 0, 1, 2)",215039,235925,230028,224489,219258,214245,209475,204930,200597,196462,192491,188661,184981,181451,178031
