,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(1, 2, 2, 2)",221677,92761,89765,86960,84329,81871,79564,77395,75346,73406,71576,69840,68190,66617,65132
"U(1, 2, 3, 0)",221677,622409,620195,610222,597486,585629,574307,563715,553742,544340,535524,527209,519196,511513,504333
"U(1, 2, 3, 1)",221677,447084,436944,427505,418514,409985,402046,394645,387703,381184,375096,369199,363527,358163,353176
"U(1, 2, 3, 2)",221677,401157,392343,383745,375470,367899,360940,354539,348616,342361,336461,330999,325926,321207,316895
"U(2, 0, 0, 0)",221677,427556,417745,408922,401001,393682,385470,378097,371462,365507,360218,355062,348668,342883,337749
"U(2, 0, 0, 1)",221677,119320,116444,113765,111266,108951,106794,104782,102893,101117,99456,97894,96418,95020,93718
"U(2, 0, 0, 2)",221677,266531,258093,250166,242707,235715,229132,222921,217031,211438,206141,201101,196290,191689,187329
"U(2, 0, 1, 0)",221677,70952,69264,67712,66284,64980,63783,62684,61568,60493,59505,58594,57748,56924,56049
"U(2, 0, 1, 1)",221677,115200,112447,109889,107510,105311,103270,101372,99597,97933,96384,94834,93353,91958,90664
"U(2, 0, 1, 2)",221677,130018,125386,121043,116962,113141,109548,106163,102960,99924,97053,94327,91730,89254,86910
"U(2, 0, 2, 0)",221677,49126,47228,45457,43802,42261,40820,39471,38202,37007,35884,34824,33823,32874,31982
"U(2, 0, 2, 1)",221677,28594,27598,26672,25810,25010,24266,23573,22923,22314,21744,21209,20706,20232,19789
"U(2, 0, 2, 2)",221677,19030,18198,17421,16695,16019,15386,14793,14235,13708,13213,12746,12303,11884,11488
"U(2, 0, 3, 0)",221677,28168,27434,26759,26138,25570,25048,24570,24128,23720,23347,23002,22658,22296,21965
"U(2, 0, 3, 1)",221677,20607,19604,18669,17797,16985,16226,15516,14849,14222,13632,13077,12553,12057,11590
"U(2, 0, 3, 2)",221677,31574,30300,29110,27997,26959,25987,25075,24216,23405,22641,21920,21236,20586,19974
"U(2, 1, 0, 0)",221677,359532,351359,343794,336783,329978,323550,317599,312055,306888,302099,297183,292484,288077,284013
"U(2, 1, 0, 1)",221677,177289,171738,166549,161691,157163,152923,148947,145198,141659,138329,135181,132195,129358,126690
"U(2, 1, 0, 2)",221677,235814,227699,220083,212923,206215,199903,193954,188319,182973,177915,173108,168526,164150,160007
"U(2, 1, 1, 0)",221677,185989,181705,177733,174047,170652,167411,164283,161364,158638,156107,153744,151388,149068,146923
"U(2, 1, 1, 1)",221677,626773,625233,623289,613224,601489,588394,576100,564489,553505,543161,533369,524058,515189,506856
"U(2, 1, 1, 2)",221677,535989,519620,504229,489733,476138,463326,451230,439749,428834,418490,408639,399226,390214,381671
"U(2, 1, 2, 0)",221677,154269,148813,143713,138939,134487,130318,126407,122721,119243,115969,112876,109945,107162,104543
