,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(1, 0, 1, 1, 2, 2)",126324,170156,170156,170081,169939,169735,169475,169162,168801,168395,167948,167463,166941,166387,165801
"Z(1, 0, 1, 1, 3, 0)",126324,157285,157183,157068,156940,156800,156648,156484,156309,156122,155924,155715,155495,155265,155025
"Z(1, 0, 1, 1, 3, 1)",126324,88143,87274,86404,85534,84665,83798,82935,82075,81219,80368,79522,78682,77847,77019
"Z(1, 0, 1, 1, 3, 2)",126324,341690,343998,346243,348430,350558,352631,354649,356615,358528,360392,362206,363972,365690,367362
"Z(1, 1, 0, 1, 0, 0)",126324,97384,96551,95690,94801,93886,92947,91986,91003,90001,88982,87948,86900,85840,84770
"Z(1, 1, 0, 1, 0, 1)",126324,218325,218489,218549,218491,218311,218006,217581,217038,216382,215618,214752,213790,212737,211598
"Z(1, 1, 0, 1, 0, 2)",126324,78360,77376,76390,75401,74411,73421,72432,71444,70459,69477,68498,67524,66555,65592
"Z(1, 1, 0, 1, 1, 0)",126324,209001,209023,208969,208838,208629,208344,207984,207551,207047,206474,205835,205131,204366,203542
"Z(1, 1, 0, 1, 1, 1)",126324,271405,272029,272573,273040,273431,273748,273992,274163,274263,274292,274253,274146,273972,273732
"Z(1, 1, 0, 1, 1, 2)",126324,130668,130131,129583,129022,128451,127869,127275,126670,126055,125430,124794,124148,123492,122827
"Z(1, 1, 0, 1, 2, 0)",126324,188278,188268,188221,188139,188021,187869,187683,187464,187213,186930,186615,186270,185895,185490
"Z(1, 1, 0, 1, 2, 1)",126324,330859,332455,333922,335261,336477,337572,338552,339421,340183,340843,341404,341871,342248,342538
"Z(1, 1, 0, 1, 2, 2)",126324,239800,240411,240911,241303,241589,241774,241861,241856,241762,241584,241327,240995,240591,240119
"Z(1, 1, 0, 1, 3, 0)",126324,290071,291544,292961,294325,295637,296897,298107,299267,300379,301443,302461,303432,304359,305241
"Z(1, 1, 0, 1, 3, 1)",126324,792274,800400,808418,816321,824105,831764,839299,846708,853990,861144,868172,875074,881850,888500
"Z(1, 1, 0, 1, 3, 2)",126324,552935,557793,562471,566981,571331,575528,579581,583494,587274,590925,594452,597859,601150,604328
"Z(1, 1, 1, 0, 0, 0)",126324,117571,116955,116305,115623,114909,114165,113392,112594,111771,110925,110059,109173,108271,107352
"Z(1, 1, 1, 0, 0, 1)",126324,247921,248764,249513,250156,250687,251105,251411,251610,251706,251704,251608,251426,251162,250821
"Z(1, 1, 1, 0, 0, 2)",126324,118943,118351,117746,117130,116501,115862,115212,114552,113883,113205,112519,111826,111126,110420
"Z(1, 1, 1, 0, 1, 0)",126324,264269,264932,265515,266016,266434,266769,267023,267198,267294,267313,267258,267131,266933,266666
"Z(1, 1, 1, 0, 1, 1)",126324,300906,302191,303408,304557,305641,306661,307618,308513,309347,310122,310838,311496,312098,312644
"Z(1, 1, 1, 0, 1, 2)",126324,210487,210953,211394,211813,212209,212581,212930,213255,213557,213836,214092,214325,214535,214722
"Z(1, 1, 1, 0, 2, 0)",126324,242208,242938,243627,244276,244885,245455,245987,246480,246936,247355,247736,248081,248390,248663
"Z(1, 1, 1, 0, 2, 1)",126324,368990,371288,373466,375525,377467,379297,381018,382635,384153,385575,386904,388146,389303,390379
"Z(1, 1, 1, 0, 2, 2)",126324,411052,413815,416472,419019,421457,423786,426008,428126,430141,432057,433875,435600,437233,438777
"Z(1, 1, 1, 0, 3, 0)",126324,395791,399086,402334,405537,408694,411806,414874,417899,420880,423819,426715,429570,432383,435155
"Z(1, 1, 1, 0, 3, 1)",126324,869557,879321,889000,898586,908076,917464,926749,935929,945004,953973,962835,971592,980243,988789
"Z(1, 1, 1, 0, 3, 2)",126324,1037549,1051278,1064909,1078447,1091899,1105267,1118557,1131771,1144913,1157985,1170989,1183926,1196799,1209609
"Z(1, 1, 1, 1, 0, 0)",126324,121083,120444,119767,119053,118304,117521,116706,115861,114987,114087,113162,112215,111247,110259
"Z(1, 1, 1, 1, 0, 1)",126324,233099,233404,233606,233690,233652,233490,233206,232802,232284,231656,230924,230092,229166,228152
"Z(1, 1, 1, 1, 0, 2)",126324,135406,134953,134480,133990,133481,132956,132415,131857,131285,130698,130098,129484,128858,128219
"Z(1, 1, 1, 1, 1, 0)",126324,279578,280325,280986,281560,282047,282446,282758,282985,283128,283188,283168,283070,282895,282645
"Z(1, 1, 1, 1, 1, 1)",126324,296257,297222,298107,298916,299648,300306,300889,301400,301839,302207,302504,302732,302891,302982
"Z(1, 1, 1, 1, 1, 2)",126324,241417,242222,242996,243740,244453,245135,245787,246407,246997,247556,248084,248581,249047,249482
"Z(1, 1, 1, 1, 2, 0)",126324,258417,259304,260146,260943,261697,262407,263074,263699,264281,264821,265320,265777,266194,266569
"Z(1, 1, 1, 1, 2, 1)",126324,376530,378825,380994,383040,384964,386771,388463,390046,391522,392896,394172,395352,396441,397440
"Z(1, 1, 1, 1, 2, 2)",126324,478335,481870,485296,488608,491805,494889,497859,500718,503467,506108,508643,511075,513404,515632
"Z(1, 1, 1, 1, 3, 0)",126324,427098,430816,434484,438103,441674,445196,448672,452099,455480,458814,462101,465342,468537,471686
"Z(1, 1, 1, 1, 3, 1)",126324,890784,900889,910912,920843,930677,940410,950039,959564,968981,978291,987494,996588,1005575,1014453
"Z(1, 1, 1, 1, 3, 2)",126324,1210888,1227447,1243922,1260319,1276640,1292889,1309068,1325181,1341227,1357209,1373128,1388983,1404776,1420506
"Z(1, 2, 0, 1, 0, 0)",126324,50621,49359,48130,46934,45772,44641,43542,42474,41436,40428,39447,38494,37568,36667
"Z(1, 2, 0, 1, 0, 1)",126324,59862,58784,57694,56603,55520,54451,53397,52362,51347,50353,49379,48426,47494,46584
"Z(1, 2, 0, 1, 0, 2)",126324,38387,36992,35655,34375,33148,31973,30847,29768,28734,27743,26793,25882,25008,24170
"Z(1, 2, 0, 1, 1, 0)",126324,73660,72707,71728,70730,69719,68699,67673,66646,65618,64593,63571,62554,61544,60541
"Z(1, 2, 0, 1, 1, 1)",126324,126418,125927,125399,124837,124244,123622,122973,122300,121606,120891,120158,119408,118643,117864
"Z(1, 2, 0, 1, 1, 2)",126324,68072,67004,65942,64888,63842,62806,61779,60762,59755,58760,57776,56804,55843,54895
"Z(1, 2, 0, 1, 2, 0)",126324,73716,72652,71621,70619,69645,68697,67775,66876,65999,65144,64309,63493,62695,61914
"Z(1, 2, 0, 1, 2, 1)",126324,96408,95581,94784,94017,93279,92566,91879,91214,90570,89945,89338,88747,88171,87608
"Z(1, 2, 0, 1, 2, 2)",126324,67407,66381,65355,64335,63325,62328,61346,60379,59429,58497,57581,56684,55804,54942
"Z(1, 2, 0, 1, 3, 0)",126324,79672,78744,77842,76965,76111,75281,74473,73685,72918,72171,71443,70732,70040,69363
"Z(1, 2, 0, 1, 3, 1)",126324,88309,87629,86949,86277,85616,84968,84335,83718,83118,82535,81969,81420,80889,80375
"Z(1, 2, 0, 1, 3, 2)",126324,41328,39832,38461,37195,36023,34932,33915,32964,32073,31239,30455,29718,29025,28372
"Z(1, 2, 1, 0, 0, 0)",126324,53837,52609,51412,50248,49116,48016,46946,45907,44897,43915,42960,42032,41130,40252
"Z(1, 2, 1, 0, 0, 1)",126324,67223,66257,65271,64279,63289,62306,61335,60377,59434,58508,57599,56707,55834,54979
"Z(1, 2, 1, 0, 0, 2)",126324,66733,65618,64534,63481,62457,61462,60495,59553,58636,57744,56874,56027,55200,54394
"Z(1, 2, 1, 0, 1, 0)",126324,78635,77738,76814,75870,74913,73946,72973,71996,71018,70042,69068,68098,67134,66175
"Z(1, 2, 1, 0, 1, 1)",126324,173757,173810,173814,173772,173686,173560,173396,173196,172962,172696,172400,172076,171725,171350
"Z(1, 2, 1, 0, 1, 2)",126324,151873,151606,151316,151004,150670,150315,149940,149544,149129,148696,148244,147775,147289,146786
"Z(1, 2, 1, 0, 2, 0)",126324,81018,80063,79139,78244,77377,76535,75718,74924,74152,73400,72668,71955,71258,70579
"Z(1, 2, 1, 0, 2, 1)",126324,119377,118862,118371,117903,117458,117034,116630,116243,115873,115518,115176,114846,114527,114217
"Z(1, 2, 1, 0, 2, 2)",126324,123334,122926,122491,122035,121566,121086,120597,120103,119603,119099,118592,118081,117569,117055
"Z(1, 2, 1, 0, 3, 0)",126324,88781,88019,87283,86572,85886,85224,84583,83965,83367,82790,82231,81692,81170,80665
"Z(1, 2, 1, 0, 3, 1)",126324,108210,107824,107430,107036,106644,106258,105881,105513,105156,104810,104476,104154,103845,103549
"Z(1, 2, 1, 0, 3, 2)",126324,57879,56638,55514,54493,53559,52705,51920,51198,50534,49923,49360,48841,48364,47924
"Z(1, 2, 1, 1, 0, 0)",126324,54654,53426,52231,51067,49935,48834,47763,46722,45710,44725,43768,42836,41930,41048
"Z(1, 2, 1, 1, 0, 1)",126324,68400,67421,66416,65399,64380,63363,62354,61353,60365,59389,58427,57479,56547,55630
"Z(1, 2, 1, 1, 0, 2)",126324,79175,78172,77192,76232,75293,74372,73470,72584,71715,70862,70024,69201,68391,67594
"Z(1, 2, 1, 1, 1, 0)",126324,80193,79307,78394,77462,76515,75559,74595,73628,72659,71691,70725,69762,68804,67852
"Z(1, 2, 1, 1, 1, 1)",126324,188792,188925,189000,189020,188987,188905,188774,188599,188380,188120,187821,187484,187112,186706
"Z(1, 2, 1, 1, 1, 2)",126324,189549,189633,189680,189692,189669,189611,189519,189393,189235,189044,188822,188568,188285,187972
"Z(1, 2, 1, 1, 2, 0)",126324,83294,82366,81469,80600,79759,78943,78151,77382,76634,75906,75197,74506,73833,73175
"Z(1, 2, 1, 1, 2, 1)",126324,126467,126011,125574,125155,124755,124371,124002,123647,123304,122972,122650,122336,122028,121727
"Z(1, 2, 1, 1, 2, 2)",126324,147069,146883,146667,146426,146166,145887,145593,145285,144962,144627,144280,143921,143551,143170
"Z(1, 2, 1, 1, 3, 0)",126324,91537,90818,90124,89456,88812,88191,87593,87016,86459,85922,85405,84905,84424,83959
"Z(1, 2, 1, 1, 3, 1)",126324,114448,114131,113801,113464,113126,112789,112455,112127,111805,111491,111185,110888,110600,110321
"Z(1, 2, 1, 1, 3, 2)",126324,64273,63118,62079,61141,60289,59514,58807,58162,57573,57035,56544,56095,55687,55315
"Z(2, 0, 0, 1, 0, 0)",126324,45443,44122,42844,41609,40414,39257,38137,37053,36003,34986,34000,33045,32118,31220
"Z(2, 0, 0, 1, 0, 1)",126324,42230,40798,39443,38158,36936,35770,34656,33591,32570,31591,30651,29747,28878,28041
"Z(2, 0, 0, 1, 0, 2)",126324,92800,91936,91076,90219,89366,88517,87671,86829,85991,85157,84327,83501,82680,81863
"Z(2, 0, 0, 1, 1, 0)",126324,40482,39076,37737,36459,35238,34070,32953,31883,30857,29873,28929,28022,27150,26312
"Z(2, 0, 0, 1, 1, 1)",126324,50128,48838,47591,46385,45216,44084,42987,41923,40890,39888,38914,37969,37050,36157
"Z(2, 0, 0, 1, 1, 2)",126324,73434,72386,71352,70332,69325,68333,67354,66388,65436,64497,63571,62658,61757,60869
"Z(2, 0, 0, 1, 2, 0)",126324,63548,62409,61294,60204,59137,58093,57071,56070,55091,54132,53193,52273,51372,50490
"Z(2, 0, 0, 1, 2, 1)",126324,52434,51173,49950,48763,47610,46490,45402,44343,43314,42312,41337,40388,39464,38564
"Z(2, 0, 0, 1, 2, 2)",126324,37251,35801,34426,33121,31879,30697,29569,28492,27463,26479,25537,24636,23772,22944
"Z(2, 0, 0, 1, 3, 0)",126324,68285,67199,66138,65101,64088,63097,62127,61180,60252,59345,58457,57587,56736,55903
"Z(2, 0, 0, 1, 3, 1)",126324,42279,40907,39593,38333,37123,35961,34844,33769,32735,31739,30779,29854,28962,28102
"Z(2, 0, 0, 1, 3, 2)",126324,40635,39247,37924,36660,35452,34296,33189,32129,31112,30138,29202,28304,27441,26613
"Z(2, 0, 1, 0, 0, 0)",126324,58840,57645,56479,55341,54230,53144,52084,51049,50036,49046,48079,47132,46207,45301
"Z(2, 0, 1, 0, 0, 1)",126324,44914,43538,42239,41010,39844,38735,37678,36669,35706,34784,33901,33056,32245,31466
"Z(2, 0, 1, 0, 0, 2)",126324,133002,132613,132216,131812,131401,130983,130558,130126,129689,129245,128795,128340,127880,127414
"Z(2, 0, 1, 0, 1, 0)",126324,49152,47845,46594,45393,44240,43132,42065,41038,40048,39093,38171,37281,36421,35589
"Z(2, 0, 1, 0, 1, 1)",126324,51767,50498,49271,48082,46932,45816,44735,43686,42667,41679,40718,39785,38879,37997
"Z(2, 0, 1, 0, 1, 2)",126324,103318,102582,101847,101112,100379,99647,98917,98188,97462,96737,96014,95294,94576,93860
"Z(2, 0, 1, 0, 2, 0)",126324,93201,92375,91559,90752,89953,89163,88381,87608,86842,86085,85335,84593,83858,83131
"Z(2, 0, 1, 0, 2, 1)",126324,55477,54251,53061,51906,50785,49696,48636,47607,46605,45630,44681,43756,42856,41979
"Z(2, 0, 1, 0, 2, 2)",126324,40969,39564,38227,36953,35735,34571,33456,32387,31361,30377,29431,28522,27647,26805
"Z(2, 0, 1, 0, 3, 0)",126324,99887,99168,98458,97758,97066,96384,95710,95045,94388,93739,93098,92465,91839,91221
"Z(2, 0, 1, 0, 3, 1)",126324,44578,43234,41946,40711,39526,38388,37293,36241,35228,34253,33313,32407,31534,30691
"Z(2, 0, 1, 0, 3, 2)",126324,46346,45030,43769,42559,41397,40279,39205,38170,37174,36214,35289,34396,33536,32705
"Z(2, 0, 1, 1, 0, 0)",126324,64192,63045,61920,60815,59731,58667,57621,56595,55587,54597,53624,52668,51729,50806
"Z(2, 0, 1, 1, 0, 1)",126324,43858,42441,41100,39828,38617,37463,36360,35304,34292,33320,32387,31490,30627,29795
"Z(2, 0, 1, 1, 0, 2)",126324,149539,149336,149120,148891,148649,148395,148130,147852,147563,147264,146953,146632,146301,145960
"Z(2, 0, 1, 1, 1, 0)",126324,53269,52008,50798,49633,48511,47429,46385,45376,44401,43458,42545,41661,40804,39974
"Z(2, 0, 1, 1, 1, 1)",126324,52278,51011,49785,48597,47447,46332,45250,44200,43180,42190,41228,40292,39382,38497
"Z(2, 0, 1, 1, 1, 2)",126324,119337,118775,118207,117634,117057,116476,115890,115301,114708,114112,113512,112910,112305,111697
"Z(2, 0, 1, 1, 2, 0)",126324,107572,106895,106219,105544,104871,104200,103530,102862,102196,101532,100869,100208,99550,98893
"Z(2, 0, 1, 1, 2, 1)",126324,56751,55538,54362,53220,52112,51035,49988,48969,47979,47015,46076,45162,44272,43404
"Z(2, 0, 1, 1, 2, 2)",126324,42711,41328,40009,38748,37542,36386,35276,34211,33186,32201,31252,30338,29458,28609
"Z(2, 0, 1, 1, 3, 0)",126324,114761,114200,113640,113083,112528,111974,111423,110873,110325,109780,109236,108695,108155,107617
"Z(2, 0, 1, 1, 3, 1)",126324,45553,44220,42943,41719,40544,39416,38331,37288,36284,35317,34386,33489,32623,31788
"Z(2, 0, 1, 1, 3, 2)",126324,49102,47819,46586,45400,44258,43158,42097,41073,40085,39130,38208,37316,36454,35620
"Z(2, 1, 0, 1, 0, 0)",126324,56865,55731,54597,53467,52344,51230,50128,49039,47964,46904,45861,44834,43824,42831
"Z(2, 1, 0, 1, 0, 1)",126324,84360,83520,82637,81725,80795,79853,78904,77952,77000,76050,75103,74161,73224,72293
"Z(2, 1, 0, 1, 0, 2)",126324,73677,72656,71636,70619,69605,68596,67592,66595,65605,64623,63650,62685,61730,60784
"Z(2, 1, 0, 1, 1, 0)",126324,61766,60653,59541,58433,57334,56244,55166,54100,53047,52008,50983,49974,48979,47999
"Z(2, 1, 0, 1, 1, 1)",126324,118331,117738,117118,116473,115804,115114,114405,113678,112935,112178,111408,110625,109832,109029
"Z(2, 1, 0, 1, 1, 2)",126324,97255,96410,95566,94722,93879,93037,92195,91353,90513,89674,88836,87999,87164,86331
"Z(2, 1, 0, 1, 2, 0)",126324,98225,97451,96649,95823,94976,94111,93229,92333,91425,90508,89581,88648,87709,86765
"Z(2, 1, 0, 1, 2, 1)",126324,179437,179588,179621,179547,179378,179124,178792,178390,177923,177396,176816,176185,175509,174791
"Z(2, 1, 0, 1, 2, 2)",126324,65593,64531,63478,62437,61413,60406,59418,58449,57500,56571,55661,54771,53901,53050
"Z(2, 1, 0, 1, 3, 0)",126324,240916,241831,242685,243483,244227,244921,245565,246162,246715,247224,247693,248121,248511,248864
"Z(2, 1, 0, 1, 3, 1)",126324,235502,236323,237036,237653,238181,238629,239001,239305,239544,239722,239844,239912,239930,239901
"Z(2, 1, 0, 1, 3, 2)",126324,85615,85000,84289,83507,82671,81794,80886,79954,79005,78043,77073,76099,75123,74149
"Z(2, 1, 1, 0, 0, 0)",126324,60152,59041,57930,56824,55724,54633,53553,52485,51431,50391,49367,48358,47365,46389
"Z(2, 1, 1, 0, 0, 1)",126324,88095,87339,86542,85718,84877,84025,83168,82310,81452,80598,79748,78904,78068,77239
"Z(2, 1, 1, 0, 0, 2)",126324,128305,127773,127236,126693,126145,125591,125032,124466,123895,123318,122736,122147,121552,120951
"Z(2, 1, 1, 0, 1, 0)",126324,64432,63343,62257,61174,60100,59035,57981,56938,55909,54893,53891,52903,51929,50969
"Z(2, 1, 1, 0, 1, 1)",126324,121828,121306,120758,120185,119589,118974,118340,117689,117024,116345,115653,114951,114238,113517
"Z(2, 1, 1, 0, 1, 2)",126324,135254,134871,134487,134101,133714,133324,132932,132538,132141,131740,131337,130931,130522,130109
"Z(2, 1, 1, 0, 2, 0)",126324,107643,106979,106289,105574,104838,104084,103313,102528,101730,100921,100102,99275,98442,97602
"Z(2, 1, 1, 0, 2, 1)",126324,184716,184961,185089,185111,185039,184882,184649,184345,183978,183552,183072,182544,181970,181355
"Z(2, 1, 1, 0, 2, 2)",126324,83430,82584,81736,80891,80054,79226,78410,77605,76813,76034,75267,74513,73772,73043
"Z(2, 1, 1, 0, 3, 0)",126324,272868,274385,275850,277265,278632,279953,281232,282469,283666,284825,285947,287034,288087,289107
"Z(2, 1, 1, 0, 3, 1)",126324,242208,243165,244016,244772,245442,246032,246549,246998,247384,247710,247982,248202,248372,248497
"Z(2, 1, 1, 0, 3, 2)",126324,106858,106530,106081,105543,104937,104277,103574,102837,102072,101284,100479,99661,98832,97996
"Z(2, 1, 1, 1, 0, 0)",126324,61318,60212,59107,58005,56911,55826,54751,53689,52640,51606,50586,49581,48593,47620
"Z(2, 1, 1, 1, 0, 1)",126324,87086,86280,85430,84551,83654,82745,81830,80911,79992,79074,78160,77250,76345,75447
"Z(2, 1, 1, 1, 0, 2)",126324,151113,150755,150397,150036,149671,149302,148925,148541,148148,147745,147332,146909,146474,146027
"Z(2, 1, 1, 1, 1, 0)",126324,65399,64318,63238,62164,61097,60039,58993,57958,56936,55927,54932,53951,52984,52031
"Z(2, 1, 1, 1, 1, 1)",126324,122031,121495,120932,120344,119733,119100,118449,117779,117094,116395,115682,114957,114221,113475
"Z(2, 1, 1, 1, 1, 2)",126324,151740,151558,151374,151188,150999,150808,150613,150415,150213,150007,149796,149580,149359,149132
"Z(2, 1, 1, 1, 2, 0)",126324,111495,110873,110224,109552,108859,108147,107419,106676,105920,105153,104376,103590,102797,101998
"Z(2, 1, 1, 1, 2, 1)",126324,185968,186229,186372,186410,186353,186212,185993,185704,185351,184939,184474,183958,183397,182795
"Z(2, 1, 1, 1, 2, 2)",126324,91082,90299,89520,88748,87985,87233,86493,85763,85044,84336,83639,82952,82275,81608
"Z(2, 1, 1, 1, 3, 0)",126324,284361,286071,287729,289339,290903,292423,293900,295337,296735,298096,299420,300710,301966,303189
"Z(2, 1, 1, 1, 3, 1)",126324,243898,244890,245777,246569,247275,247902,248456,248942,249366,249731,250041,250299,250509,250672
"Z(2, 1, 1, 1, 3, 2)",126324,115632,115365,114985,114522,113992,113410,112786,112125,111436,110721,109987,109236,108472,107697
"Z(2, 2, 0, 1, 0, 0)",126324,40942,39540,38202,36923,35699,34526,33401,32321,31282,30284,29324,28399,27508,26650
"Z(2, 2, 0, 1, 0, 1)",126324,42624,41162,39800,38525,37326,36197,35129,34117,33158,32245,31377,30550,29762,29008
"Z(2, 2, 0, 1, 0, 2)",126324,35488,34038,32660,31349,30101,28914,27782,26704,25676,24695,23760,22867,22015,21200
"Z(2, 2, 0, 1, 1, 0)",126324,36021,34539,33142,31822,30572,29386,28260,27189,26169,25197,24270,23386,22541,21733
"Z(2, 2, 0, 1, 1, 1)",126324,95492,94685,93888,93101,92323,91555,90795,90044,89301,88567,87840,87122,86410,85706
"Z(2, 2, 0, 1, 1, 2)",126324,32856,31396,30008,28689,27435,26242,25108,24030,23005,22030,21103,20221,19382,18584
"Z(2, 2, 0, 1, 2, 0)",126324,56145,54912,53723,52575,51466,50393,49356,48351,47376,46432,45516,44626,43762,42923
"Z(2, 2, 0, 1, 2, 1)",126324,56062,54759,53537,52386,51299,50270,49292,48363,47477,46631,45823,45049,44308,43596
"Z(2, 2, 0, 1, 2, 2)",126324,26568,24900,23362,21939,20622,19400,18264,17207,16223,15306,14451,13652,12907,12209
"Z(2, 2, 0, 1, 3, 0)",126324,59969,58811,57704,56644,55629,54655,53720,52823,51960,51131,50333,49565,48825,48112
"Z(2, 2, 0, 1, 3, 1)",126324,40732,39305,37965,36703,35512,34386,33320,32310,31351,30440,29574,28751,27966,27219
"Z(2, 2, 0, 1, 3, 2)",126324,24227,22462,20860,19397,18057,16825,15691,14645,13679,12785,11957,11190,10478,9817
"Z(2, 2, 1, 0, 0, 0)",126324,43683,42311,40998,39740,38533,37373,36257,35183,34148,33150,32188,31259,30362,29495
"Z(2, 2, 1, 0, 0, 1)",126324,43766,42320,40973,39714,38531,37417,36365,35369,34424,33527,32674,31862,31088,30350
"Z(2, 2, 1, 0, 0, 2)",126324,119124,118578,117992,117368,116711,116022,115304,114560,113792,113002,112193,111365,110522,109665
"Z(2, 2, 1, 0, 1, 0)",126324,37692,36233,34854,33550,32312,31136,30017,28950,27934,26963,26035,25149,24300,23488
"Z(2, 2, 1, 0, 1, 1)",126324,100542,99810,99088,98376,97673,96980,96295,95619,94951,94292,93640,92996,92359,91729
"Z(2, 2, 1, 0, 1, 2)",126324,155808,155656,155440,155165,154834,154451,154021,153545,153027,152470,151877,151251,150593,149906
"Z(2, 2, 1, 0, 2, 0)",126324,62150,60987,59863,58775,57721,56700,55710,54748,53813,52905,52022,51163,50327,49512
"Z(2, 2, 1, 0, 2, 1)",126324,57253,55970,54767,53635,52567,51556,50598,49687,48820,47994,47204,46449,45727,45034
"Z(2, 2, 1, 0, 2, 2)",126324,39044,37662,36345,35085,33877,32716,31600,30527,29493,28497,27537,26612,25721,24862
"Z(2, 2, 1, 0, 3, 0)",126324,66597,65542,64533,63567,62642,61755,60904,60087,59302,58548,57823,57126,56455,55809
"Z(2, 2, 1, 0, 3, 1)",126324,41263,39845,38514,37260,36078,34960,33903,32901,31950,31047,30190,29374,28598,27859
"Z(2, 2, 1, 0, 3, 2)",126324,28543,26907,25405,24016,22723,21517,20387,19327,18331,17394,16511,15679,14894,14153
"Z(2, 2, 1, 1, 0, 0)",126324,44759,43399,42097,40847,39646,38490,37377,36304,35269,34270,33304,32372,31470,30598
"Z(2, 2, 1, 1, 0, 1)",126324,43987,42540,41193,39933,38750,37635,36582,35585,34640,33741,32887,32074,31298,30558
"Z(2, 2, 1, 1, 0, 2)",126324,158209,158103,157896,157596,157209,156743,156203,155596,154926,154199,153419,152592,151720,150808
"Z(2, 2, 1, 1, 1, 0)",126324,38426,36976,35606,34307,33075,31902,30786,29721,28705,27734,26806,25917,25067,24252
"Z(2, 2, 1, 1, 1, 1)",126324,101934,101218,100511,99814,99126,98447,97777,97115,96462,95816,95177,94546,93922,93305
"Z(2, 2, 1, 1, 1, 2)",126324,217064,217547,217901,218135,218256,218270,218184,218004,217736,217385,216957,216457,215889,215258
"Z(2, 2, 1, 1, 2, 0)",126324,64707,63572,62474,61409,60377,59374,58401,57454,56533,55637,54764,53914,53085,52277
"Z(2, 2, 1, 1, 2, 1)",126324,57547,56267,55068,53941,52877,51870,50916,50009,49146,48323,47538,46787,46068,45379
"Z(2, 2, 1, 1, 2, 2)",126324,46238,45044,43867,42706,41562,40433,39322,38229,37156,36102,35069,34058,33069,32103
"Z(2, 2, 1, 1, 3, 0)",126324,69221,68201,67226,66291,65394,64534,63708,62914,62152,61418,60712,60033,59379,58749
"Z(2, 2, 1, 1, 3, 1)",126324,41401,39986,38656,37405,36225,35110,34054,33054,32106,31205,30350,29536,28762,28026
"Z(2, 2, 1, 1, 3, 2)",126324,31571,30051,28634,27301,26043,24850,23718,22642,21618,20642,19713,18827,17982,17176
