,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"Z(0, 1, 0, 1, 0, 2)",122542,80597,78833,77171,75606,74140,72742,71427,70180,68997,67869,66800,65774,64789,63848
"Z(0, 1, 0, 1, 1, 0)",122542,125182,123099,121166,119375,117731,116185,114763,113414,112044,110761,109572,108451,107395,106370
"Z(0, 1, 0, 1, 1, 1)",122542,222719,218036,213614,209440,205522,201778,198247,194893,191704,188656,185762,182977,180297,177730
"Z(0, 1, 0, 1, 1, 2)",122542,159419,155640,152065,148682,145496,142447,139563,136815,134196,131686,129296,126991,124770,122636
"Z(0, 1, 0, 1, 2, 0)",122542,76806,75134,73568,72100,70734,69439,68229,67090,66018,65003,64049,63141,62276,61457
"Z(0, 1, 0, 1, 2, 1)",122542,236920,231697,226749,222062,217642,213405,209390,205559,201901,198388,195036,191795,188664,185648
"Z(0, 1, 0, 1, 2, 2)",122542,227662,222298,217210,212383,207824,203449,199297,195330,191536,187890,184404,181032,177772,174628
"Z(0, 1, 0, 1, 3, 0)",122542,125701,122340,119159,116148,113308,110592,108019,105568,103231,100993,98860,96806,94828,92929
"Z(0, 1, 0, 1, 3, 1)",122542,322687,325219,327643,329979,332279,334448,336578,338638,340636,342550,344427,346200,347882,349501
"Z(0, 1, 0, 1, 3, 2)",122542,327501,331547,335449,339229,342941,346487,349966,353345,356633,359807,362917,365895,368752,371518
"Z(0, 1, 1, 0, 0, 0)",122542,279582,275265,271113,266983,263208,259686,256470,253513,250802,247961,245091,242403,239892,237568
"Z(0, 1, 1, 0, 0, 1)",122542,205646,202460,199273,196306,193568,190982,188589,186352,184212,182082,180096,178211,176425,174743
"Z(0, 1, 1, 0, 0, 2)",122542,52470,51191,49986,48851,47786,46772,45816,44910,44051,43232,42455,41710,40996,40313
"Z(0, 1, 1, 0, 1, 0)",122542,309972,308411,306875,305366,303919,302436,300992,299551,298115,296658,295218,293737,292222,290696
"Z(0, 1, 1, 0, 1, 1)",122542,269214,264333,259743,255429,251404,247570,243975,240577,237365,234308,231424,228657,226006,223480
"Z(0, 1, 1, 0, 1, 2)",122542,109567,106772,104128,101627,99272,97020,94889,92860,90927,89077,87315,85618,83984,82416
"Z(0, 1, 1, 0, 2, 0)",122542,296427,291773,287289,283049,279117,275385,271911,268645,265560,262521,259671,256947,254348,251882
"Z(0, 1, 1, 0, 2, 1)",122542,278551,273033,267818,262891,258261,253830,249646,245665,241875,238244,234791,231459,228246,225159
"Z(0, 1, 1, 0, 2, 2)",122542,157293,153307,149528,145945,142559,139314,136235,133294,130483,127784,125205,122714,120307,117990
"Z(0, 1, 1, 0, 3, 0)",122542,322722,325087,327404,329681,331962,334142,336307,338418,340478,342460,344407,346250,347996,349672
"Z(0, 1, 1, 0, 3, 1)",122542,323442,326151,328768,331312,333835,336239,338620,340945,343220,345424,347604,349693,351702,353660
"Z(0, 1, 1, 0, 3, 2)",122542,320648,322656,324530,326293,327998,329551,331047,332454,333783,335011,336187,336634,336570,336474
"Z(0, 1, 1, 1, 0, 0)",122542,305995,304442,302893,301355,299867,298208,294904,291278,287875,284656,281645,278776,275934,273141
"Z(0, 1, 1, 1, 0, 1)",122542,158854,155627,152593,149740,147073,144535,142154,139901,137771,135745,133832,131999,130245,128574
"Z(0, 1, 1, 1, 0, 2)",122542,144389,141328,138436,135704,133138,130683,128366,126162,124064,122056,120146,118305,116531,114828
"Z(0, 1, 1, 1, 1, 0)",122542,325608,329013,332303,335489,338614,341573,344457,347226,349885,352407,354837,357105,359221,361213
"Z(0, 1, 1, 1, 1, 1)",122542,271761,266231,261001,256055,251404,246948,242738,238728,234906,231243,227755,224388,221138,218014
"Z(0, 1, 1, 1, 1, 2)",122542,312844,310989,309189,307514,305994,304522,303169,301892,300687,299524,296299,292875,289556,286355
"Z(0, 1, 1, 1, 2, 0)",122542,323330,325835,328304,330745,333199,335562,337919,340230,342498,344695,346862,348929,350904,352812
"Z(0, 1, 1, 1, 2, 1)",122542,303131,300687,297271,292774,288536,284449,279894,275475,271257,267207,263345,259607,255991,252507
"Z(0, 1, 1, 1, 2, 2)",122542,317893,318525,319218,319974,320831,321681,322605,323561,324547,325536,326562,327560,328533,329502
"Z(0, 1, 1, 1, 3, 0)",122542,342900,351257,359537,367752,375952,384021,392060,400023,407917,415707,423447,431051,438527,445906
"Z(0, 1, 1, 1, 3, 1)",122542,323875,326668,329383,332041,334695,337246,339789,342291,344760,347174,349578,351908,354172,356400
"Z(0, 1, 1, 1, 3, 2)",122542,341372,349269,357098,364882,372680,380386,388105,395801,403485,411128,418787,426381,433921,441441
"Z(0, 2, 0, 1, 0, 0)",122542,25113,24393,23716,23081,22486,21921,21391,20889,20415,19965,19540,19134,18746,18378
"Z(0, 2, 0, 1, 0, 1)",122542,64015,62361,60798,59320,57928,56597,55338,54140,52999,51907,50866,49865,48901,47976
"Z(0, 2, 0, 1, 0, 2)",122542,271299,266150,261277,256667,252331,248170,244237,240486,236906,233468,230191,227017,223946,220987
"Z(0, 2, 0, 1, 1, 0)",122542,20620,19859,19141,18464,17827,17221,16649,16105,15589,15098,14630,14183,13755,13346
"Z(0, 2, 0, 1, 1, 1)",122542,85565,83300,81154,79118,77196,75354,73606,71937,70343,68812,67349,65936,64573,63259
"Z(0, 2, 0, 1, 1, 2)",122542,204244,199815,195616,191635,187879,184273,180854,177588,174465,171462,168592,165814,163124,160529
"Z(0, 2, 0, 1, 2, 0)",122542,20702,19926,19194,18504,17853,17235,16650,16094,15567,15064,14585,14127,13689,13270
"Z(0, 2, 0, 1, 2, 1)",122542,62036,60356,58766,57260,55838,54478,53189,51959,50786,49660,48586,47550,46552,45591
"Z(0, 2, 0, 1, 2, 2)",122542,88802,86393,84109,81943,79895,77933,76070,74291,72590,70956,69395,67886,66430,65027
"Z(0, 2, 0, 1, 3, 0)",122542,15621,15030,14472,13946,13451,12980,12535,12112,11711,11329,10966,10618,10285,9967
"Z(0, 2, 0, 1, 3, 1)",122542,44444,43247,42115,41046,40040,39079,38170,37306,36483,35696,34947,34226,33533,32868
"Z(0, 2, 0, 1, 3, 2)",122542,55237,53792,52426,51133,49916,48752,47651,46603,45604,44647,43736,42858,42012,41200
"Z(0, 2, 1, 0, 0, 0)",122542,116364,113758,111299,108980,106804,104727,102769,100910,99145,97458,95858,94319,92840,91424
"Z(0, 2, 1, 0, 0, 1)",122542,77227,75412,73697,72078,70555,69101,67728,66422,65180,63992,62863,61776,60730,59728
