,Initial,Month 0,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
"U(2, 2, 1, 0)",221677,58954,56166,53564,51127,48836,46679,44644,42720,40899,39175,37539,35987,34512,33111
"U(2, 2, 1, 1)",221677,140247,138549,136910,135326,133795,132314,130880,129490,128143,126836,125568,124336,123139,121975
"U(2, 2, 1, 2)",221677,100782,98562,96448,94435,92514,90681,88931,87257,85657,84125,82658,81251,79902,78606
"U(2, 2, 2, 0)",221677,68874,66308,63865,61535,59310,57184,55149,53201,51334,49544,47827,46179,44596,43076
"U(2, 2, 2, 1)",221677,61644,58897,56328,53917,51647,49505,47479,45560,43740,42012,40370,38808,37322,35906
"U(2, 2, 2, 2)",221677,50256,47305,44575,42040,39681,37480,35423,33497,31692,29998,28408,26914,25508,24186
"U(2, 2, 3, 0)",221677,66720,64065,61569,59215,56991,54886,52890,50997,49198,47488,45860,44309,42832,41423
"U(2, 2, 3, 1)",221677,62833,60109,57559,55163,52907,50777,48764,46859,45052,43339,41711,40164,38694,37294
"U(2, 2, 3, 2)",221677,60504,57655,55020,52574,50297,48173,46187,44328,42584,40947,39409,37962,36599,35314
"Z(0, 1, 0, 1, 0, 0)",221677,103818,101891,100005,98163,96367,94620,92921,91272,89673,88122,86620,85167,83760,82400
"Z(0, 1, 0, 1, 0, 1)",221677,108486,106735,104904,103017,101090,99139,97173,95201,93231,91268,89316,87379,85461,83564
"Z(0, 1, 0, 1, 0, 2)",221677,177928,176597,175214,173787,172321,170819,169287,167728,166146,164543,162923,161288,159641,157983
"Z(0, 1, 0, 1, 1, 0)",221677,112602,110707,108814,106928,105053,103193,101350,99527,97726,95948,94194,92465,90763,89087
"Z(0, 1, 0, 1, 1, 1)",221677,110488,108417,106375,104363,102382,100430,98509,96618,94757,92926,91124,89351,87607,85891
"Z(0, 1, 0, 1, 1, 2)",221677,255652,255048,254383,253661,252885,252057,251181,250258,249291,248283,247235,246150,245029,243875
"Z(0, 1, 0, 1, 2, 0)",221677,115436,113566,111671,109763,107848,105934,104025,102124,100236,98362,96505,94667,92849,91052
"Z(0, 1, 0, 1, 2, 1)",221677,115573,113684,111771,109845,107913,105982,104057,102142,100240,98352,96482,94631,92801,90992
"Z(0, 1, 0, 1, 2, 2)",221677,290323,290258,290074,289782,289391,288909,288344,287701,286987,286206,285362,284461,283506,282501
"Z(0, 1, 0, 1, 3, 0)",221677,139758,138046,136304,134540,132760,130968,129170,127369,125566,123766,121969,120178,118395,116620
"Z(0, 1, 0, 1, 3, 1)",221677,156059,154607,153065,151451,149779,148060,146304,144517,142706,140875,139029,137171,135306,133436
"Z(0, 1, 0, 1, 3, 2)",221677,521517,524776,527871,530816,533624,536305,538867,541319,543665,545912,548065,550128,552106,554001
"Z(0, 1, 1, 0, 0, 0)",221677,142710,141389,140100,138848,137634,136463,135335,134250,133210,132215,131263,130356,129491,128670
"Z(0, 1, 1, 0, 0, 1)",221677,110798,109088,107298,105452,103567,101657,99733,97803,95875,93954,92044,90149,88273,86418
"Z(0, 1, 1, 0, 0, 2)",221677,183306,182047,180741,179393,178009,176592,175148,173678,172187,170677,169151,167612,166060,164500
"Z(0, 1, 1, 0, 1, 0)",221677,137178,135675,134166,132657,131152,129656,128170,126698,125242,123803,122383,120984,119606,118251
"Z(0, 1, 1, 0, 1, 1)",221677,111864,109817,107798,105810,103852,101925,100028,98161,96324,94517,92739,90990,89269,87578
"Z(0, 1, 1, 0, 1, 2)",221677,252558,251948,251280,250559,249787,248967,248101,247193,246243,245255,244230,243171,242079,240956
"Z(0, 1, 1, 0, 2, 0)",221677,131027,129356,127654,125929,124190,122443,120693,118946,117203,115468,113744,112033,110336,108654
"Z(0, 1, 1, 0, 2, 1)",221677,116522,114645,112745,110831,108911,106993,105080,103176,101285,99410,97551,95712,93893,92095
"Z(0, 1, 1, 0, 2, 2)",221677,279528,279343,279043,278639,278138,277551,276882,276140,275329,274454,273521,272533,271494,270407
